time,x-accel,y-accel,z-accel,x-gyro,y-gyro,z-gyro 
336,-0.4285621,4.331111,7.018004,0.058948494,-0.093767814,-0.057726767 
337,-0.12808979,4.0581717,8.034343,-0.14385876,-0.57879484,-0.070554934 
338,-0.17537527,4.1425676,7.8410106,-0.0012217305,-0.06872234,-0.10598512 
339,0.012569559,4.0318356,8.108562,-0.076358154,-0.18875736,-0.096516706 
340,-0.074818805,3.976769,7.6051817,0.14446963,0.102319926,0.0070249503 
341,-0.10534488,4.0396166,7.611766,0.049785517,0.018020526,-0.005497787 
342,0.010773907,4.043208,7.819463,0.086437434,0.010079277,-0.080634214 
343,0.16340427,3.904943,7.611766,0.052534413,0.050396383,-0.051618114 
344,-0.43634325,4.2778397,7.860164,0.0870483,0.15821409,-0.06078109 
345,-0.30885202,3.9761705,8.208521,0.006414085,0.4392121,-0.08979719 
346,0.17058687,4.1533413,8.091205,0.16187929,-0.020463986,0.08093964 
347,-0.6218939,4.279037,7.703344,-0.057726767,0.21563543,-0.064446285 
348,-0.28072014,4.322731,7.0820484,0.030848695,-0.18570304,0.01740966 
349,-0.2873042,4.0797195,7.536947,-0.12858713,-0.18936823,0.025350908 
350,0.017357962,4.341286,7.6255326,-0.36743546,-0.28130344,-0.07422013 
351,0.5650316,3.615843,8.296508,-0.21319197,-0.23365596,-0.06536258 
352,0.30825347,3.8863878,7.5046253,0.13041973,0.040011674,-0.02321288 
353,0.6063316,3.7032316,7.9966335,0.057726767,0.04520403,0.038179077 
354,0.45130703,3.7834373,8.158841,-0.027488936,-0.0015271631,-0.028405234 
355,0.59017074,3.7588966,8.078036,-0.03145956,-0.11453723,-0.046731193 
356,0.40222588,3.7421372,7.74225,0.026572637,0.0030543262,-0.007941248 
357,0.5351041,3.7403417,7.7087307,0.01985312,-0.010995574,-0.0842994 
358,0.34237084,3.839701,7.8966756,0.09315695,0.105068825,-0.053450707 
359,0.7080852,3.651756,8.115147,0.03573562,-0.060170226,0.036651913 
360,0.62608373,3.6421793,8.081029,-0.033292156,-0.12095132,0.008246681 
361,0.16160862,3.8420951,7.7733746,0.04520403,-0.05681047,-0.04795292 
362,0.41299978,3.8684313,7.7949224,0.09254608,0.110872045,-0.084910266 
363,-0.075417355,3.8732197,7.750031,0.10140363,0.33261612,0.13713925 














