time (ms),time (ds),accelerometerTimestamp_sinceReboot,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy
18011.0095,1801.10095,20047.73297,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-19.41054726,36.49228287,-18.47605133,105.6149979,92.15632629,10,20047.73297,0.319030762,1.035446167,0.086669922,20047.73638,-3.643242721,0.203433283,-0.899135648,20047.73638,-0.761826722,1.067186311,-1.359605734,-3.56650424,0.125540376,-0.894783735,0.023493754,0.094956614,0.230374068,-0.355398824,0.568427969,-0.545758303,0.502721787,0.183598533,0.977782011,-0.101162642,-16.42790985,44.0880127,-7.229100704,2
18020.7055,1802.07055,20047.74267,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-20.24872208,37.60985184,-16.06278229,106.532402,93.07373047,10,20047.74267,0.432403564,1.040786743,0.02166748,20047.73638,-3.643242721,0.203433283,-0.899135648,20047.73638,-0.761826722,1.067186311,-1.359605734,-3.56650424,0.125540376,-0.894783735,0.023493754,0.094956614,0.230374068,-0.355398824,0.568427969,-0.545758303,0.502721787,0.183598533,0.977782011,-0.101162642,-16.42790985,44.0880127,-7.229100704,2
18030.3855,1803.03855,20047.75235,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-20.24872208,37.60985184,-16.06278229,106.532402,93.07373047,10,20047.75235,0.518753052,1.084609985,-0.0909729,20047.73638,-3.643242721,0.203433283,-0.899135648,20047.73638,-0.761826722,1.067186311,-1.359605734,-3.56650424,0.125540376,-0.894783735,0.023493754,0.094956614,0.230374068,-0.355398824,0.568427969,-0.545758303,0.502721787,0.183598533,0.977782011,-0.101162642,-16.42790985,44.0880127,-7.229100704,2
18040.0485,1804.00485,20047.76201,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-20.24872208,37.60985184,-16.06278229,106.532402,93.07373047,10,20047.76201,0.614334106,1.158981323,-0.211593628,20047.75636,-3.478577074,0.703876139,-0.961400887,20047.75636,-0.446537523,1.385815338,-1.401127752,-3.401839256,0.625983775,-0.957048953,0.352778077,0.098969199,-0.059915636,-0.375551073,0.586031364,-0.531800607,0.482407242,0.165974975,0.985640764,-0.031057265,-16.42790985,44.0880127,-7.229100704,2
18049.7455,1804.97455,20047.77171,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-20.24872208,37.60985184,-16.06278229,106.532402,93.07373047,10,20047.77171,0.740615845,1.294326782,-0.294265747,20047.76635,-3.311179822,1.032287578,-0.947463766,20047.76635,-0.250732169,1.587674279,-1.413425254,-3.234442234,0.954395473,-0.943111897,0.457634121,0.171338618,-0.214238659,-0.383881965,0.59494298,-0.526045393,0.471119658,0.156699985,0.987642705,0.002645026,-17.59877205,44.14371872,-2.739432812,2
18059.4255,1805.94255,20047.78139,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-20.24872208,37.60985184,-16.06278229,106.532402,93.07373047,10,20047.78139,0.829925537,1.448684692,-0.305114746,20047.78634,-2.788997582,1.826640087,-0.801886859,20047.78634,0.14539685,2.00812638,-1.416923368,-2.712260246,1.748748183,-0.797535002,0.601773918,0.306141883,-0.35917753,-0.394939109,0.613578834,-0.51787881,0.446481414,0.138841897,0.988184869,0.064911768,-17.59877205,44.14371872,-2.739432812,2
18069.0765,1806.90765,20047.79104,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-20.24872208,37.60985184,-16.06278229,106.532402,93.07373047,10,20047.79104,0.833221436,1.528579712,-0.294815063,20047.78634,-2.788997582,1.826640087,-0.801886859,20047.78634,0.14539685,2.00812638,-1.416923368,-2.712260246,1.748748183,-0.797535002,0.601773918,0.306141883,-0.35917753,-0.394939109,0.613578834,-0.51787881,0.446481414,0.138841897,0.988184869,0.064911768,-17.59877205,44.14371872,-2.739432812,2
18078.7745,1807.87745,20047.80073,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-21.12182236,38.69249725,-13.41487885,110.4469757,96.98830414,10,20047.80073,0.693450928,1.415084839,-0.332214355,20047.79633,-2.399070851,2.121865343,-0.707203759,20047.79633,0.303236839,2.183875064,-1.411121665,-2.322333574,2.043973684,-0.702851892,0.703180909,0.541300654,-0.386300087,-0.397406394,0.622744461,-0.515942608,0.433659682,0.130040541,0.987279058,0.091485009,-18.73827934,43.75400162,0.594477177,2
18088.4615,1808.84615,20047.81042,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-21.68060684,39.81006622,-10.33124542,110.7365417,97.27787018,10,20047.81042,0.546432495,1.284164429,-0.388961792,20047.79633,-2.399070851,2.121865343,-0.707203759,20047.79633,0.303236839,2.183875064,-1.411121665,-2.322333574,2.043973684,-0.702851892,0.703180909,0.541300654,-0.386300087,-0.397406394,0.622744461,-0.515942608,0.433659682,0.130040541,0.987279058,0.091485009,-18.73827934,43.75400162,0.594477177,2
18098.1255,1809.81255,20047.82009,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-21.68060684,39.81006622,-10.33124542,110.7365417,97.27787018,10,20047.82009,0.457794189,1.210647583,-0.399215698,20047.81631,-1.823833648,1.80137308,-0.409515346,20047.81631,0.51274046,2.428530673,-1.392986461,-1.747096658,1.723481655,-0.405163527,0.430729628,0.29993099,-0.522742927,-0.398873943,0.63858449,-0.513648813,0.41142961,0.115702882,0.984233439,0.13378115,-18.73827934,43.75400162,0.594477177,2
18107.8055,1810.78055,20047.82977,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-21.68060684,39.81006622,-10.33124542,110.7365417,97.27787018,10,20047.82977,0.313354492,1.187133789,-0.578216553,20047.8263,-1.663012541,1.248017741,-0.366014208,20047.8263,0.584027048,2.512004191,-1.382453066,-1.586275816,1.170126557,-0.361662388,0.347549886,0.228331804,-0.550549448,-0.399925023,0.644768838,-0.511821303,0.402954186,0.110244311,0.982315779,0.151333749,-19.58652496,43.32926178,2.198230743,2
18117.4865,1811.74865,20047.83945,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-21.68060684,39.81006622,-10.33124542,110.7365417,97.27787018,10,20047.83945,0.187347412,1.152191162,-0.592071533,20047.8263,-1.663012541,1.248017741,-0.366014208,20047.8263,0.584027048,2.512004191,-1.382453066,-1.586275816,1.170126557,-0.361662388,0.347549886,0.228331804,-0.550549448,-0.399925023,0.644768838,-0.511821303,0.402954186,0.110244311,0.982315779,0.151333749,-19.58652496,43.32926178,2.198230743,2
18127.1725,1812.71725,20047.84913,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-21.68060684,39.81006622,-10.33124542,110.7365417,97.27787018,10,20047.84913,0.152938843,1.142379761,-0.298171997,20047.8363,-1.405420415,0.334988381,-0.431847017,20047.8363,0.642668027,2.574479888,-1.373276328,-1.328683853,0.257097363,-0.427495182,0.081928462,0.171634898,-0.757589698,-0.402785606,0.648477319,-0.509136009,0.397519115,0.10541895,0.98055625,0.16551815,-19.58652496,43.32926178,2.198230743,2
18136.8315,1813.68315,20047.85879,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-22.16954041,40.78793716,-7.85093689,110.505394,97.04672241,10,20047.85879,0.049163818,1.089981079,-0.02041626,20047.85626,-1.481860595,-0.584491421,-0.488051434,20047.85626,0.74625524,2.667378196,-1.354393704,-1.405124307,-0.662382245,-0.48369965,0.054890279,0.16570358,-0.489195824,-0.413199462,0.651750044,-0.500439302,0.392490241,0.09804856,0.976676166,0.191023827,-20.06017685,43.03122711,3.433944225,2
18146.5365,1814.65365,20047.8685,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-22.16954041,40.78793716,-7.85093689,110.505394,97.04672241,10,20047.8685,0.000930786,1.044006348,0.24546814,20047.85626,-1.481860595,-0.584491421,-0.488051434,20047.85626,0.74625524,2.667378196,-1.354393704,-1.405124307,-0.662382245,-0.48369965,0.054890279,0.16570358,-0.489195824,-0.413199462,0.651750044,-0.500439302,0.392490241,0.09804856,0.976676166,0.191023827,-20.06017685,43.03122711,3.433944225,2
18156.2195,1815.62195,20047.87818,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-22.16954041,40.78793716,-7.85093689,110.505394,97.04672241,10,20047.87818,-0.011367798,0.987625122,0.30027771,20047.86627,-1.670027307,-0.519243975,-0.53005055,20047.86627,0.797759375,2.711198766,-1.342849436,-1.593291283,-0.597134411,-0.525698721,-0.093353741,0.069873944,0.040098999,-0.419482686,0.653237206,-0.495108744,0.390106089,0.094284527,0.974132419,0.205369145,-20.06017685,43.03122711,3.433944225,2
18165.8965,1816.58965,20047.88786,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-22.5537014,41.3816452,-5.471191406,110.8310928,97.37242126,10,20047.88786,-0.03817749,0.949493408,0.165039063,20047.88624,-2.00360581,0.100988933,-0.537604606,20047.88624,0.894990108,2.802360389,-1.31287981,-1.926869988,0.023098603,-0.533252835,-0.096244559,0.020701619,0.059747308,-0.430736834,0.659341324,-0.484448486,0.380847033,0.084876761,0.966923475,0.240530401,-20.61429214,42.53040314,5.66610384,2
18175.5465,1817.55465,20047.89751,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-23.00771523,41.41656876,-3.158470154,110.6242752,97.16560364,10,20047.89751,-0.046661377,0.912948608,-0.032897949,20047.88624,-2.00360581,0.100988933,-0.537604606,20047.88624,0.894990108,2.802360389,-1.31287981,-1.926869988,0.023098603,-0.533252835,-0.096244559,0.020701619,0.059747308,-0.430736834,0.659341324,-0.484448486,0.380847033,0.084876761,0.966923475,0.240530401,-20.61429214,42.53040314,5.66610384,2
18185.2575,1818.52575,20047.90722,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-23.00771523,41.41656876,-3.158470154,110.6242752,97.16560364,10,20047.90722,-0.010177612,0.835464478,-0.270889282,20047.89624,-2.107004105,-0.083306608,-0.539432334,20047.89624,0.938265175,2.843249673,-1.295524874,-2.030268669,-0.161196634,-0.535080612,-0.1265558,-0.04940284,-0.29269895,-0.436515621,0.662838306,-0.47865356,0.3754867,0.079894423,0.962351441,0.259801,-20.61429214,42.53040314,5.66610384,2
18194.9355,1819.49355,20047.9169,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-23.00771523,41.41656876,-3.158470154,110.6242752,97.16560364,10,20047.9169,0.067565918,0.748138428,-0.237884521,20047.9162,-2.398728102,-1.523706312,-0.433211621,20047.9162,1.009764465,2.890876817,-1.255563284,-2.321992636,-1.601596236,-0.42885989,-0.087097265,-0.115259677,-0.571233988,-0.452679545,0.667273251,-0.46108761,0.370440082,0.076919653,0.950724125,0.300344735,-21.24572945,41.79664612,8.218783379,2
18204.5995,1820.45995,20047.92656,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-23.00771523,41.41656876,-3.158470154,110.6242752,97.16560364,10,20047.92656,0.127792358,0.686325073,-0.155517578,20047.92622,-2.412902245,-1.831197022,-0.346624264,20047.92622,1.038674151,2.89971479,-1.233733907,-2.336166859,-1.909086704,-0.34227252,-0.011649301,-0.195591807,-0.558973551,-0.462464854,0.668334336,-0.449699487,0.370440069,0.079215221,0.943730235,0.321089059,-21.24572945,41.79664612,8.218783379,2
18214.2125,1821.42125,20047.93617,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-23.00771523,41.41656876,-3.158470154,110.6242752,97.16560364,10,20047.93617,0.158401489,0.67616272,-0.163391113,20047.92622,-2.412902245,-1.831197022,-0.346624264,20047.92622,1.038674151,2.89971479,-1.233733907,-2.336166859,-1.909086704,-0.34227252,-0.011649301,-0.195591807,-0.558973551,-0.462464854,0.668334336,-0.449699487,0.370440069,0.079215221,0.943730235,0.321089059,-21.24572945,41.79664612,8.218783379,2
18223.8925,1822.38925,20047.94585,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-23.18233299,41.66103745,-0.644638062,110.1403122,96.68164063,10,20047.94585,0.175872803,0.684692383,-0.135726929,20047.94617,-2.173629205,-2.199458672,-0.189184572,20047.94617,1.081555452,2.897291894,-1.192501604,-2.096894264,-2.277348042,-0.184832856,0.069067195,-0.253133088,-0.521760583,-0.481457135,0.668867527,-0.425926203,0.373365943,0.089334294,0.929295778,0.35836947,-21.25228882,40.85354233,12.05061531,2
18233.5655,1823.35655,20047.95553,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-23.18233299,41.66103745,-0.644638062,110.1403122,96.68164063,10,20047.95553,0.186386108,0.678161621,-0.121490479,20047.94617,-2.173629205,-2.199458672,-0.189184572,20047.94617,1.081555452,2.897291894,-1.192501604,-2.096894264,-2.277348042,-0.184832856,0.069067195,-0.253133088,-0.521760583,-0.481457135,0.668867527,-0.425926203,0.373365943,0.089334294,0.929295778,0.35836947,-21.25228882,40.85354233,12.05061531,2
18243.2515,1824.32515,20047.96521,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-23.18233299,41.66103745,-0.644638062,110.1403122,96.68164063,10,20047.96521,0.198684692,0.653747559,-0.111068726,20047.95619,-2.074978261,-2.287891599,-0.126044219,20047.95619,1.098214346,2.889247405,-1.173227962,-1.99824369,-2.365780592,-0.121692508,0.089717329,-0.24384357,-0.4964059,-0.490631646,0.668384841,-0.413716745,0.376006312,0.09666878,0.922005177,0.374915421,-21.25228882,40.85354233,12.05061531,2
18252.9255,1825.29255,20047.97489,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-23.35695839,40.92763138,5.287986755,100.7178955,87.25922394,10,20047.97489,0.248916626,0.608840942,-0.0990448,20047.97617,-1.686607882,-2.208175464,0.035864258,20047.97617,1.122435424,2.864864363,-1.13897559,-1.609873414,-2.286064386,0.04021595,0.084339499,-0.254457682,-0.513670802,-0.506898526,0.666599523,-0.390308679,0.382567766,0.114345193,0.908205211,0.402602077,-20.49967766,39.87822342,15.98060226,2
18262.6285,1826.26285,20047.98459,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-23.35695839,40.92763138,5.287986755,100.7178955,87.25922394,10,20047.98459,0.304916382,0.543624878,-0.084060669,20047.97617,-1.686607882,-2.208175464,0.035864258,20047.97617,1.122435424,2.864864363,-1.13897559,-1.609873414,-2.286064386,0.04021595,0.084339499,-0.254457682,-0.513670802,-0.506898526,0.666599523,-0.390308679,0.382567766,0.114345193,0.908205211,0.402602077,-20.49967766,39.87822342,15.98060226,2
18272.3075,1827.23075,20047.99427,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-23.35695839,40.92763138,5.287986755,100.7178955,87.25922394,10,20047.99427,0.348358154,0.477279663,-0.035995483,20047.98617,-1.368035226,-2.092963387,0.133024896,20047.98617,1.129007095,2.84873981,-1.125470608,-1.291301012,-2.170852184,0.137376577,0.18056488,-0.358845532,-0.496472925,-0.513420535,0.665286013,-0.379886485,0.386626607,0.124351501,0.90247041,0.412412256,-20.49967766,39.87822342,15.98060226,2
18281.9885,1828.19885,20048.00395,1478282003,37.35292529,-122.034943,49.96698,0.93,264.0234375,6,10,1478282004,-23.35695839,40.92763138,5.287986755,100.7178955,87.25922394,10,20048.00395,0.371643066,0.430664063,-0.017532349,20047.99616,-0.984439361,-1.827327982,0.23595261,20047.99616,1.131127161,2.830873645,-1.115214222,-0.907705367,-1.905216455,0.240304276,0.213835657,-0.420725405,-0.45491147,-0.518369841,0.663890579,-0.371018932,0.39100762,0.134522498,0.898005068,0.418915987,-19.23762894,39.12623978,19.10340881,2
18291.6505,1829.16505,20048.01361,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-23.35695839,40.92763138,5.287986755,100.7178955,87.25922394,10,20048.01361,0.34487915,0.380447388,-0.020568848,20048.00615,-0.562676137,-1.506874602,0.303124191,20048.00615,1.12906816,2.812396509,-1.108689912,-0.485942185,-1.584762931,0.307475865,0.227512568,-0.464451313,-0.43942672,-0.521620465,0.662464553,-0.364162624,0.395522933,0.144130498,0.895115376,0.421894372,-19.23762894,39.12623978,19.10340881,2
18301.3485,1830.13485,20048.02331,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-23.35695839,40.92763138,5.287986755,100.7178955,87.25922394,10,20048.02331,0.303329468,0.372833252,-0.037811279,20048.01614,-0.18461299,-1.236179191,0.374076661,20048.01614,1.122952194,2.793184234,-1.105631802,-0.107879281,-1.314067364,0.37842831,0.19173637,-0.513300419,-0.442187399,-0.523308703,0.66102744,-0.359203852,0.400204094,0.15314278,0.893747807,0.421618551,-19.23762894,39.12623978,19.10340881,2
18311.0295,1831.10295,20048.03299,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-23.00772095,40.78793335,8.237541199,95.615448,82.15677643,10,20048.03299,0.255615234,0.385147095,-0.024261475,20048.03611,0.458204056,-0.797848974,0.474405397,20048.03611,1.099325775,2.751254327,-1.10797513,0.53493762,-0.875736952,0.478757024,0.133445412,-0.521963239,-0.450701922,-0.522828204,0.658100293,-0.353916734,0.410240929,0.169884056,0.894796491,0.412890643,-17.94397354,39.06965637,20.43195534,2
18320.7105,1832.07105,20048.04267,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-23.00772095,40.78793335,8.237541199,95.615448,82.15677643,10,20048.04267,0.214538574,0.386566162,0.008666992,20048.03611,0.458204056,-0.797848974,0.474405397,20048.03611,1.099325775,2.751254327,-1.10797513,0.53493762,-0.875736952,0.478757024,0.133445412,-0.521963239,-0.450701922,-0.522828204,0.658100293,-0.353916734,0.410240929,0.169884056,0.894796491,0.412890643,-17.94397354,39.06965637,20.43195534,2
18330.3905,1833.03905,20048.05235,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-22.55370712,41.31179428,10.28211975,89.79818726,76.33951569,10,20048.05235,0.199203491,0.385177612,0.056610107,20048.0461,0.753784577,-0.562523538,0.491643772,20048.0461,1.082485125,2.729150143,-1.112996128,0.830517828,-0.640411258,0.495995373,0.037373327,-0.510460794,-0.396246791,-0.520893223,0.656602726,-0.353549204,0.415386653,0.177165255,0.897026956,0.404913783,-17.94397354,39.06965637,20.43195534,2
18340.0695,1834.00695,20048.06203,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-22.55370712,41.31179428,10.28211975,89.79818726,76.33951569,10,20048.06203,0.202957153,0.381118774,0.099822998,20048.05611,1.085575034,-0.303962022,0.498430838,20048.05611,1.061981869,2.706284743,-1.120730505,1.162308097,-0.381849557,0.502782464,0.015758049,-0.515240848,-0.337844402,-0.517789092,0.655073816,-0.354873189,0.420520834,0.183445439,0.90041846,0.394454509,-16.88272858,39.68953705,20.13959312,2
18349.7495,1834.97495,20048.07171,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-22.55370712,41.31179428,10.28211975,89.79818726,76.33951569,10,20048.07171,0.205764771,0.386398315,0.144515991,20048.0661,1.445168094,-0.06122341,0.511457158,20048.0661,1.036873711,2.681620721,-1.131404393,1.521901131,-0.139110863,0.515808761,0.014117105,-0.523891747,-0.281353384,-0.513446108,0.653422748,-0.357952294,0.425772193,0.188840047,0.905010521,0.381176382,-16.88272858,39.68953705,20.13959312,2
18359.4285,1835.94285,20048.08139,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-22.55370712,41.31179428,10.28211975,89.79818726,76.33951569,10,20048.08139,0.203704834,0.406326294,0.185775757,20048.07606,1.823931919,0.135900578,0.511208685,20048.07606,1.006276,2.653960278,-1.145101002,1.900664806,0.058013275,0.515560269,0.012281075,-0.524353504,-0.220306143,-0.507874751,0.651516925,-0.362761364,0.431269203,0.193483695,0.91075182,0.364822149,-16.88272858,39.68953705,20.13959312,2
18369.1025,1836.91025,20048.09106,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-22.09969711,41.76580811,11.38819885,86.49660492,73.03793335,10,20048.09106,0.180175781,0.44821167,0.203948975,20048.09607,2.46309857,0.311907563,0.501073226,20048.09607,0.925579952,2.583926073,-1.180197669,2.539831161,0.234020501,0.505424857,0.002213189,-0.518355012,-0.137280941,-0.493661073,0.64639546,-0.376583415,0.44345979,0.201491639,0.924681306,0.323056698,-16.20236588,40.87633896,18.23450851,2
18378.7825,1837.87825,20048.10074,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-22.09969711,41.76580811,11.38819885,86.49660492,73.03793335,10,20048.10074,0.135498047,0.541702271,0.235656738,20048.09607,2.46309857,0.311907563,0.501073226,20048.09607,0.925579952,2.583926073,-1.180197669,2.539831161,0.234020501,0.505424857,0.002213189,-0.518355012,-0.137280941,-0.493661073,0.64639546,-0.376583415,0.44345979,0.201491639,0.924681306,0.323056698,-16.20236588,40.87633896,18.23450851,2
18388.4655,1838.84655,20048.11043,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-22.09969711,41.76580811,11.38819885,86.49660492,73.03793335,10,20048.11043,0.048583984,0.694473267,0.338165283,20048.09607,2.46309857,0.311907563,0.501073226,20048.09607,0.925579952,2.583926073,-1.180197669,2.539831161,0.234020501,0.505424857,0.002213189,-0.518355012,-0.137280941,-0.493661073,0.64639546,-0.376583415,0.44345979,0.201491639,0.924681306,0.323056698,-16.20236588,40.87633896,18.23450851,2
18398.1255,1839.81255,20048.12009,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-21.61075974,42.4642868,10.4496994,85.26209259,71.80342102,10,20048.12009,-0.022064209,0.93170166,0.537582397,20048.11606,2.744527319,0.124017553,0.41477216,20048.11606,0.818494676,2.48676361,-1.220333769,2.821259737,0.046130802,0.419123739,-0.160513505,-0.244740739,0.065850578,-0.477849649,0.638605565,-0.392882457,0.457696429,0.20909749,0.939213991,0.272314698,-15.85973358,41.88391113,16.12749481,2
18407.8275,1840.78275,20048.12979,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-21.22659683,43.33738708,8.673271179,82.76324463,69.30457306,10,20048.12979,-0.033615112,1.217208862,0.656494141,20048.12605,2.619551028,0.041177797,0.388348542,20048.12605,0.757617819,2.429186692,-1.239081922,2.696283102,-0.03670872,0.392700106,-0.234936878,-0.013783752,0.291122347,-0.470314674,0.634061617,-0.400637682,0.46503701,0.212872669,0.945485413,0.24646005,-15.85973358,41.88391113,16.12749481,2
18417.5095,1841.75095,20048.13947,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-21.22659683,43.33738708,8.673271179,82.76324463,69.30457306,10,20048.13947,0.012664795,1.593704224,0.824264526,20048.12605,2.619551028,0.041177797,0.388348542,20048.12605,0.757617819,2.429186692,-1.239081922,2.696283102,-0.03670872,0.392700106,-0.234936878,-0.013783752,0.291122347,-0.470314674,0.634061617,-0.400637682,0.46503701,0.212872669,0.945485413,0.24646005,-15.85973358,41.88391113,16.12749481,2
18427.1625,1842.71625,20048.14912,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-21.22659683,43.33738708,8.673271179,82.76324463,69.30457306,10,20048.14912,0.100524902,2.012405396,1.155960083,20048.14603,1.713543625,0.125767516,0.435336291,20048.14603,0.640006917,2.316932485,-1.264631595,1.790275574,0.047881231,0.439687848,-0.208661288,0.640207708,0.619669557,-0.457306756,0.627031113,-0.412302971,0.477188405,0.221326083,0.953496516,0.20459497,-15.34123135,43.25842667,12.61919785,2
18436.8695,1843.68695,20048.15883,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-21.22659683,43.33738708,8.673271179,82.76324463,69.30457306,10,20048.15883,0.190429688,2.384796143,1.467147827,20048.15602,0.927755575,0.522361471,0.280455896,20048.15602,0.602325974,2.284253067,-1.270206964,1.004487276,0.444475412,0.284807414,-0.123344824,1.057243228,0.962188065,-0.452681955,0.626071137,-0.416040629,0.479608355,0.223869726,0.955162168,0.193772048,-15.34123135,43.25842667,12.61919785,2
18446.5495,1844.65495,20048.16851,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-21.22659683,43.33738708,8.673271179,82.76324463,69.30457306,10,20048.16851,0.259994507,2.419174194,1.294845581,20048.15602,0.927755575,0.522361471,0.280455896,20048.15602,0.602325974,2.284253067,-1.270206964,1.004487276,0.444475412,0.284807414,-0.123344824,1.057243228,0.962188065,-0.452681955,0.626071137,-0.416040629,0.479608355,0.223869726,0.955162168,0.193772048,-15.34123135,43.25842667,12.61919785,2
18456.2065,1845.62065,20048.17817,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-20.77258301,43.79140091,6.628684998,83.32892609,69.87025452,10,20048.17817,0.267913818,2.016296387,0.75390625,20048.17599,-0.28532522,0.40173785,-0.356729629,20048.17599,0.601323652,2.295239759,-1.273786271,-0.208593816,0.323852032,-0.3523781,0.040828824,1.462958336,1.100892663,-0.450352219,0.627821103,-0.42014279,0.475923919,0.219165683,0.956215799,0.193952918,-15.07721043,43.94298553,10.37210464,2
18466.2065,1846.62065,20048.18817,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-20.77258301,43.79140091,6.628684998,83.32892609,69.87025452,10,20048.18817,0.272842407,1.573638916,0.539611816,20048.17599,-0.28532522,0.40173785,-0.356729629,20048.17599,0.601323652,2.295239759,-1.273786271,-0.208593816,0.323852032,-0.3523781,0.040828824,1.462958336,1.100892663,-0.450352219,0.627821103,-0.42014279,0.475923919,0.219165683,0.956215799,0.193952918,-15.07721043,43.94298553,10.37210464,2
18475.8445,1847.58445,20048.1978,1478282004,37.35292772,-122.0349548,49.8634,1.04,270,6,10,1478282004,-20.77258301,43.79140091,6.628684998,83.32892609,69.87025452,10,20048.1978,0.291564941,1.176956177,0.444473267,20048.18598,-0.417992987,-0.305615845,-0.504733209,20048.18598,0.620022124,2.310965903,-1.27518841,-0.341261804,-0.38350144,-0.500381708,0.057743989,0.617013693,0.343140811,-0.453019626,0.626904079,-0.419791572,0.474910023,0.215098426,0.956625223,0.196471006,-15.07721043,43.94298553,10.37210464,2
