timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478386033.73,2.523356,1.349375,-0.076918,-3.066184,1.857113,1.492705,0.127289,-0.975586,0.178966,0.298309,-0.138122,-0.045711,28.673141,13.880478,-37.071228,,,,,,
1478386033.75,2.484037,1.411256,-0.012064,-2.696748,0.857609,1.319651,0.097096,-0.987300,0.125740,0.430248,-0.059468,0.157082,30.848465,15.008636,-33.902893,,,,,,
1478386033.77,2.431316,1.466214,0.052849,-2.243861,0.539478,1.434953,0.068068,-0.994536,0.079148,0.487871,0.068770,0.451019,32.273636,15.835983,-31.566162,,,,,,
1478386033.79,2.346569,1.512557,0.151909,-1.787159,0.818246,1.135219,0.041553,-0.998305,0.040760,0.505017,0.218703,0.757503,32.273636,15.835983,-31.566162,,,,,,
1478386033.81,2.040945,1.540595,0.476966,-1.119837,0.994656,0.419954,0.026921,-0.999544,0.013680,0.542736,0.311022,1.036705,32.495773,15.988373,-29.164368,,,,,,
1478386033.83,1.630268,1.542148,0.904652,-0.311590,0.705248,-0.386094,0.028594,-0.999590,0.001703,0.677843,0.360140,1.281516,34.892593,16.366623,-25.916565,,,,,,
1478386033.85,1.729417,1.528130,0.813511,0.573546,0.231287,-0.765148,0.042118,-0.999090,0.006737,0.829327,0.528402,1.508399,35.193588,16.967758,-24.790344,,,,,,
1478386033.87,2.057888,1.506856,0.483643,1.524267,-0.221169,-0.704907,0.056466,-0.997957,0.029908,0.795021,0.840333,1.577667,34.742020,16.818344,-24.194397,,,,,,
1478386033.89,2.319889,1.469137,0.210739,2.236829,-0.648713,-0.985839,0.074318,-0.994837,0.069108,0.599739,1.169978,1.606276,34.742020,16.818344,-24.194397,,,,,,
1478386033.91,2.472948,1.417359,0.043958,2.844968,-0.556570,-0.876617,0.094747,-0.988252,0.119925,0.338481,1.490327,1.404733,34.442947,17.043427,-24.123047,,,,,,
1478386033.93,2.541340,1.369475,-0.047466,0.660787,-2.986080,-0.706536,0.112950,-0.979803,0.165009,-0.920460,-0.870874,-6.800659,34.294052,17.042679,-24.874573,,,,,,
1478386033.95,2.685242,1.296926,-0.212000,5.441597,0.583322,-0.158662,0.119185,-0.962731,0.242782,0.842012,-3.599265,2.733109,33.017380,15.915421,-27.133911,,,,,,
1478386033.97,2.737983,1.254275,-0.245985,-1.070770,1.043340,-0.796959,0.122245,-0.950324,0.286252,-0.386283,0.679801,0.675326,32.934738,14.340790,-26.755005,,,,,,
1478386033.99,2.670631,1.244414,-0.140450,2.391828,2.109187,-1.714325,0.145479,-0.947208,0.285713,-0.179506,0.951893,-1.513359,32.934738,14.340790,-26.755005,,,,,,
1478386034.01,2.684814,1.195763,-0.138318,1.666768,0.440683,-0.825907,0.161562,-0.930496,0.328749,-0.018678,0.257262,0.770174,32.935196,14.566162,-26.380737,,,,,,
1478386034.03,2.698265,1.167159,-0.153272,1.335457,-0.259890,-0.233299,0.168476,-0.919639,0.354797,0.500851,-0.414163,0.900346,34.062881,15.391846,-25.696960,,,,,,
1478386034.05,2.700516,1.149127,-0.155724,0.726924,0.400741,-0.392804,0.174729,-0.912407,0.370113,0.714904,-0.180855,-0.029048,32.934952,14.791992,-25.556396,,,,,,
1478386034.07,2.731485,1.132386,-0.182079,1.011248,0.157461,0.412612,0.169252,-0.905428,0.389300,0.003798,0.093141,0.157072,33.159500,14.641830,-25.703735,,,,,,
