timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478385955.60,2.294519,1.106443,-2.021089,1.682609,-1.820403,-1.600075,0.335591,-0.894111,0.296553,-0.117558,-0.610344,0.193376,4.108185,-4.322510,-15.062378,,,,,,
1478385955.62,2.264889,1.057376,-2.027804,1.666120,-1.811403,-1.913127,0.377522,-0.871070,0.314189,0.087718,-0.741952,0.228627,4.030487,-4.847290,-14.836487,,,,,,
1478385955.64,2.232287,1.004690,-2.023636,1.529268,-1.168377,-2.264176,0.423221,-0.843996,0.329477,0.058971,-0.940153,0.060340,3.200897,-5.596481,-14.017517,,,,,,
1478385955.66,2.212026,0.948107,-2.012471,1.404306,-0.190864,-2.489278,0.467371,-0.812313,0.348872,0.008184,-0.615620,0.016408,4.175446,-5.671387,-13.932617,,,,,,
1478385955.68,2.204241,0.893297,-1.998551,1.243026,0.293665,-2.433736,0.505235,-0.779142,0.371046,0.022582,-0.706728,-0.080076,4.175446,-5.671387,-13.932617,,,,,,
1478385955.70,2.198723,0.842205,-1.985701,1.108714,0.101714,-2.202650,0.538812,-0.746113,0.391148,0.147147,-0.518886,-0.172626,4.547287,-6.120636,-13.177551,,,,,,
1478385955.72,2.189476,0.798313,-1.973746,0.851846,-0.054969,-1.928944,0.568554,-0.716179,0.404764,0.080952,-0.390754,-0.239084,5.215866,-7.019043,-11.593201,,,,,,
1478385955.74,2.180372,0.762113,-1.960809,0.550479,0.053112,-1.631081,0.593092,-0.690451,0.414149,-0.050657,-0.196054,-0.249399,5.961105,-7.768143,-10.683411,,,,,,
1478385955.76,2.175909,0.734286,-1.946855,0.273912,0.404774,-1.317547,0.610504,-0.670057,0.422266,-0.216125,-0.041354,-0.256205,7.383286,-8.292831,-10.367615,,,,,,
1478385955.78,2.179588,0.715161,-1.932913,0.018708,0.772312,-0.932348,0.619346,-0.655739,0.431760,-0.287086,0.045250,-0.291654,7.383286,-8.292831,-10.367615,,,,,,
1478385955.80,2.188036,0.705536,-1.920588,-0.172482,0.809992,-0.488113,0.620795,-0.648442,0.440609,-0.304237,0.121876,-0.347043,7.755234,-8.817368,-9.912354,,,,,,
1478385955.82,2.196136,0.706520,-1.912452,-0.345456,0.543994,0.077118,0.616688,-0.649191,0.445249,-0.340199,0.240881,-0.406217,8.123154,-9.941010,-8.555359,,,,,,
1478385955.84,2.200478,0.719185,-1.909444,-0.541453,0.161873,0.665495,0.608055,-0.658772,0.443045,-0.371528,0.341191,-0.408011,8.870804,-10.390778,-8.321472,,,,,,
1478385955.86,2.199894,0.743427,-1.911377,-0.722488,-0.246085,1.230322,0.595223,-0.676815,0.433164,-0.407708,0.438152,-0.384061,8.868179,-10.915634,-8.169983,,,,,,
1478385955.88,2.195653,0.777451,-1.918063,-0.850856,-0.523941,1.682345,0.578037,-0.701465,0.416918,-0.402728,0.513141,-0.359393,8.868179,-10.915634,-8.169983,,,,,,
1478385955.90,2.191339,0.818747,-1.928703,-0.918121,-0.653753,2.002398,0.555775,-0.730291,0.397228,-0.343433,0.559957,-0.230510,8.790756,-11.515778,-8.318909,,,,,,
1478385955.92,2.190540,0.863034,-1.943616,-0.849194,-0.502740,2.116186,0.529228,-0.759819,0.377615,-0.305030,0.627693,-0.126761,7.662369,-12.341003,-8.552734,,,,,,
1478385955.94,2.200105,0.905012,-1.963050,-0.632193,-0.121001,2.024661,0.499351,-0.786433,0.363556,-0.178824,0.733363,-0.029770,7.133163,-13.391388,-8.929871,,,,,,
1478385955.96,2.221242,0.940150,-1.988938,-0.284911,0.087512,1.773691,0.469265,-0.807646,0.357068,0.007206,0.817580,0.102206,6.082413,-13.616547,-9.089722,,,,,,
1478385955.98,2.249039,0.964988,-2.021625,0.140949,0.000653,1.426955,0.443399,-0.822042,0.357273,0.227011,0.936758,0.253826,6.082413,-13.616547,-9.089722,,,,,,
1478385956.00,2.276465,0.975880,-2.057247,0.591051,-0.138552,0.800192,0.426594,-0.828195,0.363469,0.449184,1.016962,0.393474,6.004929,-14.141464,-9.013916,,,,,,
1478385956.02,2.298604,0.968972,-2.087844,1.051142,-0.145074,0.022094,0.422705,-0.824304,0.376621,0.486596,1.173364,0.421857,5.179611,-14.141251,-8.797180,,,,,,
1478385956.04,2.335583,0.935115,-2.123574,2.312584,0.574702,-1.128696,0.428391,-0.804667,0.411086,0.934051,1.799967,1.799073,5.553146,-14.290710,-8.268005,,,,,,
1478385956.06,2.324745,0.902748,-2.122069,0.843761,-1.274521,-0.753843,0.451578,-0.785032,0.424031,0.111990,-2.947359,-1.892278,5.777023,-14.440414,-7.965271,,,,,,
1478385956.08,2.330801,0.874197,-2.118672,0.753058,1.742550,-1.409191,0.465062,-0.767029,0.442023,0.208766,-0.251892,1.099847,5.777023,-14.440414,-7.965271,,,,,,
1478385956.10,2.330653,0.845734,-2.116464,0.900393,-0.408384,-0.890256,0.480764,-0.748458,0.456812,-0.163762,-0.006257,-0.180612,5.325577,-14.589890,-7.444336,,,,,,
1478385956.12,2.324118,0.819562,-2.115050,0.888682,-0.452161,-0.978008,0.497860,-0.730847,0.466903,0.367680,0.689633,-0.051147,6.374191,-14.814667,-7.208130,,,,,,
1478385956.14,2.321217,0.797613,-2.117219,0.771290,0.090062,-0.662604,0.510824,-0.715691,0.476283,0.031260,0.173439,0.160497,6.600204,-14.589661,-7.206543,,,,,,
1478385956.16,2.326987,0.778980,-2.121074,0.734265,0.082146,-0.509906,0.517679,-0.702554,0.488289,0.071035,-0.327018,0.177299,7.200638,-14.289047,-6.601501,,,,,,
1478385956.18,2.327125,0.761690,-2.127744,0.777563,-0.434668,-0.462105,0.526369,-0.690146,0.496623,0.267332,-0.211801,-0.034022,7.200638,-14.289047,-6.601501,,,,,,
1478385956.20,2.319696,0.744198,-2.134886,0.795291,-0.640432,-0.451956,0.538804,-0.677382,0.500842,0.062300,-0.043962,-0.021213,6.523544,-14.663757,-6.307129,,,,,,
1478385956.22,2.313375,0.727389,-2.141058,0.692246,-0.409478,-0.470732,0.550271,-0.664922,0.505055,-0.068963,0.014959,0.122508,7.349960,-14.363831,-6.374756,,,,,,
1478385956.24,2.307942,0.713039,-2.144185,0.490917,-0.390475,-0.425087,0.560014,-0.654136,0.508420,0.016234,0.045844,0.180286,7.574509,-14.363525,-6.072510,,,,,,
1478385956.26,2.299808,0.703235,-2.144311,0.227000,-0.417780,-0.305958,0.568887,-0.646689,0.508096,0.041983,0.087943,0.227744,7.048752,-14.363007,-5.552856,,,,,,
1478385956.28,2.291452,0.699716,-2.142126,-0.047894,-0.314811,-0.104106,0.574820,-0.644000,0.504823,0.127634,0.143436,0.235427,7.048752,-14.363007,-5.552856,,,,,,
,,,,,,,,,,,,,,,,37.354341,-122.033455,36.964020,0.000000,75.585938,1478386174.00
1478385956.30,2.283502,0.703874,-2.139522,-0.305132,-0.331036,0.225544,0.576783,-0.647176,0.498482,0.229186,0.033605,0.245811,7.350296,-14.138382,-5.925476,,,,,,
1478385956.32,2.275797,0.717071,-2.137175,-0.625523,-0.250285,0.563898,0.574052,-0.657180,0.488445,0.383498,-0.205583,0.234257,8.175797,-13.988220,-5.767639,,,,,,
1478385956.34,2.272498,0.740177,-2.133121,-1.011667,0.086805,0.942375,0.563910,-0.674419,0.476618,0.548288,-0.371434,0.341680,7.725754,-14.138672,-6.221680,,,,,,
1478385956.36,2.273160,0.774898,-2.127572,-1.448620,0.325566,1.323699,0.545385,-0.699643,0.461579,0.742411,-0.807040,0.416030,7.502548,-13.989426,-6.974365,,,,,,
1478385956.38,2.274064,0.817317,-2.116158,-1.759153,0.496339,1.334313,0.521847,-0.729313,0.442469,0.594013,-1.578808,0.268728,7.502548,-13.989426,-6.974365,,,,,,
1478385956.40,2.267903,0.857645,-2.102593,-1.531483,-0.120944,1.221895,0.501593,-0.756304,0.420011,-0.093161,-2.014936,-0.404401,7.804245,-13.689651,-7.197205,,,,,,
1478385956.42,2.251687,0.895518,-2.100665,-1.124944,-1.118718,1.627995,0.485722,-0.780533,0.393501,-0.770482,-1.837662,-0.492042,7.053482,-13.990036,-7.578857,,,,,,
1478385956.44,2.225437,0.933697,-2.110517,-0.885988,-1.940013,1.495803,0.471888,-0.803825,0.362199,-1.148691,-1.489266,-0.232896,6.903458,-14.290924,-8.479492,,,,,,
1478385956.46,2.179331,0.942666,-2.102817,-0.011069,-1.457675,-0.739692,0.482145,-0.809128,0.335930,-1.735242,-1.022949,-0.231315,6.076584,-14.816238,-8.786133,,,,,,
1478385956.48,2.154217,0.886907,-2.078982,1.574912,-0.224091,-3.821280,0.527300,-0.775121,0.348054,-1.694643,0.793355,-0.511247,6.076584,-14.816238,-8.786133,,,,,,
1478385956.50,2.176890,0.779397,-2.067206,3.188607,2.513425,-5.095186,0.584634,-0.702850,0.405222,-1.785150,-0.214249,0.390845,7.348160,-15.716675,-9.220764,,,,,,
1478385956.52,2.228505,0.656022,-2.062046,3.798664,2.676122,-4.976150,0.627121,-0.609969,0.484413,-0.857193,-2.012055,-0.481148,9.895462,-15.940521,-8.069580,,,,,,
1478385956.54,2.250526,0.535645,-2.066771,3.774183,-0.276765,-4.271678,0.668812,-0.510396,0.540543,0.399914,-2.086223,0.042358,12.518051,-15.863708,-6.243591,,,,,,
