time (ms),  accel x,  accel y,  accel z,  magneto x,  magneto y,  magneto z,  gryo x,  gyro y,  gyro z,  linear accel x,  linear accel y,  linear accel z,  orientation x,  orientation y,  orientation z
1477622617106, -0.64823014, -1.3335704, 2.134431, -15.338, 216.392, 66.224, 1.1417072, -1.717753, -1.3454307, -5.3092074, 3.7739449, -4.8196297, 11.294188, 31.38738, 33.832077
1477622617223, 14.201806, -19.608511, -1.0887632, -18.096, 213.732, 55.574, 5.3398786, 2.4975226, -2.552195, 10.024131, -14.897332, -8.60689, 10.390583, 28.711958, 29.060072
1477622617326, 10.017939, -12.467207, -2.7539306, -28.562, 193.431, 43.598, 3.5268304, 3.032335, -3.193909, 8.21508, -3.161519, -5.2687373, 12.061655, 71.60728, 10.964484
1477622617427, -5.4282537, 8.258799, -19.608511, -19.001, 184.471, 37.547, -1.0842859, 0.75136423, -0.27000242, -6.458037, 15.578594, -13.164093, 189.72948, 131.71953, 9.078805
1477622617529, 9.558251, -14.034212, -12.601282, -15.631, 203.143, 45.053, 3.4067955, 6.465398, 2.9068022, 14.911272, -15.666961, -4.5483494, 312.79697, -170.41597, -33.613148
1477622617645, -3.5170822, -19.608511, -2.719813, -25.665, 208.178, 47.653, -4.767498, -1.8124372, 4.79743, -0.020481348, -12.632294, 3.2195961, 98.308426, 134.653, -30.485823
1477622617746, -1.38325, -3.1268275, 0.41599256, -14.901, 214.019, 66.462, -3.028059, 1.543351, 1.1945469, -3.567671, 6.1983757, -1.6909666, 2.6238565, 71.97212, 13.183777
1477622617851, 0.63087213, -1.6166847, 4.1581297, -14.523, 216.546, 67.05, 1.6948457, -2.3823745, -1.4223998, -3.47995, 3.724951, -2.9649634, 10.19052, 33.00384, 29.98976
1477622617952, 10.283695, -19.608511, 6.1489086, -17.115, 212.472, 53.143, 6.522208, 2.405282, -2.3832908, 7.23615, -14.099054, -1.3696504, 8.757878, 34.180943, 22.064503
1477622618067, 11.434708, -7.1287355, -3.1136594, -23.544, 190.267, 40.217, 4.10532, 4.422359, -3.948633, 9.020662, 1.7507544, -6.5044436, 9.260116, 64.884766, 15.209255
1477622618170, -3.1824925, 9.586384, -17.074848, -13.549, 183.148, 38.217, -2.1991148, -1.3842206, -0.8454375, -6.0562363, 18.737358, -15.032385, 304.5973, 111.07035, 17.434217
1477622618286, 3.1334114, -18.198328, -18.484434, -16.526, 202.94, 47.209, 2.6847527, 7.402465, 1.9147571, 8.819018, -18.632233, -10.505962, 348.58575, -177.46407, -35.474373
1477622618388, -6.0040593, -19.608511, -1.6466122, -28.616, 205.177, 48.844, -5.6682186, -2.9886582, 4.7284026, -1.9131846, -13.063517, 4.403028, 88.51012, 138.13301, -34.06726
1477622618489, -1.2024878, -4.2479124, 4.246715, -17.279, 214.788, 66.856, -3.0115657, -0.22968534, 1.3332134, -3.512371, 4.8659735, 1.4588976, 3.972362, 68.334915, 14.2219515
1477622618592, 4.131195, 0.94331545, 4.729147, -15.631, 217.202, 67.256, 1.2742649, -3.10289, -1.2635747, -0.2993002, 6.437368, -2.0794134, 10.743263, 34.07222, 33.053032
1477622618695, 12.843695, -19.603724, 0.6781576, -21.113, 213.629, 54.249, 5.5616226, 2.3716843, -2.0723603, 8.065324, -15.291477, -6.720632, 10.68051, 26.086447, 32.855644
1477622618797, 8.486248, -17.630901, 3.1429882, -30.229, 190.718, 40.582, 4.6593747, 2.1413882, -4.1037927, 3.9976926, -19.833307, -5.293401, 14.767358, -12.978356, 28.015076
1477622618901, -7.201759, 7.041347, -19.608511, -15.782, 182.537, 36.743, -0.58184916, 1.1304061, -0.29993483, -10.537279, 16.14642, -21.072184, 355.8244, 68.195854, 20.119629
1477622619014, 15.892113, -19.608511, -4.983531, -28.315, 199.291, 38.514, -1.8655825, -1.1594223, 3.4345899, 23.500319, -19.006907, 1.1746888, 352.25504, 176.4829, -51.012657
1477622619120, -4.520851, -14.703391, -1.7926586, -32.431, 203.936, 48.156, -3.6291504, -4.1065416, 3.215289, -1.8770828, -6.068574, 2.031061, 83.8608, 118.2965, -17.023298
1477622619221, -1.9859903, -8.079832, 15.298949, -19.183, 215.795, 67.55, -4.672814, -1.9013181, -0.25442538, -4.854106, 1.0620785, 13.208551, 4.7870536, 68.78284, 17.418343
1477622619325, 5.3061495, 0.40641573, 6.895301, -16.366, 217.234, 66.914, 0.20769419, -2.5033257, -0.07452556, 2.8725574, 7.061998, 0.11656523, 7.8060713, 42.740616, 19.748333
1477622619435, 1.7723078, -4.780622, 1.5801731, -20.002, 216.337, 55.545, 3.8756344, 1.745242, -0.74189585, -1.418455, -0.43528748, -6.6117435, 9.448285, 26.301893, 21.280981
1477622619541, 2.5875335, -19.608511, 5.397728, -32.749, 200.355, 47.465, 4.4107523, -1.1487321, -2.3851233, -2.7484136, -19.859354, -2.8263302, 13.363866, -1.4657245, 32.97638
1477622619650, -10.78528, 9.348161, -11.442489, -18.804, 187.211, 31.84, -0.16646078, 3.4715471, -1.2040154, -12.553276, 18.564442, -8.595602, 210.40894, 109.98216, 10.859354
1477622619752, -5.861604, -10.186729, 14.5088625, -29.344, 197.724, 33.576, -3.4358115, -4.090659, 1.0225884, 0.10005379, -11.037898, 22.248665, 335.93738, -175.02075, -37.60561
1477622619854, -8.874108, -11.494562, -10.733206, -30.78, 201.029, 43.855, 0.17379116, -6.4901376, 1.4966198, -6.537253, -3.156393, -6.130554, 106.59444, 121.760414, -15.656059
1477622619960, 18.080412, -19.608511, 16.755222, -14.292, 212.683, 62.689, -7.3392406, 6.5506134, 3.016758, 23.551598, -16.482914, 24.269686, 85.46158, 161.41434, -36.05789
1477622620063, 8.814852, -1.335366, 7.599196, -14.321, 216.6, 71.469, -1.5079209, 1.0580186, 1.0998629, 7.8778777, 6.5014105, 1.7787662, 5.470916, 53.046986, 6.8179855
1477622620168, -0.6147113, -1.9644425, 3.232771, -19.149, 216.928, 60.389, 3.0091221, 1.4899004, -1.1307116, -5.229803, 2.4399097, -4.2152486, 11.491505, 26.687168, 31.784016
1477622620270, -14.732121, -19.608511, 13.602657, -24.403, 205.384, 49.659, 4.704273, -1.0231993, -4.421748, -18.36373, -16.39982, 5.0770416, 13.529788, 19.09863, 23.072273
1477622620378, 4.9063177, 0.7260417, -8.201338, -26.254, 186.311, 35.282, 2.934902, 7.1263537, -2.7198775, 2.3252008, 9.745582, -11.057231, 10.054175, 66.887665, 15.96951
1477622620480, -6.534375, 3.6499605, -1.1563994, -28.039, 190.969, 31.639, -3.9721513, -5.8762183, -0.5305365, -2.4064937, 2.5824962, 7.6748815, 331.27606, -173.7509, -25.052132
1477622620584, -6.7025676, -19.52232, -9.325416, -27.378, 201.213, 44.819, -1.78617, -6.2738914, 0.98654735, -0.6271663, -20.103851, -1.6493716, 342.24554, -176.60039, -38.360756
1477622620688, 19.345749, -19.608511, 6.233304, -23.373, 211.689, 55.047, -4.577824, -0.8399397, 6.0671134, 24.172516, -13.609022, 12.306101, 80.48522, 142.28185, -38.478306
1477622620796, -6.7971387, 5.144541, 3.566762, -15.773, 217.831, 71.267, -1.4822645, 1.9052887, 0.6056729, -5.674723, 13.669634, -1.1484637, 5.7749944, 60.379425, -7.5004306
1477622620900, 2.6641479, 1.9081788, 3.5990837, -17.84, 217.831, 61.705, 1.9795089, -0.099571034, -1.1417072, -1.6342916, 7.4615335, -3.245919, 10.461282, 34.491543, 32.127487
1477622621002, -5.389348, -19.608511, 12.014104, -22.207, 209.117, 49.371, 5.644089, 3.4376442, -5.1590624, -9.333067, -16.807772, 3.4833746, 12.356845, 16.594477, 24.810892
1477622621116, 2.086547, 2.777274, -13.138182, -22.865, 188.926, 37.632, 3.3997705, 6.5530567, -3.2467487, -0.85769606, 12.064957, -14.252073, 1.9247268, 71.27675, 17.58888
1477622621219, -1.7711107, 5.571906, -2.8263552, -24.351, 192.301, 32.11, -5.1437907, -5.876829, 0.018936822, 1.3721191, 3.3315623, 6.1887083, 274.81866, -166.79408, -19.221828
1477622621332, -0.931943, -5.345055, -7.1448965, -25.471, 200.021, 42.013, -1.3038919, -8.211556, 1.7953329, -0.71411616, 2.6378078, -1.453073, 162.46432, 125.50888, -1.5630292
1477622621434, 11.832145, -19.608511, 10.818799, -27.383, 212.208, 52.416, -5.603772, -4.3059893, 7.067405, 16.829361, -15.583729, 18.234951, 93.464134, 155.76918, -33.97322
1477622621536, -7.390302, 5.120599, -2.634819, -14.953, 214.204, 72.326, -1.4535538, 4.7418413, 1.0088439, -7.399342, 14.466758, -5.604604, 8.22045, 72.37203, 0.055415146
1477622621650, 2.1027076, -1.2210429, 6.3224883, -18.338, 214.836, 61.19, 2.6691756, 0.45356745, -1.6490307, -2.6819432, 1.8889456, -1.6528163, 11.884304, 18.489483, 30.960947
1477622621753, -15.086464, -19.608511, 13.977948, -27.011, 204.354, 48.367, 4.109596, -0.84635377, -6.7576966, -20.195202, -17.72578, 5.8215704, 16.363695, 11.068653, 32.06093
1477622621855, 1.2210429, 3.0029275, -12.28824, -27.035, 185.604, 36.247, 2.2327125, 7.603134, -3.143207, -2.2132766, 12.100468, -13.557335, 3.4101546, 68.07768, 20.681507
1477622621963, -9.351752, -0.5590461, 6.455366, -32.695, 192.977, 33.743, -4.770552, -6.697832, 0.10170906, -2.4317589, -1.8245597, 13.287827, 321.07175, -172.58551, -45.364677
1477622622070, 6.18542, -11.526884, -16.547525, -22.215, 199.809, 43.521, -1.2663237, -8.396037, -0.2171626, 13.972843, -12.747643, -10.713472, 325.3282, -172.8491, -53.160793
1477622622175, 9.916184, -19.608511, 6.7492547, -27.388, 210.052, 53.633, -4.802928, -1.4165965, 5.328272, 13.7611, -12.353626, 12.111503, 83.1, 132.28627, -35.641823
1477622622282, -14.926052, 2.7323828, 6.871359, -20.167, 216.955, 71.434, -2.0305161, 1.1991285, -0.035430185, -14.702793, 11.795687, 3.1327667, 8.595537, 67.548004, -1.4110985
1477622622384, 1.7016789, 1.9009962, 0.670975, -20.697, 217.453, 63.209, 1.7168368, -1.2186762, -1.1914927, -2.268879, 8.019596, -5.884009, 10.683823, 38.603218, 31.204594
1477622622493, 5.8987145, -19.608511, 3.1310172, -23.347, 209.878, 49.749, 5.589417, 3.8203511, -4.089132, 1.8552547, -16.290579, -5.164292, 12.618528, 19.775455, 25.986425
1477622622594, 3.9085343, -19.608511, -0.93972415, -30.044, 194.415, 42.674, 5.7818394, 0.70432764, -2.302351, -0.30667043, -20.304596, -9.766836, 12.478742, -4.070331, 25.52584
1477622622704, -1.7256209, 6.060323, -10.604518, -24.273, 187.284, 34.228, -3.7775908, -3.7763689, 0.22327125, 1.0540375, 5.605832, -1.2110434, 347.33786, -177.34366, -16.484205
1477622622807, 11.256938, -6.4900823, -17.902044, -22.248, 201.48, 44.454, 2.074193, 8.604342, 3.762319, 16.57597, -8.195092, -9.841572, 306.91165, -169.98752, -33.420456
1477622622908, 8.96449, -19.608511, 3.98874, -31.195, 209.906, 53.866, -5.052772, -1.5381587, 3.9593232, 12.866005, -11.7376, 8.347334, 67.22974, 126.61999, -26.367052
1477622623009, -11.625645, -7.867945, 2.1003134, -21.244, 216.412, 72.531, -1.4181237, 0.24617869, 0.32589662, -12.970394, 1.5188565, -0.3996899, 7.19282, 73.17383, 8.1527
1477622623111, 5.083489, -0.12689269, 8.175002, -20.707, 218.084, 67.976, 0.55955255, -2.74981, -1.105666, 1.650809, 5.300138, 0.7632251, 10.792751, 33.600792, 24.850677
1477622623214, 16.010626, -19.566614, 3.0340521, -23.55, 214.913, 53.799, 6.225939, 3.2220087, -0.87109387, 13.283016, -15.366417, -5.3973703, 9.493746, 25.35978, 17.926668
1477622623319, 6.1411276, -19.494787, -0.110731825, -31.192, 195.133, 43.484, 5.514281, 1.2541064, -3.426954, 3.741024, -21.236921, -9.458184, 12.455543, -10.232808, 14.400495
1477622623427, -5.097854, 6.506243, -19.608511, -18.572, 182.72, 36.427, -0.58123827, 1.1154399, -0.22052236, -8.410563, 15.643688, -20.913685, 355.69662, 68.71085, 19.927713
1477622623529, 18.076223, -19.608511, -0.36032736, -28.004, 201.948, 43.737, 0.25870144, 0.52442783, 3.972762, 23.140446, -20.917171, 7.934939, 324.62128, -172.33122, -31.403881
1477622623632, -4.4184995, -12.525267, -8.249821, -30.526, 200.979, 40.875, -1.4431691, -0.44104472, 2.445599, -2.4612603, -4.8235545, -2.5032368, 121.5027, 128.24638, -18.808424
1477622623735, 0.58418524, -14.270639, 16.935387, -19.332, 210.733, 63.049, -3.5149186, -6.37896, -0.9049969, 4.9921045, -12.238753, 25.456656, 45.77357, 168.04199, -27.351816
1477622623842, 4.6166196, -2.3558946, 2.6402059, -17.587, 215.533, 66.86, 0.9089675, -1.2403619, -0.45234573, 1.6621423, 3.4442697, -4.6946115, 9.211331, 36.260124, 21.939663
1477622623944, 8.500613, -12.005126, 3.645172, -22.479, 211.347, 52.384, 4.9727488, 1.93797, -0.9068295, 4.251568, -6.3653946, -3.1599317, 10.628535, 35.106113, 31.980286
1477622624051, 1.7423803, -19.608511, 4.896741, -30.717, 194.099, 45.127, 5.667608, -1.8982637, -1.462106, -2.239615, -19.704638, -4.064557, 11.601236, -0.5616314, 23.958197
1477622624154, -8.896853, 6.5960255, -15.515025, -17.471, 179.82, 33.302, 0.5705481, 4.6114216, -1.0522153, -10.927546, 16.189796, -15.43617, 0.9836702, 101.960014, 11.951269
1477622624256, -6.517616, -10.1161, 15.706562, -30.558, 193.447, 32.379, -3.3292155, -4.500244, 1.0842859, -1.7039824, -9.902528, 24.247854, 348.5645, 178.75209, -29.404385
1477622624361, -9.291897, -12.330139, -9.190742, -31.233, 197.895, 43.417, -0.42638394, -6.790989, 1.210124, -7.1299806, -3.7180042, -5.0280952, 99.93386, 118.57481, -14.09185
1477622624488, 19.607914, -19.608511, 15.236101, -21.333, 210.882, 58.204, -4.9834385, 3.0262265, 3.926947, 24.992477, -14.592449, 21.718077, 76.728035, 149.23647, -39.71633
1477622624592, 3.3117795, -2.3014264, 6.125565, -19.387, 216.03, 70.666, 0.34025195, -1.4355333, -0.4615087, 0.2028861, 3.7177129, -0.964931, 10.080277, 37.863426, 23.675491
1477622624695, 5.505467, -9.595961, 2.3319526, -24.029, 215.364, 60.65, 3.4852917, 0.97097033, -0.9074403, 1.4282451, -4.136791, -4.720999, 11.522928, 33.82653, 30.031662
1477622624798, -4.3089647, -19.608511, 3.570952, -32.725, 202.157, 51.721, 6.0692515, -3.467271, 0.61758476, -8.071293, -19.184282, -5.4753356, 9.042853, 2.4793496, 22.582302
1477622624901, -4.5783124, 12.066178, -8.635287, -23.783, 184.349, 33.607, 1.5106697, 4.690223, -0.9630291, -6.5127153, 21.626884, -7.6246643, 356.36713, 102.85897, 11.438158
1477622625004, -4.489128, -3.4685998, 1.1378443, -34.608, 195.993, 34.632, -3.6865718, -3.6798522, 1.0094548, 0.21508074, -6.421397, 9.220033, 231.19986, -162.47623, -30.201385
1477622625115, -4.2179847, -6.0800753, -8.680179, -32.025, 201.777, 45.53, -1.7996091, -9.988563, 1.1624765, -2.8555446, 2.416627, -3.9769602, 120.68966, 119.954475, -9.109787
1477622625216, 19.607914, -19.608511, 19.21227, -26.768, 210.673, 59.971, -4.5769076, 1.024421, 2.5213463, 25.070078, -16.907133, 26.895874, 88.429054, 164.01035, -35.408478
1477622625319, 1.6585833, 6.035184, 13.532028, -27.406, 216.323, 73.953, -2.019826, -0.4605924, 0.13439035, -0.46962678, 13.879862, 8.045486, 10.448202, 53.123856, 15.178629
1477622625428, 2.0231004, -4.4675803, 4.7884035, -30.949, 215.406, 65.803, 2.2678373, -0.0421497, -1.02717, -1.7678196, -0.46718216, -3.3230772, 13.613131, 24.074682, 25.049149
1477622625532, -8.67958, -19.608511, 5.8268886, -37.573, 204.38, 54.939, 5.367673, -0.3912592, -0.2012801, -12.923027, -17.465965, -2.7505841, 14.221454, 12.619704, 26.32252
1477622625634, -1.8285716, 6.260239, -10.667964, -34.072, 186.552, 38.037, 2.740036, 6.4925814, -0.7266242, -3.3392963, 15.931505, -11.263535, 24.281063, 80.46849, 8.878284
1477622625736, -4.482544, 0.01616086, -1.881244, -40.022, 190.211, 35.871, -4.266283, -6.3368106, -0.008552114, 1.0481601, -2.034918, 5.952963, 281.0122, -167.92735, -35.220894
1477622625838, -5.366603, -18.20132, -5.78499, -44.639, 199.386, 52.609, -3.4956763, -7.799222, 2.3102922, 1.9941401, -19.960373, 0.45164204, 296.97574, -169.66672, -49.72596
1477622625940, 18.40782, -19.608511, 0.78649527, -39.511, 210.575, 70.487, -4.4843616, -3.4177911, 4.791016, 23.814276, -14.106335, 6.8417964, 65.869804, 145.87047, -41.759964
1477622626042, -8.052897, 1.9219455, 6.8402343, -34.968, 212.831, 84.683, -1.8701639, 0.73639804, 0.21563543, -9.222977, 10.963994, 3.2287724, 13.399438, 67.22502, 7.373348
1477622626143, 2.8987796, 0.86610246, 4.2281604, -35.765, 213.406, 78.208, 1.4046847, 0.30787608, -1.954158, -3.1727827, 5.494087, -1.9271874, 19.641739, 28.159199, 44.607384
1477622626245, -16.71093, -19.608511, 12.700642, -45.137, 205.755, 65.138, 4.65968, 4.780326, -5.7210584, -20.985588, -17.858547, 4.049902, 19.708876, 10.279299, 26.295727
1477622626346, 7.2939353, -9.812037, -4.8440685, -46.931, 188.531, 47.503, 4.372879, 3.894266, -2.8832839, 5.447378, -0.49008083, -7.2651725, 25.524778, 71.91093, 11.204497
1477622626448, -2.7712884, 10.572795, -15.7323, -45.48, 185.224, 40.834, -2.8780916, -1.5815301, 0.21533, -5.019573, 20.096485, -15.088131, 21.99197, 103.79717, 13.282787
1477622626549, 9.191938, -12.275072, -19.603724, -41.195, 200.859, 51.307, 3.921144, 6.6657615, 2.6832256, 16.189528, -13.511, -12.84528, 321.85583, -172.75978, -45.99598
1477622626651, -1.1671734, -19.608511, -3.731962, -49.525, 207.62, 68.405, -3.4125986, -3.947106, 2.9336803, 2.4602807, -12.173084, 1.533623, 74.87561, 130.694, -34.5629
1477622626753, -9.072228, -4.830302, 11.439496, -39.282, 210.804, 87.956, -3.1676416, -4.2195516, -0.38423425, -11.335758, 4.2715735, 8.575461, 14.89695, 68.14563, 13.965478
1477622626854, 7.369353, 3.4871547, 4.127005, -36.749, 212.046, 85.754, 0.5323691, -2.1685717, -0.6365216, 1.5487022, 9.344008, -1.1633348, 19.91986, 36.67197, 47.732567
1477622626956, 9.083003, -19.608511, -2.373851, -43.226, 211.505, 72.554, 6.7470064, 5.6447005, -3.472769, 3.3554344, -18.218067, -10.211708, 18.849125, 8.151201, 36.157726
1477622627057, 6.5098343, -19.608511, 5.922058, -54.531, 200.485, 67.089, 4.1584654, 0.9083566, -2.8231137, 0.52262926, -23.484045, -0.80876637, 24.366865, -23.278109, 41.65374
1477622627159, -9.564238, 7.6213427, -18.464083, -49.147, 185.131, 41.16, -0.24312437, 3.0998356, -0.53786683, -11.693285, 17.069443, -20.003878, 29.49338, 74.458786, 12.698997
1477622627263, -6.175245, -10.336368, 14.771028, -57.722, 196.694, 51.441, -3.196047, -3.8139372, 2.2107213, 0.44300508, -12.513796, 21.672325, 269.6709, -167.17136, -43.80062
1477622627365, -6.919243, -6.2847795, -10.286688, -57.192, 202.249, 60.96, 0.3494149, -0.57543504, 0.17654006, -5.1822586, 1.0587835, -4.023675, 113.30018, 131.51044, -15.500822
1477622627471, 18.68016, -19.608511, 7.93618, -30.888, 209.138, 82.414, -3.1224377, 7.7952514, 3.7934732, 24.6311, -17.421545, 15.417748, 46.84725, 167.11421, -38.499218
1477622627573, 9.948506, -3.0711622, 11.110891, -30.677, 204.716, 94.827, -1.4709635, -0.106901415, 0.91874135, 7.9570985, 4.148374, 4.7797785, 12.655852, 47.40768, 17.46061
1477622627675, 2.8502972, -4.868609, 1.7316064, -32.014, 207.894, 86.009, 3.1923819, 0.15302174, -1.323745, -1.8975813, -1.6375682, -6.217508, 17.879839, 19.23688, 30.849195
1477622627777, -9.84795, -19.608511, 11.499949, -46.128, 203.419, 75.451, 4.338976, -2.1951442, -3.5185838, -15.068529, -17.953024, 3.3651285, 21.055565, 9.7188, 32.69061
1477622627879, 1.7555484, 2.0284874, -12.480973, -48.878, 190.838, 52.616, 3.364035, 7.8300705, -0.9239337, -0.8202802, 11.390496, -13.8551235, 22.983295, 72.68044, 15.383507
1477622627981, -8.920197, 5.6485205, 0.48602295, -53.718, 190.373, 49.848, -4.2219954, -6.359718, -0.22632557, -4.163853, 3.17513, 8.697594, 248.96236, -165.39134, -30.080479
1477622628083, -0.8912416, -16.17403, -11.30961, -44.978, 207.296, 62.165, -1.0952814, -0.77549344, 0.43004912, 4.927604, -19.224628, -4.02914, 242.46346, -161.876, -38.633255
1477622628186, 3.4614172, -19.608511, 1.4443022, -37.467, 211.558, 82.766, -3.4547484, -2.1642957, 5.2946744, 8.653406, -12.410316, 5.6155906, 45.42868, 132.77625, -51.221306
1477622628288, -11.413159, -0.9283517, 5.094861, -30.902, 209.42, 97.439, -1.9431623, 0.17012598, 0.15515977, -12.283356, 8.113668, 1.3995905, 11.58039, 67.2246, 5.4971633
1477622628389, 2.6222494, 0.53809685, 2.5372553, -28.108, 210.018, 93.457, 1.135904, -2.2333233, -0.9746355, -1.8088477, 6.42436, -3.934813, 16.677961, 36.886497, 34.39746
1477622628492, 11.174936, -19.608511, 3.0711622, -36.1, 212.04, 77.583, 5.2821517, 2.1310034, -2.5360072, 5.992687, -15.608733, -4.230649, 18.307766, 24.070715, 35.364124
1477622628594, 9.7863, -14.139557, 2.914342, -48.968, 203.404, 67.61, 3.7986655, 1.7687603, -2.9898798, 8.652017, -4.940111, -0.28784728, 20.445953, 69.731964, 7.0290384
1477622628695, -7.693767, 9.102755, -19.608511, -46.847, 193.406, 45.887, -0.419359, 0.80970186, -0.15241088, -6.062124, 15.766214, -12.600913, 124.54333, 137.19669, -13.107169
1477622628807, 8.876503, -19.608511, 19.608511, -50.811, 202.781, 60.746, -2.3646593, -2.3689353, 2.6184738, 16.549854, -21.390617, 25.449247, 293.19904, -169.52979, -52.722652
1477622628909, -5.90889, -15.112201, -1.1755531, -46.215, 211.566, 78.762, -4.650517, -3.1035008, 3.1703906, -2.127858, -7.6614747, 3.9587343, 70.24244, 130.55673, -36.368965
1477622629011, 9.441534, -17.611149, 14.184448, -31.909, 213.51, 93.487, -4.2751403, 2.7546968, -0.49113566, 14.813546, -13.139, 21.062805, 69.824646, 152.86862, -37.989918
1477622629113, 8.779537, 0.49320555, 10.418967, -31.896, 212.565, 94.769, -0.35185838, -1.4065173, 0.52626044, 5.7756824, 7.7409005, 4.5352488, 14.293618, 47.651337, 27.045982
1477622629215, 1.738789, -3.6721067, 2.1452048, -34.397, 214.587, 85.643, 3.5256088, 1.1960741, -1.0311406, -2.6676517, 0.74559355, -5.420349, 17.20955, 26.774488, 30.218004
1477622629316, -4.699219, -19.608511, 13.378799, -46.543, 210.906, 72.442, 4.5442266, -0.8961393, -3.0094275, -9.763908, -18.375893, 5.072178, 20.352804, 7.220726, 31.371376
1477622629418, -5.222951, 7.632715, -9.686341, -45.635, 196.908, 47.308, 1.4798211, 7.2827353, -1.2012665, -8.592098, 16.832052, -10.123887, 14.851379, 69.73014, 20.114656
1477622629520, -4.96737, 1.0977415, 0.8936358, -50.369, 199.076, 46.984, -4.7516155, -5.578116, -0.23976462, -1.5729427, -0.9986216, 9.852072, 276.096, -167.65665, -20.752117
1477622629621, 3.4284968, -11.126453, -13.763068, -41.914, 212.161, 57.949, -0.40439278, -2.2992969, 0.36285394, 8.208647, -13.258514, -5.470003, 275.22656, -167.44305, -29.959297
1477622629723, -0.10414778, -19.608511, -1.4323312, -40.568, 217.514, 74.505, -5.1465397, -1.1786644, 4.644408, 3.9500444, -12.67499, 4.194409, 72.94374, 135.00685, -35.77359
1477622629824, -5.6179943, -4.3837833, 0.7870938, -30.433, 216.264, 94.534, -2.1630738, 0.064751714, -0.08857546, -7.5214453, 4.735181, -2.2775035, 12.075411, 68.41542, 11.790363
1477622629926, 1.7112557, 0.1921347, 2.5432408, -30.781, 216.882, 93.13, 0.91965765, -1.981036, -1.0803152, -2.7401533, 5.8265114, -4.135767, 16.849943, 35.067883, 33.682568
1477622630029, 7.6847887, -19.608511, -3.156755, -38.415, 217.753, 78.468, 5.978233, 4.159992, -2.7919595, 3.969696, -14.431053, -10.610774, 16.871613, 31.867306, 26.491726
1477622630135, 8.950723, -10.423157, 2.3463178, -40.986, 214.125, 61.151, 3.753767, 1.8102992, -2.307238, 8.572616, -0.88343716, 0.10551906, 21.25712, 76.6012, 2.2697353
1477622630238, -1.009156, 13.013084, -19.525314, -37.634, 202.163, 41.127, -0.008246681, 1.8365663, -1.073901, -3.8137338, 20.461891, -13.796438, 217.87447, 130.57399, 26.084118
1477622630342, 3.0603883, -19.608511, 19.608511, -42.474, 209.963, 48.297, -2.1450534, -2.1844542, 0.49632803, 6.5476103, -20.67361, 28.712093, 327.76535, -173.76482, -20.959852
1477622630445, 6.097433, -11.03308, -14.033613, -35.755, 207.165, 47.593, -1.6542231, -1.3435981, 0.64660084, 9.369604, -10.459333, -4.806797, 352.30865, 176.64595, -19.5264
1477622630560, 1.4478935, -9.244013, 9.15842, -42.361, 216.632, 70.442, -2.278833, -0.67011917, 0.15974127, -0.1486758, 0.3429079, 7.849867, 16.667463, 77.848335, 9.455053
1477622630662, -0.2136825, 0.079008654, -0.60214174, -38.708, 220.211, 74.359, -2.3967297, 0.4728097, 0.63194007, -1.5346226, 9.762787, -1.408356, 16.531029, 80.92056, 7.7676277
1477622630767, 3.4225113, -4.9661727, 0.56084174, -34.341, 221.629, 82.717, -0.20219639, -2.769663, 1.1826351, 2.7899036, 3.7847571, -3.8199608, 10.944095, 63.169605, 4.1347456
1477622630870, -14.6680765, -19.608511, -5.5162406, -42.124, 218.748, 81.816, 3.6257906, 0.25259277, -6.0683355, -21.964123, -13.8284, -8.603053, 18.871857, 36.114967, 67.06774
1477622630973, -3.716998, -14.616003, -1.9812019, -43.472, 217.469, 70.631, 1.3020593, 0.713796, 0.77671516, -1.0618086, -5.210202, -1.1741762, 33.66997, 106.438354, -15.763989
1477622631080, -0.15023616, -3.2956185, -2.054225, -42.309, 216.731, 65.136, 0.19761491, 1.2669345, 0.54305923, 2.5756621, 6.0578504, -0.9350827, 38.909878, 107.48638, -16.247799
1477622631182, -0.37110126, -10.555437, 8.790312, -39.965, 218.222, 66.888, -2.6871963, 1.9190332, 0.36163223, 1.9071993, -1.4465828, 5.9603767, 16.7461, 68.255424, -14.042673
1477622631289, -0.094570965, -8.67539, 0.81642276, -39.666, 217.17, 64.573, -0.070249505, -0.44012842, -0.14508049, -0.17715222, 0.74765205, -1.8983235, 17.709517, 73.92145, 0.5021095
1477622631391, 0.0047884034, -8.716091, 1.1941081, -37.539, 217.481, 64.041, -1.5241088, 2.679255, 0.24404067, 0.83512443, 0.95271397, -0.21838343, 24.295158, 80.38203, -4.908401
1477622631492, -1.2946646, -10.144233, 2.1583729, -35.334, 218.589, 64.041, -0.48288897, 1.2412782, -0.42638394, -0.7310242, -0.45332813, 0.76586545, 23.457018, 81.18834, -3.328674
1477622631602, -3.8965633, -10.253169, 1.9698294, -37.081, 218.589, 64.041, -1.1850786, -1.8301523, 0.14782938, -1.447526, -0.7835369, 1.2636616, 23.770153, 74.93548, -14.500132
1477622631704, 0.049081136, -9.809643, 4.039018, -35.215, 218.589, 62.963, 0.6432411, -0.7828238, 0.09407325, 0.70582014, -0.02648735, 3.8688166, 30.137568, 86.03311, -3.8404737
1477622631815, 0.29927522, -10.853515, -1.1767502, -33.906, 217.883, 61.747, 0.057726767, 1.38025, -0.19242255, 0.7392005, -1.1651411, -2.6301181, 22.66388, 81.09235, -2.5998793
