timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478277171.91,-1.297649,-1.399246,2.191110,-0.016620,0.180121,0.152603,-0.164381,0.985321,-0.046051,0.021406,0.000763,0.006592,-10.713409,39.416721,14.467225,,,,,,
1478277171.93,-1.286783,-1.402239,2.197343,0.022799,0.233173,0.151792,-0.161040,0.985828,-0.047008,-0.023027,0.002667,-0.027470,-10.554474,39.498142,14.361611,,,,,,
1478277171.95,-1.273082,-1.404816,2.206950,0.048319,0.176329,0.137301,-0.157952,0.986257,-0.048465,-0.046806,0.005442,-0.046506,-10.554474,39.498142,14.361611,,,,,,
1478277171.97,-1.256254,-1.407192,2.220155,0.078252,0.200310,0.151586,-0.154885,0.986647,-0.050391,-0.064811,0.016558,-0.068658,-10.470886,39.561516,14.247915,,,,,,
1478277171.99,-1.225746,-1.409378,2.245440,0.199207,0.286765,0.169892,-0.151246,0.987000,-0.054362,-0.081787,0.022643,-0.103231,-10.381876,39.655888,14.049302,,,,,,
1478277172.01,-1.174227,-1.410746,2.291669,0.359248,0.250942,0.192045,-0.147000,0.987219,-0.061557,-0.093341,0.018396,-0.130551,-10.333462,39.738728,13.849506,,,,,,
1478277172.04,-1.107400,-1.411410,2.352634,0.442688,0.397992,0.215401,-0.141974,0.987325,-0.070942,-0.065118,-0.061452,-0.061305,-10.333462,39.738728,13.849506,,,,,,
1478277172.06,-1.019530,-1.409491,2.431708,0.644392,0.451651,0.208754,-0.136815,0.987019,-0.084120,-0.051204,0.106594,-0.131425,-10.158339,40.117775,12.850217,,,,,,
1478277172.08,-0.916956,-1.405460,2.529389,0.739474,0.165366,0.303325,-0.130639,0.986363,-0.100107,-0.003806,0.012584,-0.130835,-10.158339,40.117775,12.850217,,,,,,
1478277172.10,-0.819239,-1.399788,2.623411,0.735210,0.309638,0.240765,-0.124335,0.985414,-0.116193,-0.010110,0.013533,-0.114749,-9.937786,40.482082,11.840490,,,,,,
