time,accelerometer-x,accelerometer-y,accelerometer-z,gyro-x,gyro-y,gyro-z
1478468148765,-1.5112574,8.322693,1.0729688,-0.039414786,0.05752428,0.34514567#
1478468148874,-0.016765138,10.406361,1.336421,0.11611383,0.61678815,-0.10759171#
1478468148980,-0.92926764,13.524676,-4.6966333,0.45486793,-0.5773733,-0.25672874#
1478468149090,-0.79993653,10.461446,1.1328443,-0.28229508,0.043675844,-0.515588#
1478468149201,0.4167334,4.734954,0.6610254,-0.30360037,-1.4306501,-0.027696876#
1478468149307,0.7496411,8.447234,1.5376027,-0.11504856,-0.55074173,0.049002163#
1478468149415,-1.5950831,9.10347,1.8848804,0.21837921,-0.69987875,0.17044231#
1478468149519,-3.9014869,11.896063,4.9552956,-0.5219796,-0.41864893,-0.55606806#
1478468149625,8.368198,11.203902,-1.7411792,-0.5944176,1.0950918,1.3677995#
1478468149729,1.3220508,10.782378,-1.336421,0.25885928,-0.20985709,0.29614353#
1478468149835,-0.122146,7.3790555,0.10538086,0.41758367,1.4029533,-0.46658584#
1478468149942,-1.9136207,8.717872,1.1496094,0.15126756,0.8628642,0.49747851#
1478468150049,-1.81782,8.320298,0.81191164,0.13954964,0.12250541,0.34940675#
1478468150154,-0.26345217,9.865086,1.8585353,-0.14913702,0.30786142,-0.0053263223#
1478468150261,3.0416749,11.263778,3.9733377,0.4250405,0.66152924,-0.6870956#
1478468150366,4.550537,10.839859,0.50774413,-0.1587244,-0.082025364,-0.025566347#
1478468150469,-1.4585669,6.5479836,0.51013917,-0.19813919,-1.128115,-0.07989483#
1478468150574,1.453777,8.796907,0.7496411,-0.053263225,-0.96619487,0.25033715#
1478468150682,0.28740236,7.2928348,1.4274317,-0.027696876,0.05219796,-0.083090626#
1478468150786,1.3579761,9.196876,0.2921924,0.48043427,-0.26418558,0.3110572#
1478468150890,-4.5792775,9.580078,3.4991236,-0.23329292,-1.4572818,-0.2727077#
1478468150994,3.4631984,2.9746144,2.0525317,-0.6668556,0.014913702,-0.6956177#
1478468151100,5.7767873,7.278465,-1.343606,0.21944448,0.88203895,-0.00958738#
1478468151206,-2.8668385,7.8748245,-0.033530276,0.36112466,1.7640779,0.13848437#
1478468151314,-2.201023,8.538245,0.9148975,0.043675844,0.5400891,0.33768883#
1478468151420,-0.9867481,8.260423,0.22273682,0.04261058,-0.04580637,0.43675843#
1478468151528,-1.8274,9.764495,1.6932789,0.1587244,-0.06391586,-0.20453078#
1478468151633,-0.25147706,11.223062,-4.543352,0.3888215,-0.05539375,-0.624245#
1478468151737,-0.16765137,10.542876,1.9830762,-0.23435818,0.37071204,-0.42184472#
1478468151843,-0.41194338,5.942044,0.86220706,-0.32490566,-1.2751216,0.16085494#
1478468151948,0.728086,7.9610453,1.1256592,-0.12463594,-0.1768339,0.053263225#
1478468152054,-3.5661843,6.591094,2.44292,0.051132694,-0.49428272,-0.26312032#
1478468152159,-2.0621119,12.631333,5.518125,-0.31957933,-0.17150758,-0.43249738#
1478468152263,4.2296047,3.300337,1.961521,-1.2229236,-0.25246766,-0.42077947#
1478468152371,4.502637,7.340735,-1.4873072,0.23329292,0.023435818,0.029827405#
1478468152479,-1.6789087,8.200547,0.28979737,0.30786142,1.3688648,-0.05219796#
1478468152583,-1.6669337,8.804092,0.9651929,0.1438107,0.3121225,0.3920173#
1478468152689,-1.7148341,7.95865,0.43349856,0.020240024,0.096939065,0.27164245#
1478468152796,-1.8848804,10.420731,1.4489869,0.004261058,0.7392935,0.13635385#
1478468152901,0.60594,9.22801,-0.17483643,0.9267801,0.12783173,-1.091896#
1478468153007,2.572251,10.873389,1.4729371,-0.11717909,0.330232,-0.1736381#
1478468153113,-1.2813355,5.9564137,0.87897223,-0.2695119,-1.2729911,-0.027696876#
1478468153221,1.8489552,9.249566,0.6011499,-0.020240024,-0.87138635,0.35792887#
1478468153329,-2.1746778,6.638994,1.9758912,0.026631612,-0.22796659,-0.16405073#
1478468153434,-0.2706372,9.956097,1.7555494,0.28868666,-0.4101268,0.09267801#
1478468153539,-2.2297633,13.234879,0.81191164,-0.257794,-0.8426242,-0.18535602#
1478468153643,2.9171338,4.263135,1.7004639,-0.55074173,0.23435818,-0.49960902#
1478468153752,3.0057497,7.5035963,-1.22625,0.39947417,1.0684602,0.101200126#
1478468153856,-2.0501368,8.672366,0.19639161,0.21624869,1.8333201,0.24074976#
1478468153963,-2.0501368,8.672366,0.19639161,0.21624869,1.8333201,0.24074976#
1478468154074,-2.5291407,8.552615,1.0729688,-0.015978966,0.67005134,0.3089267#
1478468154178,-0.25147706,10.540482,1.7914747,-0.037284255,0.94595486,0.27696875#
1478468154284,-1.6525636,10.818304,4.720584,0.29294774,0.9171927,-0.5411543#
1478468154389,5.216353,12.322376,0.8262818,-0.3174488,0.015978966,0.0010652645#
1478468154493,-2.6512868,8.590936,0.5724097,-0.3685815,-0.6317018,0.01917476#
1478468154601,-0.25147706,7.0916533,0.88376224,-0.17576863,-0.8873653,0.22050974#
1478468154711,-1.2765454,6.0186844,1.8250049,0.056459017,-0.5294364,-0.13741912#
1478468154817,-0.18441652,9.546548,1.2406201,0.20985709,-0.7233146,0.14807177#
1478468154923,-2.5530908,11.472144,3.7386258,-0.28442562,-1.0546118,-0.25992453#
1478468155028,7.3311553,10.047108,-2.2249732,-0.7701862,1.406149,1.0002834#
1478468155133,0.5556446,10.803933,-1.7507594,0.22264028,-0.01917476,-0.16724652#
1478468155239,0.44786867,7.247329,0.15088624,0.17150758,1.28897,-0.45380265#
1478468155343,0.1101709,8.104747,0.60594,0.18002969,1.0386329,0.13741912#
1478468155450,-1.1903248,8.801697,1.1160791,-0.099069595,0.5486112,0.32170987#
1478468155554,-0.26345217,8.0017605,0.92208254,0.07669904,0.5933523,0.5795039#
1478468155663,-2.323169,9.5489435,1.6765138,-0.013848438,1.135572,0.10972224#
1478468155769,-0.20357667,9.189691,5.3097587,0.42397526,-0.25992453,-0.5656554#
1478468155876,3.0344899,11.031461,2.1627028,-0.32490566,0.21411815,-0.56672066#
1478468155981,-1.0705738,6.69408,0.8095166,-0.25246766,-0.9076053,0.07882957#
1478468156087,1.4322218,8.471185,1.1472144,-0.07243799,-0.3749731,0.3888215#
1478468156191,-1.7627344,8.2125225,2.3447242,0.053263225,-0.45806372,0.1470065#
