time(ms),time(ds),locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy
26711.41313,2671.141313,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,13.10042763,-8.541259766,-46.04936981,314.4506531,300.9919739,10,20972.67491,-0.364624023,-0.307815552,-0.713287354,20972.67574,0.102572182,-0.886767662,-0.81604156,20972.67574,0.031182716,-0.295442069,0.349340502,0.180179715,-0.965103269,-0.811780095,-0.057829469,0.065972067,0.113336168,0.174129656,-0.14224728,-0.010388812,0.974339082,-0.27357617,-0.342278212,-0.898889124,12.60685062,5.993918419,-44.21240234,2
26721.08712,2672.108712,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,13.10042763,-8.541259766,-46.04936981,314.4506531,300.9919739,10,20972.68459,-0.374130249,-0.344589233,-0.695022583,20972.67574,0.102572182,-0.886767662,-0.81604156,20972.67574,0.031182716,-0.295442069,0.349340502,0.180179715,-0.965103269,-0.811780095,-0.057829469,0.065972067,0.113336168,0.174129656,-0.14224728,-0.010388812,0.974339082,-0.27357617,-0.342278212,-0.898889124,12.60685062,5.993918419,-44.21240234,2
26730.75812,2673.075812,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,13.10042763,-8.541259766,-46.04936981,314.4506531,300.9919739,10,20972.69426,-0.378738403,-0.351379395,-0.72227478,20972.68576,0.144604055,-0.649915436,-0.71651923,20972.68576,0.024291833,-0.300882054,0.35348853,0.222211286,-0.728250742,-0.712257862,-0.096091375,0.001583511,0.201001316,0.175618695,-0.145417083,-0.014528401,0.973550652,-0.278038889,-0.34617275,-0.89602387,9.907622337,5.535446167,-44.95323944,2
26740.44013,2674.044013,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,12.71626091,-8.715881348,-45.81475067,315.0560303,301.5973511,10,20972.70394,-0.365402222,-0.336044312,-0.749221802,20972.68576,0.144604055,-0.649915436,-0.71651923,20972.68576,0.024291833,-0.300882054,0.35348853,0.222211286,-0.728250742,-0.712257862,-0.096091375,0.001583511,0.201001316,0.175618695,-0.145417083,-0.014528401,0.973550652,-0.278038889,-0.34617275,-0.89602387,9.907622337,5.535446167,-44.95323944,2
26750.13713,2675.013713,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,12.71626091,-8.715881348,-45.81475067,315.0560303,301.5973511,10,20972.71364,-0.356185913,-0.303329468,-0.780853271,20972.70574,0.328609844,-0.620478717,-0.4653874,20972.70574,0.015275756,-0.31119896,0.363246875,0.406216919,-0.698813856,-0.461126029,-0.079182141,0.019266799,0.140627667,0.179603336,-0.151055972,-0.020569887,0.971854729,-0.286220074,-0.355311126,-0.889849484,9.34705162,5.484146118,-45.07940674,2
26759.80113,2675.980113,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,12.71626091,-8.715881348,-45.81475067,315.0560303,301.5973511,10,20972.7233,-0.363754272,-0.257339478,-0.805892944,20972.71573,0.386754107,-0.645275943,-0.384515188,20972.71573,0.012732036,-0.317476752,0.368794645,0.464360863,-0.723610818,-0.380253822,-0.065005049,0.057161916,0.105295517,0.182034444,-0.154237054,-0.022803295,0.97085241,-0.291180849,-0.360491395,-0.88614881,9.34705162,5.484146118,-45.07940674,2
26769.50112,2676.950112,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,12.71626091,-8.715881348,-45.81475067,315.0560303,301.5973511,10,20972.733,-0.367446899,-0.213424683,-0.819046021,20972.7357,0.387848666,-0.48626685,-0.358361348,20972.7357,0.008930455,-0.329010809,0.379910551,0.465455294,-0.564601541,-0.354099989,-0.063685462,0.11349792,0.072991766,0.186982106,-0.15998543,-0.026595172,0.968883404,-0.300068825,-0.37083739,-0.878884733,9.34705162,5.484146118,-45.07940674,2
26779.16513,2677.916513,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,12.71626091,-8.715881348,-45.81475067,315.0560303,301.5973511,10,20972.74266,-0.338348389,-0.176757813,-0.812088013,20972.74571,0.367703983,-0.328426352,-0.49235164,20972.74571,0.005948771,-0.332380367,0.385601382,0.445310593,-0.40676105,-0.488090307,-0.065111846,0.162691742,0.056813527,0.18945058,-0.161798342,-0.028817874,0.968038896,-0.302335054,-0.376116425,-0.875859559,7.881110191,4.768558502,-45.43946457,2
26788.86312,2678.886312,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,11.80823708,-8.995277405,-45.34551239,315.9190674,302.4603882,10,20972.75236,-0.318786621,-0.167724609,-0.807830811,20972.74571,0.367703983,-0.328426352,-0.49235164,20972.74571,0.005948771,-0.332380367,0.385601382,0.445310593,-0.40676105,-0.488090307,-0.065111846,0.162691742,0.056813527,0.18945058,-0.161798342,-0.028817874,0.968038896,-0.302335054,-0.376116425,-0.875859559,7.881110191,4.768558502,-45.43946457,2
26798.54712,2679.854712,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,11.80823708,-8.995277405,-45.34551239,315.9190674,302.4603882,10,20972.76205,-0.29699707,-0.186004639,-0.797927856,20972.7557,0.396164121,-0.141484428,-0.705062844,20972.7557,0.000987556,-0.333193596,0.392065675,0.473770261,-0.219818637,-0.700801551,-0.016540917,0.214373559,0.065466695,0.192163225,-0.16255628,-0.031822159,0.967282844,-0.302245706,-0.382098168,-0.873297513,7.881110191,4.768558502,-45.43946457,2
26808.22812,2680.822812,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,10.83036232,-9.274665833,-45.61367035,316.7451172,303.286438,10,20972.77173,-0.286361694,-0.226104736,-0.803390503,20972.76569,0.51229845,0.061577344,-0.890944564,20972.76569,-0.005697089,-0.331281798,0.400070897,0.589904547,-0.016756793,-0.886683226,0.002574008,0.203479007,0.07302545,0.195523277,-0.162154232,-0.035516615,0.966548097,-0.299571067,-0.389483631,-0.870953321,7.504587173,4.438428879,-45.53655243,2
26817.91112,2681.791112,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,10.83036232,-9.274665833,-45.61367035,316.7451172,303.286438,10,20972.78141,-0.269439697,-0.280151367,-0.810195923,20972.77566,0.672832736,0.243173772,-0.973497764,20972.77566,-0.013048265,-0.327167208,0.409858851,0.750438631,0.164839789,-0.969236434,0.008383974,0.172375143,0.065136284,0.199736845,-0.160753845,-0.039442271,0.965767934,-0.294745654,-0.398479879,-0.868526816,7.504587173,4.438428879,-45.53655243,2
26827.59113,2682.759113,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,9.957262039,-10.98594666,-44.44054413,321.6240234,308.1653442,10,20972.79109,-0.258651733,-0.326782227,-0.829711914,20972.78567,0.825674746,0.370677669,-0.922077449,20972.78567,-0.019740923,-0.321828655,0.421056636,0.903280377,0.292343944,-0.917816103,0.01923559,0.128573656,0.055604532,0.204720297,-0.1587116,-0.043008436,0.964909583,-0.288675278,-0.408725023,-0.86580044,7.504587173,4.438428879,-45.53655243,2
26837.27213,2683.727213,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,9.957262039,-10.98594666,-44.44054413,321.6240234,308.1653442,10,20972.80077,-0.229278564,-0.34942627,-0.902801514,20972.79566,0.926778461,0.411930301,-0.788240023,20972.79566,-0.02490364,-0.316398884,0.432955752,1.004384041,0.333596617,-0.783978701,0.023784906,0.09277343,0.032959864,0.210176578,-0.156492546,-0.045844664,0.963967923,-0.282436639,-0.419555664,-0.862671793,7.53794384,3.672397614,-45.59922028,2
26846.95313,2684.695313,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,9.922338486,-11.57965088,-43.93778229,321.6663208,308.2076416,10,20972.81045,-0.227661133,-0.333908081,-0.858520508,20972.79566,0.926778461,0.411930301,-0.788240023,20972.79566,-0.02490364,-0.316398884,0.432955752,1.004384041,0.333596617,-0.783978701,0.023784906,0.09277343,0.032959864,0.210176578,-0.156492546,-0.045844664,0.963967923,-0.282436639,-0.419555664,-0.862671793,7.53794384,3.672397614,-45.59922028,2
26856.61613,2685.661613,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,9.922338486,-11.57965088,-43.93778229,321.6663208,308.2076416,10,20972.82011,-0.22958374,-0.326950073,-0.850769043,20972.81565,0.852414748,0.291728525,-0.567372622,20972.81565,-0.032928324,-0.305562701,0.45183957,0.930018306,0.21339862,-0.563105166,0.042979073,0.102713153,-0.00054861,0.218921731,-0.151945144,-0.049944013,0.962544308,-0.270640194,-0.436621219,-0.857971907,7.53794384,3.672397614,-45.59922028,2
26866.31312,2686.631312,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,9.922338486,-11.57965088,-43.93778229,321.6663208,308.2076416,10,20972.82981,-0.224685669,-0.336120605,-0.853775024,20972.82564,0.700996463,0.217647639,-0.552065571,20972.82564,-0.036027858,-0.30257632,0.461316766,0.778599799,0.139317974,-0.547798097,0.037247986,0.118177541,0.004018789,0.223327649,-0.15076752,-0.051785498,0.96161956,-0.266831726,-0.445127606,-0.854787827,7.959850311,2.667887688,-45.5973587,2
26875.99412,2687.599412,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,10.23665428,-11.68441772,-43.43502045,322.1063843,308.6477051,10,20972.83949,-0.219451904,-0.341049194,-0.864349365,20972.82564,0.700996463,0.217647639,-0.552065571,20972.82564,-0.036027858,-0.30257632,0.461316766,0.778599799,0.139317974,-0.547798097,0.037247986,0.118177541,0.004018789,0.223327649,-0.15076752,-0.051785498,0.96161956,-0.266831726,-0.445127606,-0.854787827,7.959850311,2.667887688,-45.5973587,2
26885.66913,2688.566913,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,10.23665428,-11.68441772,-43.43502045,322.1063843,308.6477051,10,20972.84917,-0.211364746,-0.332138062,-0.878097534,20972.84562,0.26123533,0.074356789,-0.570476536,20972.84562,-0.044888996,-0.297025048,0.473001506,0.338837594,-0.003971208,-0.566207469,0.041090447,0.114511095,-0.013125243,0.228436395,-0.149012592,-0.056238042,0.960442265,-0.260542363,-0.455560297,-0.851224124,7.959850311,2.667887688,-45.5973587,2
26895.35613,2689.535613,1478282943,37.35298094,-122.0355675,51.1955,0.42,9.140625,4,10,1478282944,10.23665428,-11.68441772,-43.43502045,322.1063843,308.6477051,10,20972.85885,-0.200820923,-0.323699951,-0.894104004,20972.85561,0.058345598,-0.016992832,-0.596965934,20972.85561,-0.050564804,-0.295074557,0.476462632,0.135947645,-0.09532059,-0.592696846,0.04705672,0.126500607,-0.027880549,0.229734733,-0.148705952,-0.058978069,0.960015666,-0.258421451,-0.458638668,-0.850216985,8.067317963,2.023612976,-45.61161423,2
26905.03613,2690.503613,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.23665428,-11.68441772,-43.43502045,322.1063843,308.6477051,10,20972.86853,-0.197814941,-0.327438354,-0.876068115,20972.85561,0.058345598,-0.016992832,-0.596965934,20972.85561,-0.050564804,-0.295074557,0.476462632,0.135947645,-0.09532059,-0.592696846,0.04705672,0.126500607,-0.027880549,0.229734733,-0.148705952,-0.058978069,0.960015666,-0.258421451,-0.458638668,-0.850216985,8.067317963,2.023612976,-45.61161423,2
26914.70613,2691.470613,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.23665428,-11.4050293,-43.23390961,322.57724,309.1185608,10,20972.8782,-0.241485596,-0.322875977,-0.888549805,20972.8756,-0.277117624,-0.279304079,-0.682791094,20972.8756,-0.064925316,-0.293544816,0.47861264,-0.19951579,-0.357631624,-0.67852205,0.0590197,0.133109793,-0.026402669,0.229745326,-0.149614044,-0.065839243,0.959425827,-0.256834626,-0.460548162,-0.849665463,8.067317963,2.023612976,-45.61161423,2
26924.39712,2692.439712,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.23665428,-11.4050293,-43.23390961,322.57724,309.1185608,10,20972.8879,-0.236999512,-0.33442688,-0.82661438,20972.88559,-0.405598901,-0.41020404,-0.76627933,20972.88559,-0.074991901,-0.291623434,0.466216285,-0.328006089,-0.488517404,-0.761999905,0.015337802,0.126633629,-0.032989841,0.223091329,-0.149834165,-0.069626292,0.960693583,-0.256823391,-0.449509621,-0.855559945,7.768212318,2.163042068,-45.65711594,2
26934.07912,2693.407912,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.23665428,-11.4050293,-43.23390961,322.57724,309.1185608,10,20972.89758,-0.227218628,-0.369644165,-0.774551392,20972.88559,-0.405598901,-0.41020404,-0.76627933,20972.88559,-0.074991901,-0.291623434,0.466216285,-0.328006089,-0.488517404,-0.761999905,0.015337802,0.126633629,-0.032989841,0.223091329,-0.149834165,-0.069626292,0.960693583,-0.256823391,-0.449509621,-0.855559945,7.768212318,2.163042068,-45.65711594,2
26943.74613,2694.374613,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.23665428,-11.4050293,-43.23390961,322.57724,309.1185608,10,20972.90724,-0.233596802,-0.404449463,-0.753509521,20972.90557,-0.537334295,-0.285747331,-0.823710931,20972.90557,-0.095077516,-0.291324237,0.462711374,-0.459741682,-0.364060462,-0.819431484,0.029799715,0.076731838,0.082589224,0.219898979,-0.151901718,-0.079009238,0.960379012,-0.257018358,-0.446375996,-0.857140601,7.768212318,2.163042068,-45.65711594,2
26953.44013,2695.344013,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.23665428,-11.4050293,-43.23390961,322.57724,309.1185608,10,20972.91694,-0.218582153,-0.434829712,-0.739440918,20972.91556,-0.539362825,-0.155259895,-0.788234963,20972.91556,-0.105072699,-0.289544898,0.460560325,-0.461770505,-0.233572796,-0.783955574,0.022169545,0.040000655,0.105005279,0.218175085,-0.152125707,-0.083474766,0.960358977,-0.255766362,-0.44445011,-0.858514786,7.187824249,3.371908188,-45.67889404,2
26963.11813,2696.311813,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.30650139,-10.77639771,-42.89873505,323.5193176,310.0606384,10,20972.92662,-0.197311401,-0.445755005,-0.727142334,20972.91556,-0.539362825,-0.155259895,-0.788234963,20972.91556,-0.105072699,-0.289544898,0.460560325,-0.461770505,-0.233572796,-0.783955574,0.022169545,0.040000655,0.105005279,0.218175085,-0.152125707,-0.083474766,0.960358977,-0.255766362,-0.44445011,-0.858514786,7.187824249,3.371908188,-45.67889404,2
26972.78213,2697.278213,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.30650139,-10.77639771,-42.89873505,323.5193176,310.0606384,10,20972.93628,-0.171142578,-0.452163696,-0.736419678,20972.92556,-0.523021136,0.008362858,-0.710794499,20972.92556,-0.114274608,-0.286598201,0.45831845,-0.445429057,-0.069949806,-0.706515133,0.056205094,-0.003314282,0.133076012,0.216521492,-0.151688078,-0.087430733,0.960450435,-0.253516495,-0.442440718,-0.860218346,7.187824249,3.371908188,-45.67889404,2
26982.47812,2698.247812,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.30650139,-10.77639771,-42.89873505,323.5193176,310.0606384,10,20972.94598,-0.152801514,-0.453277588,-0.767532349,20972.94552,-0.413367875,0.349566525,-0.534441037,20972.94552,-0.129357607,-0.276790778,0.454143938,-0.335775912,0.271254003,-0.530161679,0.074427918,-0.013470511,0.128012747,0.213819299,-0.148543241,-0.093364478,0.960988703,-0.245570496,-0.438693196,-0.864432454,6.951930046,4.017430305,-45.66319275,2
26992.14413,2699.214413,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.30650139,-10.77639771,-42.89873505,323.5193176,310.0606384,10,20972.95564,-0.159561157,-0.457077026,-0.818145752,20972.95553,-0.30302592,0.353284564,-0.467173849,20972.95553,-0.135262679,-0.271357484,0.452996637,-0.225433961,0.274972051,-0.462894469,0.088203415,-0.015615698,0.098705895,0.213086608,-0.146543427,-0.095554591,0.961243175,-0.241004929,-0.437661886,-0.866238236,6.951930046,4.017430305,-45.66319275,2
27001.83713,2700.183713,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.30650139,-10.77639771,-42.89873505,323.5193176,310.0606384,10,20972.96534,-0.161254883,-0.460266113,-0.840103149,20972.95553,-0.30302592,0.353284564,-0.467173849,20972.95553,-0.135262679,-0.271357484,0.452996637,-0.225433961,0.274972051,-0.462894469,0.088203415,-0.015615698,0.098705895,0.213086608,-0.146543427,-0.095554591,0.961243175,-0.241004929,-0.437661886,-0.866238236,6.951930046,4.017430305,-45.66319275,2
27011.51813,2701.151813,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.30650139,-10.77639771,-42.89873505,323.5193176,310.0606384,10,20972.97502,-0.16468811,-0.43586731,-0.853149414,20972.97548,-0.161044014,0.186152563,-0.308753581,20972.97548,-0.143644947,-0.264032087,0.452568559,-0.083452515,0.107840523,-0.304474235,0.073446974,-0.022989165,0.028058074,0.212627187,-0.143906455,-0.09877959,0.961417289,-0.234701857,-0.437276959,-0.868161201,7.248337746,4.580275536,-45.56400681,2
27021.19812,2702.119812,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.30650139,-10.77639771,-42.89873505,323.5193176,310.0606384,10,20972.9847,-0.195709229,-0.418151855,-0.903961182,20972.98551,-0.17143194,-0.023355124,-0.289506916,20972.98551,-0.146970673,-0.262980159,0.452458675,-0.093840443,-0.101667166,-0.285227567,0.06911286,0.001310814,0.015304611,0.212387307,-0.143751937,-0.100260333,0.961340147,-0.233800977,-0.437178135,-0.868454039,7.248337746,4.580275536,-45.56400681,2
27030.87713,2703.087713,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.30650139,-10.77639771,-42.89873505,323.5193176,310.0606384,10,20972.99438,-0.202819824,-0.410583496,-0.875213623,20972.98551,-0.17143194,-0.023355124,-0.289506916,20972.98551,-0.146970673,-0.262980159,0.452458675,-0.093840443,-0.101667166,-0.285227567,0.06911286,0.001310814,0.015304611,0.212387307,-0.143751937,-0.100260333,0.961340147,-0.233800977,-0.437178135,-0.868454039,7.248337746,4.580275536,-45.56400681,2
27040.55813,2704.055813,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.23665428,-10.21761322,-42.63059235,324.2550659,310.7963867,10,20973.00406,-0.205337524,-0.383926392,-0.822555542,20973.00549,-0.291195893,-0.237762761,-0.354620938,20973.00549,-0.154673735,-0.265302462,0.450948307,-0.213604867,-0.316074342,-0.350341588,0.033170193,0.025235742,-0.006668688,0.210982123,-0.145650529,-0.104124006,0.960952995,-0.235990018,-0.435819238,-0.868544936,7.132945061,4.787063599,-45.56096268,2
27050.21913,2705.021913,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.23665428,-10.21761322,-42.63059235,324.2550659,310.7963867,10,20973.01372,-0.237518311,-0.386627197,-0.834457397,20973.00549,-0.291195893,-0.237762761,-0.354620938,20973.00549,-0.154673735,-0.265302462,0.450948307,-0.213604867,-0.316074342,-0.350341588,0.033170193,0.025235742,-0.006668688,0.210982123,-0.145650529,-0.104124006,0.960952995,-0.235990018,-0.435819238,-0.868544936,7.132945061,4.787063599,-45.56096268,2
27059.91813,2705.991813,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.23665428,-10.21761322,-42.63059235,324.2550659,310.7963867,10,20973.02342,-0.258178711,-0.401443481,-0.834533691,20973.01548,-0.365192889,-0.29544976,-0.420305143,20973.01548,-0.158732289,-0.268980619,0.442720429,-0.287608385,-0.373752087,-0.416023493,0.00260958,0.041772,0.036641177,0.206518051,-0.147651645,-0.105996517,0.961412515,-0.240127891,-0.428399205,-0.871098578,7.132945061,4.787063599,-45.56096268,2
27069.59812,2706.959812,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.02710915,-9.588981628,-42.76465607,325.0396729,311.5809937,10,20973.0331,-0.265350342,-0.399765015,-0.823303223,20973.03546,-0.473680484,-0.359916368,-0.54263079,20973.03546,-0.171487554,-0.271925352,0.438441991,-0.39609611,-0.438218534,-0.538349152,-0.01499665,0.023085855,0.037611552,0.203340792,-0.150266099,-0.112186162,0.960982251,-0.243182063,-0.424529344,-0.872145236,6.621170044,5.404460907,-45.56915283,2
27079.27012,2707.927012,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.02710915,-9.588981628,-42.76465607,325.0396729,311.5809937,10,20973.04277,-0.279571533,-0.398239136,-0.853042603,20973.03546,-0.473680484,-0.359916368,-0.54263079,20973.03546,-0.171487554,-0.271925352,0.438441991,-0.39609611,-0.438218534,-0.538349152,-0.01499665,0.023085855,0.037611552,0.203340792,-0.150266099,-0.112186162,0.960982251,-0.243182063,-0.424529344,-0.872145236,6.621170044,5.404460907,-45.56915283,2
27088.95913,2708.895913,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,10.02710915,-9.588981628,-42.76465607,325.0396729,311.5809937,10,20973.05246,-0.252288818,-0.402130127,-0.844833374,20973.04546,-0.500764832,-0.424002676,-0.61799958,20973.04546,-0.178129953,-0.275620169,0.435099367,-0.423182279,-0.502302587,-0.613719642,-0.032783914,0.023261376,0.019558789,0.201012948,-0.152620768,-0.115560332,0.960701049,-0.246787623,-0.421500504,-0.87260139,6.621170044,5.404460907,-45.56915283,2
27098.64013,2709.864013,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,9.817567825,-8.820663452,-42.89873505,325.9362183,312.4775391,10,20973.06214,-0.235870361,-0.411071777,-0.841003418,20973.06544,-0.549551813,-0.475810214,-0.750888922,20973.06544,-0.195913235,-0.279038891,0.430333781,-0.471969366,-0.554109991,-0.746609032,-0.001969046,0.015044048,0.028840318,0.197135016,-0.155887586,-0.124166399,0.959906012,-0.250319779,-0.41717416,-0.873673677,5.67486763,6.19964695,-45.59557343,2
27108.32113,2710.832113,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,9.817567825,-8.820663452,-42.89873505,325.9362183,312.4775391,10,20973.07182,-0.253860474,-0.406204224,-0.842285156,20973.06544,-0.549551813,-0.475810214,-0.750888922,20973.06544,-0.195913235,-0.279038891,0.430333781,-0.471969366,-0.554109991,-0.746609032,-0.001969046,0.015044048,0.028840318,0.197135016,-0.155887586,-0.124166399,0.959906012,-0.250319779,-0.41717416,-0.873673677,5.67486763,6.19964695,-45.59557343,2
27118.00012,2711.800012,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,9.817567825,-8.820663452,-42.89873505,325.9362183,312.4775391,10,20973.0815,-0.275558472,-0.405914307,-0.84236145,20973.07541,-0.57407713,-0.500168817,-0.750060146,20973.07541,-0.205300008,-0.280860309,0.42768217,-0.496495008,-0.578468263,-0.74578023,-0.001644064,0.008558633,0.031990919,0.19500398,-0.157592545,-0.128697305,0.959466019,-0.252216399,-0.414762855,-0.874276102,5.67486763,6.19964695,-45.59557343,2
27127.68312,2712.768312,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,9.608026505,-8.19203186,-42.96576691,326.6201172,313.161438,10,20973.09118,-0.286590576,-0.409805298,-0.835861206,20973.09541,-0.624199952,-0.440788847,-0.734503823,20973.09541,-0.223946044,-0.284187598,0.421693139,-0.546617985,-0.519088149,-0.730223894,-0.019742608,0.003391548,0.033439305,0.190407448,-0.16076264,-0.137616327,0.958625122,-0.255815864,-0.409305841,-0.875800729,4.910636902,6.848237991,-45.59148407,2
27137.36312,2713.736312,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,9.608026505,-8.19203186,-42.96576691,326.6201172,313.161438,10,20973.10086,-0.284210205,-0.413726807,-0.834884644,20973.09541,-0.624199952,-0.440788847,-0.734503823,20973.09541,-0.223946044,-0.284187598,0.421693139,-0.546617985,-0.519088149,-0.730223894,-0.019742608,0.003391548,0.033439305,0.190407448,-0.16076264,-0.137616327,0.958625122,-0.255815864,-0.409305841,-0.875800729,4.910636902,6.848237991,-45.59148407,2
27147.04413,2714.704413,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,9.608026505,-8.19203186,-42.96576691,326.6201172,313.161438,10,20973.11054,-0.263214111,-0.397354126,-0.840087891,20973.10538,-0.656405559,-0.417710425,-0.762020669,20973.10538,-0.233413557,-0.285535616,0.41846275,-0.578823864,-0.496009499,-0.757741272,-0.02684289,-0.007370481,0.041834582,0.187989883,-0.162173335,-0.142096034,0.958211005,-0.257367313,-0.406356335,-0.876719236,4.910636902,6.848237991,-45.59148407,2
27156.70912,2715.670912,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,9.188936234,-7.284004211,-43.09984589,327.7303772,314.271698,10,20973.12021,-0.216506958,-0.373794556,-0.841064453,20973.1154,-0.717570646,-0.497619639,-0.826864114,20973.1154,-0.243761912,-0.286951844,0.4147677,-0.639989197,-0.575918436,-0.822584748,-0.004182215,0.005623213,0.037700091,0.185261698,-0.163658524,-0.146973986,0.957753955,-0.259031892,-0.402977347,-0.877788007,4.910636902,6.848237991,-45.59148407,2
27166.40713,2716.640713,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,9.188936234,-7.284004211,-43.09984589,327.7303772,314.271698,10,20973.12991,-0.19102478,-0.361572266,-0.849578857,20973.12539,-0.789544705,-0.525765257,-0.907197836,20973.12539,-0.255141735,-0.288404839,0.410614234,-0.711963296,-0.604063988,-0.902918458,0.044273894,0.025378024,0.037943281,0.182213706,-0.165209859,-0.152318828,0.957237088,-0.260780841,-0.399172574,-0.879007757,3.853444099,7.861623764,-45.52957153,2
27176.08813,2717.608813,1478282944,37.3529848,-122.0355649,51.13251,0.42,43.9453125,4,10,1478282944,9.188936234,-7.284004211,-43.09984589,327.7303772,314.271698,10,20973.13959,-0.194061279,-0.357757568,-0.879898071,20973.13538,-0.825272077,-0.460681062,-0.982332534,20973.13538,-0.267461047,-0.289096291,0.406238316,-0.747690856,-0.53897965,-0.978053153,0.070859268,0.03358433,0.030914191,0.179028169,-0.166440352,-0.15802747,0.956699453,-0.261884063,-0.395156592,-0.880493045,3.853444099,7.861623764,-45.52957153,2
