time (ms),time (ds),locationTimestamp_since1970,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,altimeterRelativeAltitude,altimeterPressure
37497.10112,3749.710112,1478109699,-0.426040649,0.91394043,0.103729248,-0.074830299,0.08143414,-0.007702395,3.139651821,-1.81061163,-1.118900963,0.001190956,0.006606905,-0.002664569,-0.000996195,0.00603384,0.001764406,0.328337582,-0.523718501,0.416964183,-0.424174696,0.899621069,0.1037196,-3.455205917,34.89608002,21.9008522,-0.8529749,101.4286
37506.72112,3750.672112,1478109699,-0.422836304,0.918045044,0.103210449,-0.073744528,0.082516715,-0.004489024,3.139712763,-1.810475927,-1.119007023,0.002276591,0.00768972,0.000549051,-0.001944563,0.014273054,8.99E-05,0.328373301,-0.523733663,0.416993232,-0.424096078,0.899667382,0.103639387,-3.455205917,34.89608002,21.9008522,-0.8529749,101.4286
37516.40212,3751.640212,1478109699,-0.421798706,0.922225952,0.099594116,-0.07586254,0.085715438,-0.00125355,3.139703244,-1.810380059,-1.119248752,0.000158568,0.010888595,0.003785051,0.001058439,0.018272161,-0.000336673,0.328459668,-0.523728044,0.417055602,-0.423894733,0.899772882,0.103547119,-3.457343102,34.89639282,21.90001106,-0.8529749,101.4286
37526.06913,3752.606913,1478109699,-0.419677734,0.919326782,0.101806641,-0.073696592,0.095292697,0.005247759,3.139864154,-1.810030238,-1.119610985,0.002324791,0.020466037,0.010287023,0.001815561,0.022295065,-0.003727474,0.328573748,-0.523751726,0.417161042,-0.423614264,0.899930894,0.10332159,-3.457343102,34.89639282,21.90001106,-0.8529749,101.4286
37535.76412,3753.576412,1478109699,-0.417724609,0.913772583,0.102722168,-0.068347633,0.104848386,0.008545285,3.139948147,-1.809676468,-1.120029817,0.007673725,0.030021969,0.013585234,0.003606805,0.01921335,-0.001275887,0.328729114,-0.523783424,0.417264497,-0.423284531,0.900113404,0.10308253,-3.457343102,34.89639282,21.90001106,-0.8529749,101.4286
37545.43912,3754.543912,1478109699,-0.416061401,0.908752441,0.105361938,-0.070486417,0.110141685,0.008599081,3.13994662,-1.809345729,-1.120422043,0.005534894,0.035315391,0.013639667,0.005250917,0.013488345,-0.000136927,0.328901222,-0.523829585,0.41734041,-0.42297554,0.900284231,0.102859095,-3.436843872,34.90802002,21.88470459,-0.8529749,101.4286
37555.12613,3755.512613,1478109699,-0.418182373,0.907531738,0.103500366,-0.073676618,0.111214406,0.010745855,3.139743055,-1.809204433,-1.12077974,0.002344551,0.036388066,0.01578703,0.006615708,0.008312554,0.002638665,0.329092022,-0.523860464,0.417383011,-0.4226771,0.900439858,0.102723271,-3.436843872,34.90802002,21.88470459,-0.8529749,101.4286
37564.80712,3756.480712,1478109699,-0.42048645,0.906646729,0.102401733,-0.083256807,0.101702926,0.013855362,3.139292449,-1.809032467,-1.12124667,-0.007235779,0.026876682,0.01889695,0.004103781,0.006888844,0.000949011,0.329399963,-0.523935181,0.4173922,-0.422286153,0.900642872,0.102551356,-3.423971176,34.91171646,21.88082886,-0.8529749,101.4286
37574.48812,3757.448812,1478109699,-0.424728394,0.909240723,0.10005188,-0.08646059,0.103819074,0.013877466,3.138992355,-1.809018398,-1.121409443,-0.010439566,0.028992826,0.018919054,0.00165868,0.005933111,-0.000109085,0.329545295,-0.523975806,0.417365482,-0.422145128,0.900713623,0.102510817,-3.423971176,34.91171646,21.88082886,-0.8529749,101.4286
37584.16912,3758.416912,1478109699,-0.424545288,0.910675049,0.097991943,-0.08646059,0.103819074,0.013877466,3.138992355,-1.809018398,-1.121409443,-0.010439566,0.028992826,0.018919054,0.00165868,0.005933111,-0.000109085,0.329545295,-0.523975806,0.417365482,-0.422145128,0.900713623,0.102510817,-3.423971176,34.91171646,21.88082886,-0.8529749,101.4286
37593.85012,3759.385012,1478109699,-0.424926758,0.912780762,0.097183228,-0.086470177,0.108046842,0.012852415,3.138880423,-1.808747144,-1.121631202,-0.0104493,0.033221196,0.017894093,-0.00256649,0.009865118,-0.004357279,0.329697112,-0.524053039,0.41736531,-0.421978801,0.900809944,0.102349222,-3.418491364,34.91210938,21.88105392,-0.8529749,101.4286
37603.53112,3760.353112,1478109699,-0.426651001,0.910385132,0.096343994,-0.084364949,0.104832673,0.007481618,3.138569668,-1.808721919,-1.121743736,-0.008344071,0.030007025,0.012523296,-0.003043897,0.011921973,-0.005131457,0.329835146,-0.524107826,0.417317199,-0.421882868,0.90085876,0.102314688,-3.418491364,34.91210938,21.88105392,-0.8529749,101.4286
37613.21013,3761.321013,1478109699,-0.426177979,0.910736084,0.097213745,-0.083323919,0.09738248,0.002068477,3.138708116,-1.808278221,-1.121835686,-0.007302951,0.022557344,0.007110107,-0.004803296,0.00948643,-0.005764004,0.329905731,-0.524211403,0.417310923,-0.421847701,0.900898695,0.102108002,-3.418491364,34.91210938,21.88105392,-0.8529749,101.4286
37622.88313,3762.288313,1478109699,-0.424682617,0.911956787,0.098464966,-0.074828701,0.079316394,-0.0077237,3.138973988,-1.807756937,-1.121848834,0.00119245,0.004491584,-0.002682072,-0.004288618,0.009831676,-0.004671556,0.329929542,-0.524327084,0.417299004,-0.421889365,0.900904417,0.101885304,-3.425107002,34.91147614,21.88103104,-0.8529749,101.4286
37632.55812,3763.255812,1478109699,-0.420547485,0.91368103,0.103286743,-0.074828701,0.079316394,-0.0077237,3.138973988,-1.807756937,-1.121848834,0.00119245,0.004491584,-0.002682072,-0.004288618,0.009831676,-0.004671556,0.329929542,-0.524327084,0.417299004,-0.421889365,0.900904417,0.101885304,-3.425107002,34.91147614,21.88103104,-0.8529749,101.4286
37642.25312,3764.225312,1478109699,-0.42074585,0.91746521,0.102401733,-0.073770894,0.075065989,-0.009901899,3.138975322,-1.807765628,-1.121969628,0.002249958,0.000241429,-0.004859868,0.001235205,0.012724202,0.001423323,0.329958886,-0.524304094,0.417340996,-0.421782702,0.90095681,0.101863421,-3.425107002,34.91147614,21.88103104,-0.8529749,101.4286
37651.93412,3765.193412,1478109699,-0.417938232,0.919204712,0.10345459,-0.070563915,0.06871435,-0.009966614,3.1390742,-1.807740211,-1.122123703,0.00545687,-0.006110074,-0.004924091,0.000904488,0.016441539,0.000581619,0.329971627,-0.52426662,0.417414007,-0.42165035,0.901023686,0.101820111,-3.42099762,34.91665268,21.87341309,-0.8529749,101.4286
37661.58913,3766.158913,1478109699,-0.41595459,0.91897583,0.10218811,-0.07055273,0.062368836,-0.008962869,3.13921769,-1.807719488,-1.122098607,0.005468054,-0.012455588,-0.003920346,0.003736195,0.018191926,0.001637906,0.329921686,-0.524247681,0.417439849,-0.42167443,0.901012778,0.101816684,-3.42099762,34.91665268,21.87341309,-0.8529749,101.4286
37671.29712,3767.129712,1478109699,-0.41947937,0.916351318,0.102020264,-0.069482938,0.05919275,-0.008995093,3.139299309,-1.807809486,-1.122386358,0.006537646,-0.015631419,-0.003951766,0.005458637,0.017838258,0.000394357,0.329951045,-0.524153478,0.417571856,-0.421413213,0.90113759,0.101793751,-3.42099762,34.91665268,21.87341309,-0.8529749,101.4286
37680.97912,3768.097912,1478109699,-0.416870117,0.916091919,0.100601196,-0.06840276,0.067687435,-0.005707154,3.139587436,-1.807789465,-1.122587772,0.007617763,-0.0071366,-0.000663312,0.001759457,0.015126444,0.000277563,0.329912136,-0.524066884,0.417711085,-0.42123884,0.901224852,0.1017427,-3.407122612,34.9213829,21.86802673,-0.8529749,101.4286
37690.65312,3769.065312,1478109699,-0.42199707,0.914871216,0.103240967,-0.06840276,0.067687435,-0.005707154,3.139587436,-1.807789465,-1.122587772,0.007617763,-0.0071366,-0.000663312,0.001759457,0.015126444,0.000277563,0.329912136,-0.524066884,0.417711085,-0.42123884,0.901224852,0.1017427,-3.407122612,34.9213829,21.86802673,-0.8529749,101.4286
37700.32112,3770.032112,1478109699,-0.420013428,0.913024902,0.101425171,-0.069473351,0.071922394,-0.005664277,3.139701993,-1.807739429,-1.122710481,0.006546876,-0.002901382,-0.000620122,-0.000860655,0.013593173,0.001545303,0.329916609,-0.524039427,0.417773679,-0.421136409,0.901278019,0.101695664,-3.407122612,34.9213829,21.86802673,-0.8529749,101.4286
37710.02213,3771.002213,1478109699,-0.419006348,0.912765503,0.105789185,-0.069454176,0.071945563,-0.002461293,3.139835225,-1.807648094,-1.122900122,0.006565992,-0.002878059,0.002583242,0.000966119,0.011664715,-0.000191921,0.329941018,-0.524010785,0.417856615,-0.420979559,0.901360214,0.10161709,-3.407122612,34.9213829,21.86802673,-0.8529749,101.4286
37719.70312,3771.970312,1478109699,-0.419692993,0.910079956,0.104248047,-0.069454176,0.071945563,-0.002461293,3.139835225,-1.807648094,-1.122900122,0.006565992,-0.002878059,0.002583242,0.000966119,0.011664715,-0.000191921,0.329941018,-0.524010785,0.417856615,-0.420979559,0.901360214,0.10161709,-3.407122612,34.9213829,21.86802673,-0.8529749,101.4286
37729.38312,3772.938312,1478109699,-0.422546387,0.909332275,0.104232788,-0.070509587,0.07301935,-0.000315052,3.139804884,-1.807723894,-1.123055496,0.005510264,-0.001804133,0.004729788,0.001142709,0.008652491,0.002631918,0.329975915,-0.523966388,0.417912862,-0.420835704,0.901427448,0.101616129,-3.383903503,34.93122482,21.85591125,-0.8529749,101.4286
37739.06312,3773.906312,1478109699,-0.425125122,0.909240723,0.10559082,-0.073704581,0.071966602,0.000742756,3.139814732,-1.807820631,-1.123213563,0.002315093,-0.002856865,0.005787709,-0.001859024,0.00783639,0.002609408,0.329993776,-0.52390619,0.417983988,-0.420687377,0.901495874,0.101623379,-3.371792793,34.93257141,21.85563278,-0.8529749,101.4286
37748.73912,3774.873912,1478109699,-0.42489624,0.91116333,0.102844238,-0.073704581,0.071966602,0.000742756,3.139814732,-1.807820631,-1.123213563,0.002315093,-0.002856865,0.005787709,-0.001859024,0.00783639,0.002609408,0.329993776,-0.52390619,0.417983988,-0.420687377,0.901495874,0.101623379,-3.371792793,34.93257141,21.85563278,-0.8529749,101.4286
37758.41112,3775.841112,1478109699,-0.427307129,0.911651611,0.102416992,-0.075860144,0.074060113,-0.00243839,3.139827742,-1.807853485,-1.123306956,0.000190153,-0.000829958,0.002581016,-0.004294057,0.009627029,0.001226809,0.330007014,-0.523877196,0.418023886,-0.420602173,0.901536286,0.101617426,-3.371792793,34.93257141,21.85563278,-0.8529749,101.4286
37768.08613,3776.808613,1478109699,-0.426849365,0.910247803,0.102600098,-0.075860144,0.074060113,-0.00243839,3.139827742,-1.807853485,-1.123306956,0.000190153,-0.000829958,0.002581016,-0.004294057,0.009627029,0.001226809,0.330007014,-0.523877196,0.418023886,-0.420602173,0.901536286,0.101617426,-3.371792793,34.93257141,21.85563278,-0.8529749,101.4286
37777.78612,3777.778612,1478109699,-0.423492432,0.914276123,0.098678589,-0.076928338,0.075118453,-0.002427471,3.139844388,-1.807830695,-1.123284933,-0.000878273,0.000228621,0.002591794,-0.006225566,0.008721032,0.000987592,0.330000484,-0.523884912,0.418017159,-0.420623809,0.901526749,0.101612508,-3.366371155,34.93381882,21.8544693,-0.8529749,101.4286
37787.46612,3778.746612,1478109699,-0.423431396,0.912826538,0.100753784,-0.074794347,0.067699685,-0.003570234,3.140058569,-1.807661066,-1.12339296,0.001255746,-0.007189821,0.001449191,-0.002946075,0.012702612,-0.002839712,0.329993012,-0.523878758,0.418081208,-0.420546353,0.901573539,0.101518303,-3.366371155,34.93381882,21.8544693,-0.8529749,101.4286
37797.13512,3779.713512,1478109699,-0.421981812,0.9140625,0.101531982,-0.072667546,0.061332067,-0.005770005,3.14026057,-1.807713697,-1.123463128,0.003382584,-0.013557326,-0.000750451,-0.002951879,0.011222673,-0.000771802,0.329933227,-0.523807491,0.418166138,-0.420479506,0.901603878,0.10152559,-3.358480453,34.93860626,21.848032,-0.8529749,101.4286
37806.81912,3780.681912,1478109699,-0.42098999,0.915985107,0.101699829,-0.072667546,0.061332067,-0.005770005,3.14026057,-1.807713697,-1.123463128,0.003382584,-0.013557326,-0.000750451,-0.002951879,0.011222673,-0.000771802,0.329933227,-0.523807491,0.418166138,-0.420479506,0.901603878,0.10152559,-3.358480453,34.93860626,21.848032,-0.8529749,101.4286
37816.50613,3781.650613,1478109699,-0.417160034,0.91595459,0.098587036,-0.072673938,0.061324344,-0.006837666,3.140329806,-1.807787084,-1.123602685,0.003375899,-0.013564674,-0.001817777,-0.000640237,0.014320883,0.000172928,0.329931379,-0.523745659,0.418242793,-0.420349747,0.901664197,0.101526901,-3.358480453,34.93860626,21.848032,-0.8529749,101.4286
37826.17913,3782.617913,1478109699,-0.41633606,0.91545105,0.098602295,-0.066251192,0.053930876,-0.00477851,3.14059103,-1.807717275,-1.123848438,0.009798838,-0.020958006,0.00024194,0.002981396,0.01418412,-0.002858509,0.32992345,-0.523673778,0.418381407,-0.420141429,0.901770473,0.101445548,-3.358480453,34.93860626,21.848032,-0.8529749,101.4286
37835.85312,3783.585312,1478109699,-0.412979126,0.915420532,0.099761963,-0.063064187,0.04861494,-0.008035556,3.140966809,-1.80762596,-1.124101682,0.012985867,-0.02627366,-0.003014533,0.003592626,0.013571153,-0.002751301,0.32988392,-0.523583798,0.418548932,-0.4199287,0.901879907,0.101353593,-3.335803986,34.94628525,21.83922768,-0.8529749,101.4286
37845.53413,3784.553413,1478109699,-0.413803101,0.913909912,0.101394653,-0.060918212,0.050749198,-0.005879461,3.141297778,-1.807569628,-1.124423163,0.015131873,-0.024139252,-0.000857683,0.006673398,0.013401806,-0.001499963,0.329869835,-0.523480266,0.418733147,-0.419652522,0.902018726,0.101261929,-3.335803986,34.94628525,21.83922768,-0.8529749,101.4286
37855.20812,3785.520812,1478109699,-0.41557312,0.915466309,0.104385376,-0.055566057,0.047590689,-0.003777428,-3.141541522,-1.80754573,-1.12472005,0.020484021,-0.027297722,0.001244994,0.005591498,0.011763061,0.000205571,0.329837537,-0.523366797,0.418918434,-0.419394612,0.902146876,0.101189084,-3.335803986,34.94628525,21.83922768,-0.8529749,101.4286
37864.89412,3786.489412,1478109699,-0.420379639,0.912384033,0.09928894,-0.053425675,0.04865835,-0.002699646,-3.14124413,-1.807581194,-1.124991649,0.022624077,-0.026229938,0.002323333,0.003579688,0.013202315,0.003238901,0.329802348,-0.523247899,0.419092351,-0.419152796,0.902263999,0.101146474,-3.292678833,34.96416855,21.81713486,-0.8529749,101.4286
37874.59013,3787.459013,1478109699,-0.419830322,0.915161133,0.10333252,-0.053423278,0.037003025,-0.003884487,-3.140653177,-1.80737886,-1.125146247,0.022626493,-0.037885059,0.00113868,-0.001341981,0.010053391,-0.001740029,0.329688819,-0.523165764,0.41926495,-0.41903767,0.902330637,0.101028971,-3.292678833,34.96416855,21.81713486,-0.8529749,101.4286
37884.26912,3788.426912,1478109699,-0.423278809,0.914932251,0.105514526,-0.050237072,0.041224668,-0.005977998,-3.140177394,-1.807327406,-1.125296689,0.025812576,-0.033663392,-0.000954545,-0.00091944,0.012765653,0.002356923,0.329580865,-0.523058252,0.419430884,-0.418910891,0.902395487,0.100975595,-3.292678833,34.96416855,21.81713486,-0.8529749,101.4286
37893.94912,3789.394912,1478109699,-0.423950195,0.917556763,0.104385376,-0.056624664,0.044421261,-0.002741458,-3.139371405,-1.807247438,-1.125441593,0.019424655,-0.030466735,0.002282066,-0.004486979,0.01247434,0.004603062,0.329367687,-0.522891796,0.419676587,-0.418791831,0.902457893,0.100911461,-3.25889492,34.97848511,21.79924774,-0.8529749,101.4286
37903.61412,3790.361412,1478109699,-0.421340942,0.915222168,0.103744507,-0.059814065,0.044435109,-0.000605337,-3.139011661,-1.807227078,-1.125513357,0.016235251,-0.030452885,0.004418187,-0.005219276,0.01506794,0.003497608,0.329271173,-0.522811191,0.419791108,-0.418730915,0.902488828,0.100887768,-3.25889492,34.97848511,21.79924774,-0.8529749,101.4286
37913.31112,3791.331112,1478109699,-0.421966553,0.914245605,0.100646973,-0.059814065,0.044435109,-0.000605337,-3.139011661,-1.807227078,-1.125513357,0.016235251,-0.030452885,0.004418187,-0.005219276,0.01506794,0.003497608,0.329271173,-0.522811191,0.419791108,-0.418730915,0.902488828,0.100887768,-3.25889492,34.97848511,21.79924774,-0.8529749,101.4286
37922.99213,3792.299213,1478109699,-0.420791626,0.912353516,0.102874756,-0.060880661,0.043375704,-0.000615723,-3.138654281,-1.807203505,-1.125646778,0.015168291,-0.031511817,0.004407901,-0.00335032,0.011699324,-0.000202722,0.329192269,-0.522721918,0.419924933,-0.418616235,0.902546287,0.100849696,-3.229311943,34.99305344,21.78026199,-0.8529749,101.4286
37932.66012,3793.266012,1478109699,-0.4168396,0.908874512,0.102096558,-0.053400907,0.032790704,-0.000724114,-3.137884699,-1.807233673,-1.125816194,0.022648044,-0.04209682,0.00429951,-0.002327094,0.009734299,0.002048251,0.328974464,-0.522522191,0.420187229,-0.418464541,0.902619243,0.100826502,-3.229311943,34.99305344,21.78026199,-0.8529749,101.4286
37942.35312,3794.235312,1478109699,-0.416442871,0.909286499,0.100692749,-0.053400907,0.032790704,-0.000724114,-3.137884699,-1.807233673,-1.125816194,0.022648044,-0.04209682,0.00429951,-0.002327094,0.009734299,0.002048251,0.328974464,-0.522522191,0.420187229,-0.418464541,0.902619243,0.100826502,-3.229311943,34.99305344,21.78026199,-0.8529749,101.4286
37952.03412,3795.203412,1478109699,-0.414825439,0.910247803,0.106216431,-0.052326322,0.031740087,0.000332629,-3.137394678,-1.807231631,-1.126043279,0.023722228,-0.043146994,0.005356535,0.001822587,0.006569559,-8.49E-05,0.328871473,-0.52238225,0.420390256,-0.418265462,0.902716935,0.100777633,-3.196329117,35.00643539,21.76361847,-0.8529749,101.4286
37961.70113,3796.170113,1478109699,-0.41545105,0.912857056,0.106552124,-0.052313539,0.031755533,0.002467951,-3.136884686,-1.807202159,-1.126167633,0.023735013,-0.043131549,0.007491857,0.003333851,0.007477368,0.005477414,0.328740681,-0.522264202,0.420559859,-0.418159276,0.90277046,0.100739017,-3.196329117,35.00643539,21.76361847,-0.8529749,101.4286
37971.37512,3797.137512,1478109699,-0.418869019,0.912277222,0.102935791,-0.052298359,0.028594361,0.004571316,-3.136740388,-1.807601732,-1.126460707,0.023749594,-0.046292592,0.009595656,0.002410743,0.009960602,0.005708105,0.328685463,-0.522052343,0.420760433,-0.417861789,0.902896464,0.100844018,-3.196329117,35.00643539,21.76361847,-0.8529749,101.4286
37981.07812,3798.107812,1478109699,-0.424514771,0.913085938,0.100723267,-0.054440339,0.021165739,0.002361958,-3.135895144,-1.807932066,-1.126804305,0.021607399,-0.053721111,0.007386491,-0.001342138,0.009233123,0.002026629,0.328424846,-0.521707521,0.421149239,-0.417526871,0.903044105,0.100909159,-3.157901764,35.01825714,21.75020409,-0.8529749,101.4286
37990.74912,3799.074912,1478109699,-0.425598145,0.909881592,0.098587036,-0.054440339,0.021165739,0.002361958,-3.135895144,-1.807932066,-1.126804305,0.021607399,-0.053721111,0.007386491,-0.001342138,0.009233123,0.002026629,0.328424846,-0.521707521,0.421149239,-0.417526871,0.903044105,0.100909159,-3.157901764,35.01825714,21.75020409,-0.8529749,101.4286
38000.44013,3800.044013,1478109699,-0.427108765,0.907028198,0.097579956,-0.046967775,0.028589301,0.003502323,-3.135095853,-1.807646234,-1.126846562,0.029079853,-0.046297137,0.008526533,-0.008079533,0.006819342,-0.002193825,0.32823024,-0.521627235,0.421324812,-0.417518616,0.903062224,0.10078086,-3.157901764,35.01825714,21.75020409,-0.8529749,101.4286
38010.12213,3801.012213,1478109699,-0.424880981,0.911026001,0.097946167,-0.044841774,0.031759261,0.002466087,-3.13414588,-1.807158461,-1.126831071,0.03120593,-0.043126877,0.00748981,-0.009527444,0.003972603,-0.003000515,0.328012925,-0.521591917,0.421487409,-0.41758132,0.903055608,0.100580469,-3.117321968,35.03581619,21.72777176,-0.8529749,101.4286
38019.80313,3801.980313,1478109699,-0.42300415,0.913269043,0.096908569,-0.044841774,0.031759261,0.002466087,-3.13414588,-1.807158461,-1.126831071,0.03120593,-0.043126877,0.00748981,-0.009527444,0.003972603,-0.003000515,0.328012925,-0.521591917,0.421487409,-0.41758132,0.903055608,0.100580469,-3.117321968,35.03581619,21.72777176,-0.8529749,101.4286
38029.48312,3802.948312,1478109699,-0.417602539,0.913116455,0.10168457,-0.035255992,0.016901219,-0.003023753,-3.132232291,-1.806444687,-1.127085144,0.04079178,-0.057984564,0.00199991,-0.005574259,0.010104346,-0.003320245,0.327593483,-0.521383536,0.421953554,-0.417429894,0.903164685,0.100228816,-3.117321968,35.03581619,21.72777176,-0.8529749,101.4286
38039.16312,3803.916312,1478109699,-0.416351318,0.912628174,0.106613159,-0.035255992,0.016901219,-0.003023753,-3.132232291,-1.806444687,-1.127085144,0.04079178,-0.057984564,0.00199991,-0.005574259,0.010104346,-0.003320245,0.327593483,-0.521383536,0.421953554,-0.417429894,0.903164685,0.100228816,-3.117321968,35.03581619,21.72777176,-0.8529749,101.4286
38048.84412,3804.884412,1478109699,-0.418365479,0.910308838,0.107070923,-0.034187798,0.015842879,-0.003034672,-3.131710953,-1.80664486,-1.1273986,0.041859314,-0.059042819,0.001989566,0.000783216,0.009328956,0.006366945,0.327460102,-0.521154572,0.422226012,-0.417134523,0.903299212,0.100246213,-3.089222908,35.06280518,21.68820953,-0.8529749,101.4286
38058.52413,3805.852413,1478109699,-0.422210693,0.910736084,0.109237671,-0.035231224,0.009512279,0.000104662,-3.131153991,-1.806848051,-1.127554451,0.040815357,-0.065373443,0.005129004,-0.001388203,0.00694277,0.006772878,0.327272784,-0.520943305,0.422455975,-0.416977286,0.903366089,0.100298047,-3.089222908,35.06280518,21.68820953,-0.8529749,101.4286
38068.18912,3806.818912,1478109699,-0.425689697,0.909973145,0.109024048,-0.03736921,0.005267999,-0.001005077,-3.130677721,-1.807192031,-1.127608515,0.038676806,-0.069617845,0.004019144,-0.005315424,0.00734683,0.008807639,0.327055784,-0.520719152,0.422654172,-0.41689527,0.903389275,0.100430034,-3.089222908,35.06280518,21.68820953,-0.8529749,101.4286
38077.88412,3807.788412,1478109699,-0.426681519,0.909500122,0.105895996,-0.043782368,0.008433699,-0.002039182,-3.129494298,-1.807558316,-1.127678266,0.032263022,-0.066452153,0.002984679,-0.008892498,0.006553982,0.0084561,0.32660264,-0.520335326,0.423045121,-0.416797191,0.903419137,0.100567944,-3.030204773,35.08059692,21.66775894,-0.8529749,101.4286
38087.56412,3808.756412,1478109699,-0.428192139,0.909805298,0.103225708,-0.04590837,0.013742444,0.000149936,-3.128824887,-1.807574977,-1.127795086,0.030137021,-0.061143409,0.005173798,-0.009988591,0.006030879,0.005345861,0.326406864,-0.520168592,0.423260639,-0.416692942,0.903469265,0.100550137,-3.030204773,35.08059692,21.66775894,-0.8529749,101.4286
38097.21812,3809.721812,1478109699,-0.429107666,0.909988403,0.102432251,-0.04590837,0.013742444,0.000149936,-3.128824887,-1.807574977,-1.127795086,0.030137021,-0.061143409,0.005173798,-0.009988591,0.006030879,0.005345861,0.326406864,-0.520168592,0.423260639,-0.416692942,0.903469265,0.100550137,-3.030204773,35.08059692,21.66775894,-0.8529749,101.4286
38106.92612,3810.692612,1478109699,-0.427978516,0.908554077,0.103164673,-0.045922751,0.015844743,-0.001964081,-3.128127085,-1.807532269,-1.127672258,0.03012204,-0.059040546,0.003059151,-0.012302571,0.006571817,0.001873886,0.326151186,-0.520055692,0.423394491,-0.416805089,0.903416574,0.100558363,-2.9858284,35.09825516,21.64531136,-0.8529749,101.4286
38116.60812,3811.660812,1478109699,-0.42755127,0.908233643,0.10484314,-0.046998135,0.017954233,-0.003010171,-3.12685454,-1.807534779,-1.127653904,0.029046375,-0.056930896,0.002012497,-0.011157554,0.005145361,0.002601373,0.325721838,-0.519788435,0.42371964,-0.416820973,0.903408706,0.100563303,-2.9858284,35.09825516,21.64531136,-0.8529749,101.4286
38126.26212,3812.626212,1478109699,-0.428482056,0.907577515,0.10508728,-0.046998135,0.017954233,-0.003010171,-3.12685454,-1.807534779,-1.127653904,0.029046375,-0.056930896,0.002012497,-0.011157554,0.005145361,0.002601373,0.325721838,-0.519788435,0.42371964,-0.416820973,0.903408706,0.100563303,-2.9858284,35.09825516,21.64531136,-0.8529749,101.4286
38135.97013,3813.597013,1478109699,-0.42767334,0.907775879,0.10710144,-0.047005326,0.019005383,-0.00406718,-3.126299192,-1.807615759,-1.127481809,0.029038627,-0.055879485,0.000954847,-0.011518112,0.004242602,0.004453753,0.325474333,-0.519672651,0.423820212,-0.416963935,0.903334916,0.100633524,-2.959962845,35.11430359,21.62281799,-0.8529749,101.4286
38145.65112,3814.565112,1478109699,-0.42918396,0.911514282,0.106185913,-0.047010919,0.026417493,-0.003992611,-3.125193831,-1.807686677,-1.127402845,0.02903251,-0.048467327,0.001028854,-0.010647196,0.00447484,0.006421603,0.325070036,-0.519427955,0.424092774,-0.417026132,0.90330106,0.100679837,-2.959962845,35.11430359,21.62281799,-0.8529749,101.4286
38155.32712,3815.532712,1478109699,-0.428131104,0.911834717,0.108413696,-0.047010919,0.026417493,-0.003992611,-3.125193831,-1.807686677,-1.127402845,0.02903251,-0.048467327,0.001028854,-0.010647196,0.00447484,0.006421603,0.325070036,-0.519427955,0.424092774,-0.417026132,0.90330106,0.100679837,-2.959962845,35.11430359,21.62281799,-0.8529749,101.4286
38165.01312,3816.501312,1478109699,-0.428222656,0.912185669,0.106552124,-0.05020032,0.034910047,-0.000703607,-3.124879605,-1.807874591,-1.127289652,0.025842374,-0.039974615,0.004317375,-0.011024502,0.008582245,0.007631482,0.32489562,-0.519317675,0.424167474,-0.417106599,0.903252482,0.100782216,-2.938693047,35.12678528,21.60544395,-0.8529749,101.4286
38174.67713,3817.467713,1478109699,-0.427093506,0.911117554,0.106536865,-0.059807674,0.044442832,0.000462325,-3.124204745,-1.807991814,-1.127283177,0.016234569,-0.030441757,0.00548285,-0.011122188,0.008935975,0.005719642,0.324643973,-0.519136508,0.424359571,-0.417100459,0.903249681,0.100832485,-2.938693047,35.12678528,21.60544395,-0.8529749,101.4286
38184.37412,3818.437412,1478109699,-0.424880981,0.911712646,0.104598999,-0.059807674,0.044442832,0.000462325,-3.124204745,-1.807991814,-1.127283177,0.016234569,-0.030441757,0.00548285,-0.011122188,0.008935975,0.005719642,0.324643973,-0.519136508,0.424359571,-0.417100459,0.903249681,0.100832485,-2.938693047,35.12678528,21.60544395,-0.8529749,101.4286
38194.05313,3819.405313,1478109699,-0.425247192,0.910003662,0.106536865,-0.059807674,0.044442832,0.000462325,-3.124204745,-1.807991814,-1.127283177,0.016234569,-0.030441757,0.00548285,-0.011122188,0.008935975,0.005719642,0.324643973,-0.519136508,0.424359571,-0.417100459,0.903249681,0.100832485,-2.938693047,35.12678528,21.60544395,-0.8529749,101.4286
38203.72413,3820.372413,1478109699,-0.420913696,0.908981323,0.105133057,-0.069439795,0.052885852,-0.002653041,-3.123941304,-1.808615377,-1.127212959,0.00660167,-0.021998588,0.002366902,-0.008148042,0.006784102,0.005429373,0.324405278,-0.51888438,0.424505894,-0.417099148,0.903219581,0.101107493,-2.920391083,35.13445663,21.59544945,-0.8529749,101.4286
