timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas)
3120,-1.530692,0.813842,-0.696249,4.048069,-0.450914,-4.925292,-0.686158,-0.726931,-0.027533,2.009095,-4.315855,1.355413,-37.75819,-8.501038,-13.646374
3140,-1.522572,0.873285,-0.68864,-2.704469,3.045656,1.493166,-0.641566,-0.766443,-0.030963,0.980097,-4.191412,1.040653,-37.75819,-8.501038,-13.646374
3160,-1.402711,0.73665,-0.781509,-4.052488,1.995925,8.555039,-0.730284,-0.67181,-0.123919,1.58232,-5.817631,-0.231305,-36.722256,-10.908181,-14.719368
3180,-1.35067,0.512008,-0.801867,-1.379155,1.576412,10.617164,-0.850727,-0.489928,-0.190352,2.697666,-3.844148,-0.144288,-36.984688,0.959759,-17.759048
3200,-1.370291,0.335328,-0.733666,1.746845,-1.009815,9.539425,-0.925384,-0.329079,-0.188072,2.603454,-4.78112,-0.108116,-35.744514,7.785937,-18.597879
3220,-1.383365,0.13171,-0.713454,-3.056269,-0.197403,10.36872,-0.973977,-0.131329,-0.184722,3.014885,-4.673389,2.927474,-35.744514,7.785937,-18.597879
3240,-1.392265,-0.078285,-0.735421,-2.611216,-0.522088,9.884604,-0.981091,0.078205,-0.17704,2.426541,-3.491704,0.748909,-32.042183,18.644032,-17.603149
3260,-1.396307,-0.272735,-0.745916,-2.157966,0.105106,9.241967,-0.948414,0.269367,-0.167189,2.378712,-3.667667,0.734114,-25.237545,28.418161,-15.480522
3280,-1.392673,-0.452286,-0.766182,-2.69606,0.849076,8.24067,-0.885219,0.437023,-0.159367,2.639797,-3.842021,1.232746,-25.237545,28.418161,-15.480522
3300,-1.377495,-0.607145,-0.79593,-2.442954,1.854107,6.779446,-0.805984,0.570525,-0.157768,2.523391,-2.239821,1.140098,-16.731466,34.986538,-13.422831
3320,-1.354901,-0.71883,-0.816375,-1.672117,1.336292,4.143474,-0.735106,0.658504,-0.161218,1.991576,-0.790249,0.470697,-10.020916,38.013344,-11.778761
3340,-1.287303,-0.731081,-0.809682,2.372493,5.433472,-2.080751,-0.714738,0.667675,-0.208232,1.962372,0.501148,0.185633,-10.020916,38.013344,-11.778761
3360,-1.195276,-0.579901,-0.796362,3.508543,-0.935791,-10.153865,-0.778226,0.547941,-0.306798,2.765881,4.439516,-1.496944,-6.852859,38.705673,-11.793272
3380,-1.255392,-0.310315,-0.779096,6.082784,-4.425576,-13.164603,-0.905264,0.305359,-0.295385,2.838782,1.774567,0.413213,-15.639166,34.351303,-16.11138
3400,-1.344841,0.012156,-0.75004,5.236369,-4.685688,-16.537498,-0.974509,-0.012156,-0.224021,3.192663,1.559916,0.976859,-15.639166,34.351303,-16.11138
3420,-1.410997,0.37553,-0.722717,4.341663,-1.68807,-17.635834,-0.91846,-0.366766,-0.148032,3.866352,-1.966456,1.207327,-30.206221,21.213968,-17.936668
3440,-1.448642,0.707275,-0.678012,4.272847,-0.665296,-15.179648,-0.754471,-0.649765,-0.092623,3.430023,-2.512039,0.46509,-37.247856,0.717031,-17.21207
3460,-1.517367,1.004827,-0.614543,2.767325,-1.120608,-14.236202,-0.535469,-0.844069,-0.028637,2.110329,-1.444414,0.33839,-37.247856,0.717031,-17.21207
3480,-1.651696,1.268794,-0.501124,2.14579,-1.749592,-12.650865,-0.29646,-0.954743,0.024036,0.789944,-0.637405,-0.457462,-33.888031,-17.309565,-15.367249
3500,-2.359074,1.464024,0.169883,2.045774,-2.794532,-10.195239,-0.075139,-0.994305,0.075573,-1.133494,-1.777851,0.045506,-25.474613,-29.741693,-12.273878
3520,2.433375,1.444651,1.604354,0.471419,-2.866901,-5.499011,0.081838,-0.992054,0.095556,-1.798711,-3.340786,0.138712,-25.474613,-29.741693,-12.273878
3540,2.114423,1.41916,1.890192,-2.119085,-1.911345,-0.92365,0.129279,-0.988525,0.078133,-7.605384,-3.178879,1.25782,-17.916061,-35.807373,-9.001059
3560,1.596952,1.399083,2.330043,-1.577876,-3.378419,-2.966753,0.170812,-0.985294,0.004469,-8.296347,-1.27673,-0.032026,-16.573292,-36.30817,-9.550657
3580,1.659093,1.388169,2.271206,0.317431,0.58549,0.97468,0.180907,-0.98337,0.016015,-5.575316,0.374163,-0.367929,-16.573292,-36.30817,-9.550657
3600,1.586555,1.426977,2.363425,-1.596633,0.911747,1.617121,0.143306,-0.989676,0.002259,-2.015834,-0.751184,-1.48526,-15.568972,-36.776001,-9.450133
3620,-1.374119,1.549992,-0.880741,1.819021,8.531343,17.483301,-0.020402,-0.999784,-0.004065,-3.241286,-5.392871,0.438712,-17.537312,-35.254295,-11.56502
3640,-1.368709,1.229202,-0.871064,-7.520076,1.59814,5.911519,-0.328173,-0.942222,-0.067237,-7.735029,-1.540429,2.02143,-17.537312,-35.254295,-11.56502
3660,-1.274669,1.144825,-0.96978,-0.038294,4.348023,2.462307,-0.39522,-0.910638,-0.120581,0.196002,-0.145652,0.546927,-30.286831,-23.656012,-14.396984
3680,-1.27093,1.057752,-0.957988,-0.817079,-0.024465,2.374634,-0.468929,-0.871254,-0.144988,-0.047504,-0.900856,0.71939,-31.928289,-19.961058,-16.319086
3700,-1.280685,1.102434,-0.947709,-0.551904,-0.010388,2.403872,-0.432561,-0.892309,-0.129134,-0.083873,-0.879801,0.703536,-31.928289,-19.961058,-16.319086
3720,-1.332479,0.991398,-0.887145,2.259279,0.272576,4.016754,-0.532046,-0.836792,-0.129252,-0.078733,-3.007187,-0.077031,-33.237362,-17.454252,-16.577065
3740,-1.457417,0.965873,-0.722576,4.379385,-0.855941,0.885391,-0.565047,-0.822546,-0.064341,0.682922,-5.24682,1.485392,-34.665585,-14.878674,-16.158419
3760,-1.482702,0.950746,-0.717092,-1.363361,0.906276,1.536395,-0.578823,-0.813849,-0.051123,1.294109,-3.214044,3.747016,-34.665585,-14.878674,-16.158419
3780,-1.388017,0.861011,-0.792488,-3.630383,1.003209,6.222928,-0.640816,-0.758502,-0.11845,1.664086,-4.304838,-0.974293,-35.441032,-14.666518,-14.59447
3800,-1.364206,0.645137,-0.822755,-2.884784,-0.476318,12.191929,-0.782027,-0.601308,-0.163898,1.117248,-3.466838,-1.276807,-36.671471,-7.01108,-17.035847
3820,-1.41496,0.437251,-0.783118,1.260649,-2.431903,9.246117,-0.894941,-0.423451,-0.140605,1.75894,-3.816021,-0.953588,-36.671471,-7.01108,-17.035847
3840,-1.486524,0.252142,-0.730771,0.847614,-2.122449,9.674879,-0.964944,-0.249479,-0.081511,2.355172,-4.228992,0.677153,-37.344994,5.838311,-15.982416
3860,-1.508386,0.054726,-0.732663,-1.45594,-0.280651,9.875876,-0.996559,-0.054699,-0.062277,2.572929,-4.531636,1.717611,-35.248425,16.002417,-13.625096
3880,-1.4988,-0.139118,-0.750424,-1.421025,1.018125,9.311522,-0.987773,0.13867,-0.071239,2.318736,-3.706389,0.711239,-31.449459,22.974058,-12.934315
3900,-1.471216,-0.313318,-0.767056,-1.803817,1.862683,8.091021,-0.946603,0.308217,-0.094576,2.40452,-3.996938,0.867174,-31.449459,22.974058,-12.934315
3920,-1.442081,-0.457348,-0.803543,-2.823963,2.206095,6.248075,-0.889804,0.441571,-0.115168,2.81261,-3.108563,0.776927,-23.710285,30.968767,-12.764404
3940,-1.423508,-0.566573,-0.848326,-2.393715,1.956612,4.432033,-0.83461,0.536744,-0.123825,2.757416,-3.203736,0.785583,-23.710285,30.968767,-12.764404
3960,-1.418043,-0.622879,-0.876547,-0.887391,0.834102,1.457295,-0.802745,0.583376,-0.123584,2.370219,0.040038,0.205066,-12.618476,37.747704,-10.002863
3980,-1.315705,-0.596851,-0.822619,4.157723,4.892096,-3.151969,-0.800344,0.562041,-0.208708,1.758047,5.302613,0.441847,-12.618476,37.747704,-10.002863
4000,-1.268971,-0.41527,-0.783157,5.305508,-1.484741,-11.246375,-0.873645,0.403437,-0.271999,2.924762,6.92008,-0.500737,-12.69243,36.606754,-13.52849
4020,-1.307341,-0.119265,-0.741465,6.191953,-2.736547,-14.888188,-0.958637,0.118982,-0.258568,3.261845,0.864828,0.745598,-12.69243,36.606754,-13.52849
4040,-1.365992,0.219829,-0.702352,5.514289,-2.807975,-16.748749,-0.955538,-0.218063,-0.198482,3.611209,-1.173691,0.749659,-30.564026,19.736469,-18.986418
4060,-1.430154,0.579541,-0.666418,4.075685,-2.211916,-17.273233,-0.828453,-0.54764,-0.11729,3.731361,-1.843596,0.666667,-35.102554,9.861137,-18.834564
4080,-1.515001,0.891777,-0.613003,3.36671,-2.645791,-14.376329,-0.627053,-0.778189,-0.035023,2.770241,-1.731988,-0.083248,-36.206207,-10.452448,-16.248968
4100,-1.673638,1.1638,-0.498776,2.310466,-3.283467,-13.194528,-0.393761,-0.918314,0.040638,1.183999,-1.016684,0.318798,-36.206207,-10.452448,-16.248968
4120,-2.118695,1.371409,-0.099425,2.370496,-2.578299,-10.316242,-0.169075,-0.980188,0.103173,0.259789,-0.662466,0.260078,-30.047092,-25.340586,-11.798273
4140,-3.108747,1.432371,0.850759,0.846269,-2.61324,-6.529882,-0.004531,-0.990435,0.137909,-1.542267,-1.774641,0.593033,-30.047092,-25.340586,-11.798273
4160,2.565136,1.403539,1.427692,-0.599551,-1.91803,-3.234418,0.09074,-0.986045,0.139575,-6.146908,-6.620767,0.023328,-21.057526,-34.446091,-7.363397
4180,1.991816,1.329662,2.00539,-0.977957,0.020772,-7.396583,0.217951,-0.971068,0.097597,-8.430902,-5.446383,1.758466,-17.353794,-36.559505,-6.813272
4200,1.986526,1.276865,2.044334,-0.014798,1.090944,0.320896,0.26504,-0.957112,0.117004,-5.063929,-1.2765,-1.478867,-11.076539,-38.737015,-7.805504
4220,2.008018,1.334699,2.035946,-1.124216,0.634924,3.1798,0.211907,-0.972258,0.099043,-4.435478,0.538725,-0.719176,-11.076539,-38.737015,-7.805504
4240,2.017208,1.381253,2.048701,-1.558454,4.59421,2.098488,0.169947,-0.98209,0.081343,-2.842035,-0.017162,-0.815504,-13.515085,-37.676342,-9.055826
4260,-1.88094,1.368554,-0.260245,-0.966622,-3.612674,21.53286,-0.191283,-0.979619,0.061303,-6.764207,-6.694652,-2.316858,-21.863588,-32.311005,-12.733995
4280,-1.457212,1.281947,-0.718954,-5.388378,-4.262322,1.565378,-0.283013,-0.958572,-0.032285,-0.486335,2.34903,-1.899112,-27.670853,-27.052431,-13.662428
4300,-1.341432,1.208524,-0.836561,-1.177118,1.791054,4.003646,-0.345118,-0.935094,-0.080576,0.638987,1.521871,-0.400275,-27.670853,-27.052431,-13.662428
4320,-1.346982,1.129705,-0.839981,-0.69384,0.165043,3.29232,-0.416278,-0.904286,-0.094756,-0.469815,-0.964961,0.369491,-30.379648,-22.359221,-16.165222
4340,-1.356176,1.067793,-0.846875,-0.725357,-0.894965,2.752846,-0.470999,-0.876139,-0.102667,-1.158014,-0.825018,-0.327158,-32.790352,-18.724552,-16.073463
4360,-1.403207,1.0292,-0.782749,2.669273,1.098694,2.112498,-0.508282,-0.856887,-0.085989,-1.120426,-1.534547,-0.298013,-32.790352,-18.724552,-16.073463
4380,-1.545751,1.047953,-0.59768,4.532459,-2.183318,-2.130126,-0.499189,-0.866403,-0.012505,0.084745,-4.092261,1.860772,-33.356491,-18.205517,-15.494381
4400,-1.538217,1.077533,-0.629144,-2.558664,2.435004,-0.472793,-0.473251,-0.880793,-0.015424,1.333114,-2.7759,2.111127,-33.356491,-18.205517,-15.494381
4420,-1.352842,1.027691,-0.781741,-4.865159,1.467416,4.358325,-0.504571,-0.856108,-0.111748,1.579858,-2.922243,-0.107139,-32.81126,-19.447487,-15.145581
4440,-1.325781,0.84786,-0.829149,-1.860289,-1.943465,9.779928,-0.64183,-0.749866,-0.160483,2.407562,-3.133541,-1.642542,-34.708023,-11.959995,-18.343494
4460,-1.439489,0.681275,-0.764006,1.648589,-4.292089,8.389651,-0.770084,-0.629784,-0.101703,2.539966,-2.78727,-0.203183,-34.708023,-11.959995,-18.343494
4480,-1.55778,0.495566,-0.720979,0.304629,-4.215106,9.887589,-0.879625,-0.47553,-0.01145,2.599581,-3.104487,0.28504,-38.290009,-2.443037,-14.562926
4500,-1.61096,0.288253,-0.742248,-1.008546,-2.445302,10.477092,-0.957969,-0.284278,0.038496,2.530234,-3.224542,0.807786,-38.770905,9.139495,-9.872123
4520,-1.637332,0.08682,-0.766021,-0.364393,-0.909876,9.813701,-0.994029,-0.086711,0.066236,2.169078,-2.486516,0.446673,-38.770905,9.139495,-9.872123
4540,-1.636778,-0.094201,-0.787715,-0.736145,0.606562,8.595514,-0.9934,0.094061,0.065642,2.034538,-2.699423,0.514131,-34.65173,20.517775,-7.902583
4560,-1.611121,-0.240268,-0.827289,-1.899562,2.109606,6.572526,-0.970485,0.237963,0.039156,2.070338,-2.726946,0.584562,-28.300198,28.649464,-7.904382
4580,-1.567083,-0.342132,-0.865391,-1.467936,3.075417,4.283685,-0.942035,0.335496,-0.003498,2.310382,-1.735017,0.123203,-28.300198,28.649464,-7.904382
4600,-1.513621,-0.390281,-0.875448,-0.037535,3.27671,1.289958,-0.923291,0.380449,-0.052847,2.245312,-0.501039,0.134497,-22.920406,32.989719,-8.39676
4620,-1.399693,-0.371632,-0.840225,2.703199,5.943008,-2.476581,-0.91813,0.363137,-0.158646,0.947046,1.746909,-0.26918,-20.886839,33.435837,-11.399859
4640,-1.29322,-0.249569,-0.80249,4.108765,3.257273,-6.869175,-0.931927,0.246986,-0.265536,2.021664,4.953606,-0.597242,-21.63434,31.689037,-14.557904
4660,-1.263113,-0.032424,-0.756561,5.684011,-0.110524,-12.024423,-0.952537,0.032419,-0.302692,3.241264,3.721991,-0.447445,-21.63434,31.689037,-14.557904
4680,-1.308768,0.274616,-0.737448,4.949271,-2.933143,-14.879897,-0.929675,-0.271177,-0.249334,3.390262,0.130323,0.373296,-29.315329,20.256649,-20.358091
4700,-1.372133,0.576546,-0.713081,4.252425,-2.561754,-14.120235,-0.821861,-0.545132,-0.165456,3.238197,-0.883335,0.144872,-36.016823,2.650454,-19.491943
4720,-1.460419,0.853608,-0.672801,3.348324,-3.196465,-12.865709,-0.653269,-0.753657,-0.072401,2.951975,-0.9372,0.011152,-36.016823,2.650454,-19.491943
4740,-1.592415,1.092141,-0.593807,2.34848,-3.303065,-11.253202,-0.460478,-0.887615,0.009956,1.394362,-0.740116,0.863457,-35.330376,-13.855596,-15.619191
4760,-1.822314,1.298465,-0.415764,1.623002,-3.090402,-10.341259,-0.260514,-0.963146,0.066942,0.546067,-0.644916,0.601729,-29.915741,-25.821751,-11.066072
4780,-2.656249,1.455418,0.364579,1.049791,-3.38358,-10.254961,-0.053706,-0.993351,0.101827,0.068827,-0.643245,0.356013,-29.915741,-25.821751,-11.066072
4800,2.219114,1.379093,1.712306,0.920184,-3.466444,-9.595642,0.151873,-0.981681,0.115052,-0.485201,-1.360543,0.238433,-21.496294,-34.162376,-7.417113
4820,2.005778,1.229316,1.881085,2.567089,-1.415285,-5.894855,0.303697,-0.94226,0.141117,-2.105577,-3.572907,1.289959,-13.474982,-38.447769,-4.936207
4840,1.943835,1.162099,1.947901,-2.496888,0.176175,-3.332203,0.370082,-0.917639,0.144836,-4.422572,-6.147531,2.192047,-13.474982,-38.447769,-4.936207
4860,1.757016,1.149565,2.161598,-3.22931,-0.08293,-0.607913,0.401816,-0.912586,0.075703,-4.953939,-0.302807,-1.135197,-8.185375,-40.049976,-3.629199
4880,1.849372,1.158035,2.119386,1.855529,4.909698,1.363858,0.385675,-0.916017,0.110308,-4.670038,0.803392,-0.910158,-6.692485,-39.876541,-7.017434
4900,1.960076,1.190232,2.055261,-0.265858,1.795396,1.783465,0.343654,-0.928455,0.140971,-3.440975,0.543201,-0.765575,-6.692485,-39.876541,-7.017434
4920,1.951623,1.140212,2.065862,0.221086,7.242181,-5.267122,0.387498,-0.908722,0.155144,1.67491,-2.803543,0.019524,-8.155348,-39.654297,-6.723031
4940,2.352035,1.32074,1.806748,5.418259,-1.807529,18.787806,0.175706,-0.968898,0.174251,-2.894975,-5.657292,-0.484263,-6.102463,-39.492332,-9.342789
4960,-2.68214,1.439095,0.587557,-9.353728,3.575016,4.773854,-0.058235,-0.99134,0.117702,-0.537788,3.599662,7.101887,-6.102463,-39.492332,-9.342789
4980,-1.545964,1.431616,-0.656457,-1.325259,-6.058309,4.610818,-0.138689,-0.99033,-0.003445,-0.210661,2.502415,-6.172947,-20.618834,-33.621788,-11.34069
5000,-1.621591,1.364875,-0.533738,0.738539,0.328334,2.13223,-0.204206,-0.978873,0.010381,-1.380419,0.623419,-0.66419,-25.656481,-28.871933,-13.868258
5020,-1.665978,1.34215,-0.497898,0.537925,0.371,0.495229,-0.225633,-0.973974,0.021541,-1.249953,-0.226282,0.670491,-25.656481,-28.871933,-13.868258
5040,-1.686054,1.350034,-0.476857,0.070442,0.185438,-0.778948,-0.21752,-0.975731,0.025183,-0.247568,-0.002113,0.240137,-26.696705,-28.212364,-13.248418
5060,-1.708708,1.372493,-0.444398,0.280488,0.548546,-1.221753,-0.195136,-0.980402,0.027083,0.037406,-0.00588,0.085328,-26.294331,-28.600109,-13.221729
5080,-1.751377,1.390543,-0.396753,0.295703,0.038944,-0.791375,-0.176364,-0.983798,0.032199,0.131961,-0.165158,-0.040866,-26.294331,-28.600109,-13.221729
5100,-1.773094,1.396909,-0.378119,-0.047979,-0.295965,-0.077086,-0.169484,-0.98492,0.034762,0.386616,-0.280904,0.036924,-25.046844,-29.686741,-13.248585
5120,-1.759173,1.390724,-0.404648,-0.238841,-0.794206,0.605466,-0.175932,-0.983831,0.033539,0.375425,-0.277827,0.023376,-25.003063,-29.824276,-13.020432
5140,-1.721729,1.370734,-0.461413,-0.42315,-0.915763,1.371232,-0.196471,-0.980054,0.029881,0.383163,-0.089907,0.148555,-25.628317,-29.402172,-12.762208
5160,-1.673989,1.33475,-0.524951,-0.428778,-0.502961,2.189653,-0.232616,-0.97227,0.02409,0.337703,0.048549,0.217258,-25.628317,-29.402172,-12.762208
5180,-1.622268,1.282375,-0.579022,-0.599256,0.164951,2.860803,-0.284062,-0.958694,0.014634,0.293431,-0.266068,-0.00763,-27.362705,-27.906904,-12.516359
5200,-1.572178,1.223307,-0.631635,-0.7683,-0.221788,3.029833,-0.340538,-0.940231,0.000471,0.421318,-0.371552,-0.274824,-29.553356,-25.3353,-12.995916
5220,-1.565416,1.160594,-0.657645,-0.276215,-1.237013,3.205194,-0.398789,-0.91704,-0.002146,0.661347,-0.275511,-0.131765,-29.553356,-25.3353,-12.995916
5240,-1.593017,1.089488,-0.664579,-0.15192,-1.843269,3.747621,-0.462825,-0.88639,0.010286,0.72404,-0.337304,0.247069,-32.00457,-22.251934,-12.834764
5260,-1.618899,1.005105,-0.679137,-0.22557,-2.191072,4.653111,-0.535379,-0.844218,0.025773,0.670923,-0.250829,0.7191,-34.883759,-18.492823,-11.194239
5280,-1.64795,0.907208,-0.697729,-0.175051,-1.93409,4.874893,-0.614115,-0.787787,0.047475,0.412699,-0.077966,1.007731,-34.883759,-18.492823,-11.194239
5300,-1.653994,0.80606,-0.704002,0.419302,0.563571,5.694873,-0.689952,-0.721565,0.057535,-0.703007,-3.035149,0.261373,-38.508118,-11.392104,-8.456777
5320,-1.612937,0.700408,-0.712866,-0.382667,1.632554,4.652703,-0.763901,-0.644529,0.03221,-0.228348,-1.984667,-0.363463,-39.367813,-7.134314,-9.135056
5340,-1.574231,0.636649,-0.729961,-0.71274,1.544294,2.119329,-0.804088,-0.594504,0.002762,0.984645,-1.992547,-0.798446,-39.367813,-7.134314,-9.135056
5360,-1.539294,0.630535,-0.753863,-1.001652,0.259044,-0.353529,-0.807311,-0.589577,-0.025441,1.792983,0.157601,-0.744518,-39.304729,-2.118509,-11.6113
5380,-1.547406,0.632339,-0.76906,-0.38795,-1.294878,0.248128,-0.806426,-0.591033,-0.018866,2.090774,0.414566,-0.816873,-39.289902,-2.133181,-11.658691
5400,-1.593688,0.643815,-0.776275,-0.334361,-2.978143,-1.283361,-0.799602,-0.600251,0.018308,2.36465,0.690247,-0.268658,-39.289902,-2.133181,-11.658691
5420,-1.6407,0.673195,-0.78607,-0.562837,-2.843378,-1.281597,-0.779924,-0.623487,0.054608,1.2549,0.439283,0.003284,-40.096535,-3.004841,-8.210431
5440,-1.678725,0.700159,-0.798773,-0.627902,-1.545702,-1.435897,-0.76029,-0.644339,0.082377,0.704931,0.261084,0.584096,-40.398106,-3.957418,-6.041863
5460,-1.671498,0.744742,-0.816221,-1.181361,0.557602,-2.802368,-0.731538,-0.677782,0.073917,0.351105,0.558718,0.962002,-40.398106,-3.957418,-6.041863
5480,-1.625346,0.830428,-0.849409,-1.498635,1.315367,-4.880529,-0.673557,-0.73822,0.036779,-0.18208,0.500198,0.513209,-39.935265,-7.51366,-5.735126
5500,-1.579091,0.946199,-0.874125,-0.548228,1.351247,-6.413225,-0.584751,-0.811198,0.00485,-0.460339,0.388454,0.289278,-39.935265,-7.51366,-5.735126
5520,-1.561602,1.095736,-0.86692,0.608031,0.933732,-7.892394,-0.457373,-0.889265,-0.004206,0.272818,0.672102,-0.01087,-37.955208,-13.608578,-7.640748
5540,-1.612915,1.253698,-0.807025,1.226679,-0.114803,-7.695508,-0.311534,-0.950144,0.013129,0.32484,0.49795,-0.057181,-33.62595,-21.968178,-8.418239
5560,-1.807592,1.385067,-0.615622,1.600283,-0.697759,-6.216035,-0.17951,-0.982802,0.04332,-0.015421,-0.089845,-0.247361,-29.974453,-26.953232,-7.695941
5580,-2.418668,1.46425,-0.0239,1.646823,-1.477441,-5.017418,-0.070356,-0.994329,0.079745,-0.562793,-0.687678,-0.313113,-29.974453,-26.953232,-7.695941
5600,2.953412,1.466428,0.867889,0.558285,-0.918812,-4.050618,0.019489,-0.994559,0.10234,-1.371463,-1.272882,0.241029,-25.061649,-32.045662,-5.40012
5620,2.338697,1.442612,1.473665,-1.181936,-0.479068,-3.32793,0.09196,-0.991796,0.088796,-2.019206,-0.936763,0.528025,-20.983555,-35.037445,-4.029893
5640,2.015941,1.413638,1.80203,-0.86549,0.470079,-1.857899,0.14126,-0.987676,0.067392,-2.149774,-0.548121,-0.043711,-20.983555,-35.037445,-4.029893
5660,1.935215,1.39355,1.907758,-0.138264,1.502393,-1.006078,0.164741,-0.984333,0.062841,-2.172065,-0.309322,-0.437307,-17.980101,-36.532166,-5.127285
5680,1.970979,1.381328,1.912418,0.326663,2.388454,-0.262371,0.173456,-0.982105,0.073373,-1.94549,0.006809,-0.156564,-16.522297,-37.065109,-6.112557
5700,2.065183,1.382072,1.865965,0.388245,2.177402,0.411103,0.165142,-0.982244,0.089018,-1.410595,-0.062983,0.05971,-16.522297,-37.065109,-6.112557
5720,2.151111,1.386652,1.810504,0.232302,1.231922,0.452155,0.153129,-0.983093,0.100394,-0.68293,0.009964,0.109826,-16.084332,-37.123966,-6.87587
5740,2.229781,1.382105,1.749181,0.976409,0.781319,-0.145482,0.148299,-0.98225,0.114854,-0.408949,0.03738,0.302901,-16.238979,-36.998474,-7.181973
5760,2.193349,1.351149,1.798069,-0.07122,0.568622,-2.532033,0.177008,-0.975974,0.127051,0.411905,-0.296517,0.422525,-16.238979,-36.998474,-7.181973
5780,2.117793,1.312469,1.903271,0.224105,1.761994,-1.162014,0.218189,-0.966819,0.132873,0.183407,-1.476037,0.442597,-13.783484,-38.01857,-6.983987
5800,2.144296,1.318227,1.88242,-0.345917,0.098217,0.884538,0.209911,-0.968274,0.135585,0.518665,-0.201801,0.758976,-12.98045,-38.275623,-7.117356
5820,2.135653,1.348199,1.907211,-1.39508,0.482379,1.105491,0.186471,-0.975327,0.118173,0.176581,0.38202,0.182913,-12.98045,-38.275623,-7.117356
5840,2.069684,1.381494,1.979714,-1.420105,0.274682,0.994581,0.165239,-0.982136,0.090032,-0.105912,0.087955,-0.302358,-13.99452,-37.702511,-8.175949
5860,2.017111,1.403514,2.038164,-0.597099,0.218849,0.543157,0.150193,-0.986041,0.07187,-0.232713,0.037631,-0.508287,-15.038219,-36.89476,-9.83874
5880,2.041819,1.405827,2.015627,0.49396,0.047059,0.04529,0.146339,-0.986423,0.074524,-0.095985,0.212162,-0.417129,-15.34938,-36.6726,-10.182788
5900,2.130079,1.397708,1.924813,1.001181,-0.153458,0.062112,0.145984,-0.985058,0.091379,0.007168,0.00114,-0.122293,-15.34938,-36.6726,-10.182788
5920,2.202212,1.392399,1.848807,0.373986,-0.04008,0.205954,0.143239,-0.984129,0.104748,0.059459,-0.06743,0.351779,-15.41482,-36.892471,-9.24668
5940,2.207543,1.399281,1.843837,-0.333031,0.087398,0.34966,0.137229,-0.985327,0.101481,0.065026,-0.18371,0.260931,-15.681327,-36.854149,-8.946485
5960,2.208831,1.408799,1.844114,-0.308658,0.061847,0.361417,0.129559,-0.986907,0.096067,0.204548,-0.197404,-0.026731,-15.681327,-36.854149,-8.946485
5980,2.188082,1.419327,1.863832,-0.517373,-0.208484,0.370575,0.123044,-0.98855,0.087339,0.50542,-0.343221,-0.132017,-16.064146,-36.596069,-9.318977
6000,2.150115,1.431523,1.893448,-0.430126,-0.521405,0.358931,0.116173,-0.990317,0.076,0.827995,-0.839776,-0.097927,-16.536264,-36.272999,-9.74647
6020,2.151378,1.446618,1.865765,-0.25677,-1.815745,1.138889,0.103565,-0.9923,0.067938,1.229474,-1.738078,0.170511,-16.536264,-36.272999,-9.74647
6040,2.149,1.491395,1.821761,-1.663899,-2.719052,2.568282,0.066425,-0.996849,0.043349,1.643277,-1.357704,0.492708,-17.763968,-35.773884,-9.425664
6060,1.131702,1.559645,2.752791,-2.463766,-5.303177,2.999923,0.010093,-0.999938,-0.004741,1.281929,-0.804963,-0.021779,-21.301617,-33.816914,-9.318233
6080,-0.861,1.485918,-1.64158,-2.656996,-4.912029,4.323073,-0.064303,-0.9964,-0.055247,0.26848,-1.226851,-0.026937,-23.592243,-32.411747,-8.778206
6100,-1.072484,1.351277,-1.51419,-3.094952,-3.583334,6.160676,-0.191279,-0.976002,-0.104077,-0.725515,0.743413,0.633237,-23.592243,-32.411747,-8.778206
6120,-1.063036,1.234436,-1.563327,-3.549224,-1.401149,3.922792,-0.288413,-0.943962,-0.160479,-2.343576,-0.745201,0.359439,-30.406696,-26.416777,-7.858693
6140,-0.968737,1.179972,-1.692572,-3.179397,-0.976564,-0.191549,-0.313968,-0.924595,-0.215748,-1.323544,0.179799,-0.155148,-30.406696,-26.416777,-7.858693
6160,-0.860594,1.160835,-1.818412,-2.11334,-0.194944,-0.764879,-0.302211,-0.917136,-0.259865,-0.592,0.328376,-0.148109,-33.014709,-22.510208,-9.353695
6180,-0.791912,1.142301,-1.893354,-1.683534,0.088137,-0.091706,-0.295712,-0.909592,-0.291885,-0.122592,-0.0569,0.263702,-32.727039,-22.558317,-10.20958
6200,-0.735605,1.111648,-1.950123,-2.143576,0.328439,0.286877,-0.297393,-0.89643,-0.328588,-0.093858,0.172889,0.462957,-32.727039,-22.558317,-10.20958
6220,-0.680037,1.073548,-2.003921,-2.213352,0.448701,0.259081,-0.299954,-0.878899,-0.370898,-0.063862,0.272896,0.286578,-32.667305,-21.675579,-12.132132
6240,-0.628019,1.041129,-2.049521,-1.81761,0.725712,-0.025722,-0.296854,-0.862975,-0.408842,-0.13378,0.390197,0.214231,-32.683857,-21.106733,-13.055399
6260,-0.571445,1.016672,-2.094234,-1.592047,1.015752,-0.387538,-0.284594,-0.850361,-0.442597,-0.163191,0.427556,0.282334,-32.683857,-21.106733,-13.055399
