timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas)
6640,-1.653439,-1.343212,1.364802,0.253173,0.481813,0.599259,-0.224855,0.974214,0.018625,0.300187,0.144057,0.063421,1.128704,45.36935,-19.367851
6660,-1.631182,-1.352261,1.382555,0.20113,0.092938,0.361459,-0.216405,0.976216,0.013084,0.159734,0.032817,-0.040885,2.818159,45.106628,-19.804428
6680,-1.619266,-1.359056,1.395243,0.130432,-0.031316,0.334667,-0.209914,0.977667,0.010182,-0.066087,-0.01885,-0.068547,3.126101,45.018322,-19.958546
6700,-1.608448,-1.366365,1.40453,0.105464,0.160258,0.380475,-0.202867,0.979177,0.007642,-0.068038,0.000209,-0.080732,3.126101,45.018322,-19.958546
6720,-1.596482,-1.374781,1.412157,0.074732,0.233954,0.434781,-0.194698,0.98085,0.005002,-0.049656,-0.024536,-0.051923,3.667343,44.913631,-20.101791
6740,-1.588108,-1.384167,1.416814,0.043446,0.165225,0.497576,-0.18552,0.982635,0.003212,-0.1161,-0.012253,-0.030876,4.391773,44.816898,-20.172346
6760,-1.579618,-1.395947,1.421611,0.066669,0.205149,0.655325,-0.173953,0.984753,0.001535,-0.230832,-0.010754,-0.03135,4.391773,44.816898,-20.172346
6780,-1.562316,-1.411731,1.434786,0.132328,0.233456,0.866423,-0.15839,0.987376,-0.001343,-0.058819,-0.017146,-0.019271,5.301665,44.696941,-20.219818
6800,-1.53385,-1.430755,1.459164,0.170206,0.188154,0.995408,-0.139489,0.99021,-0.005156,-0.02819,-0.002341,-0.021761,6.613194,44.456547,-20.362873
6820,-1.492647,-1.450957,1.498033,0.208164,0.104159,1.025289,-0.119188,0.992828,-0.009334,0.012758,0.022446,-0.015172,6.613194,44.456547,-20.362873
6840,-1.430503,-1.47086,1.559353,0.232416,0.037078,1.021053,-0.09879,0.99501,-0.013951,0.041203,0.00563,-0.048167,8.049288,44.113659,-20.590279
6860,-1.208143,-1.506994,1.781342,0.19639,0.04114,0.946403,-0.059612,0.997965,-0.022619,0.008938,0.011465,-0.057398,9.188538,43.775875,-20.83288
6880,-1.341008,-1.489715,1.648815,0.217506,0.017858,0.989056,-0.078863,0.996715,-0.018448,0.028189,0.012715,-0.061569,9.188538,43.775875,-20.83288
6900,-1.006263,-1.521924,1.982723,0.159231,0.043193,0.898389,-0.041273,0.998806,-0.026137,0.071897,-0.000408,-0.047654,10.479054,43.355717,-21.100636
6920,-0.708599,-1.532884,2.279255,0.107514,0.097098,0.781103,-0.024666,0.999281,-0.028779,0.07621,0.011201,-0.043075,11.67113,42.952518,-21.298624
6940,-0.325633,-1.538808,2.659253,0.054868,0.198928,0.683007,-0.010232,0.999488,-0.030302,0.058373,0.020623,-0.019212,11.67113,42.952518,-21.298624
6960,0.081655,-1.5396,3.061839,0.028674,0.265659,0.603062,0.002544,0.999513,-0.031087,0.044011,0.028441,0.001592,12.712809,42.624695,-21.360842
6980,0.418814,-1.536389,-2.889941,0.011966,0.317555,0.54231,0.01399,0.999408,-0.031428,0.030459,0.029324,0.002268,13.65983,42.360664,-21.30138
7000,0.666226,-1.530797,-2.64909,0.009917,0.328116,0.524195,0.024714,0.9992,-0.031438,0.002614,-0.003915,-0.017497,13.65983,42.360664,-21.30138
7020,0.843085,-1.523302,-2.477395,0.019091,0.221792,0.529513,0.03545,0.998872,-0.031579,0.001995,-0.009599,-0.03855,14.544882,42.128624,-21.175241
7040,0.967179,-1.514682,-2.356669,0.022063,0.164385,0.5327,0.046174,0.998426,-0.031835,-0.013154,-0.017805,-0.032984,15.364103,41.880653,-21.088411
7060,1.060605,-1.505124,-2.266666,0.021041,0.196428,0.566803,0.057268,0.997844,-0.032048,-0.028795,-0.018169,-0.012264,15.364103,41.880653,-21.088411
7080,1.106509,-1.49838,-2.225345,0.033937,0.263632,0.630765,0.064694,0.997379,-0.032399,-0.026852,0.011898,0.007786,16.155973,41.610577,-21.031168
7100,1.175269,-1.487401,-2.162003,0.047713,0.284059,0.695787,0.076867,0.996525,-0.032094,-0.026864,0.015087,0.012502,16.887125,41.359962,-20.950991
7120,1.227372,-1.47323,-2.114927,0.063363,0.238578,0.763997,0.091724,0.995244,-0.0328,-0.035602,0.012126,0.014581,16.887125,41.359962,-20.950991
7140,1.266311,-1.457488,-2.079682,0.079975,0.163307,0.82794,0.107865,0.993587,-0.033897,-0.030991,0.028233,0.001106,17.887918,40.990547,-20.846172
7160,1.29354,-1.44072,-2.054638,0.101961,0.100776,0.891894,0.124757,0.991552,-0.035504,-0.062318,0.03541,-0.007404,18.981909,40.494484,-20.848253
7180,1.311728,-1.421852,-2.037436,0.154748,0.025446,0.971884,0.143442,0.988928,-0.038016,-0.070368,0.049722,-0.028864,18.981909,40.494484,-20.848253
7200,1.319215,-1.401341,-2.028954,0.211736,-0.071202,1.042285,0.163336,0.985677,-0.041982,-0.04708,0.047664,0.019689,20.729362,39.508694,-21.074209
7220,1.32564,-1.379402,-2.021957,0.206629,0.022626,1.101969,0.18454,0.98174,-0.04617,-0.119736,0.117106,0.010815,20.729362,39.508694,-21.074209
7240,1.33536,-1.35585,-2.013961,0.197216,0.128331,1.201072,0.20741,0.976988,-0.049755,-0.136503,0.195848,-0.010579,22.210438,38.537457,-21.361801
7260,1.350194,-1.33097,-2.002821,0.130431,0.245755,1.258523,0.231778,0.971379,-0.051977,-0.144269,0.264659,-0.016291,22.210438,38.537457,-21.361801
7280,1.369656,-1.305094,-1.98987,0.108423,0.383276,1.328843,0.257293,0.964908,-0.052462,-0.163604,0.169629,0.024889,23.717525,37.584217,-21.439939
7300,1.389753,-1.277734,-1.976679,0.063433,0.357158,1.400149,0.284164,0.957364,-0.052015,-0.176711,0.24361,0.04727,25.41486,36.543118,-21.294388
7320,1.41022,-1.249086,-1.963379,0.032665,0.435205,1.477898,0.312122,0.948696,-0.050555,-0.284671,0.28516,0.084521,25.41486,36.543118,-21.294388
7340,1.434569,-1.218176,-1.95002,-0.001921,0.670892,1.621742,0.342158,0.938471,-0.046902,-0.426448,0.316137,0.135189,27.197178,35.382248,-21.051735
7360,1.461135,-1.183403,-1.93777,-0.000759,0.820601,1.827428,0.375507,0.925897,-0.041344,-0.565845,0.423941,0.141976,29.264559,34.018284,-20.520905
7380,1.485745,-1.144133,-1.931836,0.13802,1.045406,2.05575,0.412339,0.910352,-0.035155,-0.725709,0.468509,0.183363,29.264559,34.018284,-20.520905
7400,1.503182,-1.099572,-1.936966,0.372039,1.116853,2.300185,0.45294,0.891013,-0.030672,-0.733229,0.365487,0.256349,31.711596,32.240482,-19.740604
7420,1.509734,-1.049912,-1.951539,0.575861,0.816384,2.563655,0.49672,0.867379,-0.030369,-0.620377,0.311484,0.19492,33.997444,30.248236,-19.078356
7440,1.505758,-0.993756,-1.967596,0.573087,0.289496,2.914083,0.544392,0.838081,-0.035456,0.136607,0.17669,0.099482,33.997444,30.248236,-19.078356
7460,1.49931,-0.932636,-1.97922,0.539307,0.120818,2.971521,0.594197,0.803193,-0.042549,0.272792,0.353072,0.076714,37.907516,25.324619,-18.879871
7480,1.493505,-0.878934,-1.987586,0.40355,-0.036087,2.46192,0.636068,0.770059,-0.049261,0.115839,0.433844,0.023168,39.347015,22.886408,-19.047056
7500,1.490352,-0.832753,-1.992079,0.289718,0.133381,2.217754,0.670666,0.739787,-0.054068,-0.049023,0.257635,-0.088312,40.632908,20.308884,-19.268669
7520,1.496043,-0.792049,-1.995087,0.266345,0.507289,1.872572,0.700427,0.711794,-0.052457,0.026319,0.155958,-0.196658,40.632908,20.308884,-19.268669
7540,1.500156,-0.759059,-1.999872,0.289549,0.196065,1.455913,0.723675,0.688239,-0.051206,0.049427,0.094033,-0.238253,42.182926,17.273966,-18.893822
7560,1.491228,-0.739485,-2.005748,0.248063,-0.547067,0.671426,0.736478,0.673907,-0.058724,-0.160795,-0.399737,-0.213722,42.706989,15.812114,-18.996199
7580,1.467675,-0.732169,-2.006121,-0.066654,-1.551646,0.182615,0.739775,0.668484,-0.076559,-0.280318,-0.309018,-0.131709,42.706989,15.812114,-18.996199
7600,1.431379,-0.740665,-2.00191,-0.284876,-2.106759,-0.785407,0.730859,0.674779,-0.10256,-0.73063,-0.343327,0.00173,41.962555,15.411221,-20.890285
7620,1.393181,-0.766725,-1.995948,-0.518503,-2.032129,-1.430446,0.708857,0.69378,-0.127245,-0.979899,-0.506051,0.100221,41.10228,15.988088,-22.130278
7640,1.368135,-0.797789,-1.984754,-0.786663,-1.391071,-1.406252,0.684,0.715814,-0.14055,-0.953852,-0.462335,0.148881,41.10228,15.988088,-22.130278
7660,1.363476,-0.830072,-1.967026,-1.016538,-0.579672,-1.544976,0.660372,0.73798,-0.138905,-0.708254,-0.312,0.124805,38.483772,18.792706,-24.50713
7680,1.376634,-0.870783,-1.943623,-1.243516,-0.058946,-2.034327,0.632123,0.764833,-0.124301,-0.551053,-0.175859,0.110842,37.116974,21.404335,-24.473463
7700,1.39972,-0.922249,-1.915196,-1.393073,0.075366,-2.557743,0.595212,0.796962,-0.102832,-0.563778,-0.124858,0.073154,36.112572,23.673723,-23.87891
7720,1.430006,-0.982468,-1.880985,-1.46849,0.16747,-2.962755,0.54948,0.831869,-0.077877,-0.543636,-0.108969,0.035412,36.112572,23.673723,-23.87891
7740,1.468371,-1.054576,-1.841503,-1.414192,0.287375,-3.222636,0.49101,0.869691,-0.050468,-0.373303,0.115386,0.023811,33.19883,29.019165,-22.147038
7760,1.518969,-1.125351,-1.794631,-1.31453,0.539749,-3.545258,0.430281,0.902419,-0.02232,-0.267943,0.161531,-0.007938,33.19883,29.019165,-22.147038
7780,1.583432,-1.200943,-1.737079,-1.144316,0.580324,-3.86461,0.36145,0.93238,0.004568,-0.145019,0.280587,-0.008977,30.059572,33.361996,-20.449081
7800,1.666754,-1.279331,-1.660927,-0.948114,0.5492,-4.021973,0.286034,0.957824,0.027532,-0.055459,0.383821,-0.029119,26.279602,37.304081,-18.776417
7820,1.792835,-1.356725,-1.541621,-0.822538,0.50504,-4.052664,0.207225,0.977174,0.046783,-0.002254,0.415725,-0.008987,23.362785,39.638943,-17.824137
7840,2.035238,-1.427736,-1.306503,-0.737099,0.603862,-3.993886,0.12747,0.989784,0.063862,0.081743,0.419548,0.00555,23.362785,39.638943,-17.824137
7860,2.595356,-1.479611,-0.758595,-0.577419,0.876591,-3.979688,0.047303,0.995845,0.077809,0.130965,0.436528,-0.016301,17.103748,43.389847,-16.110512
7880,-2.779173,-1.475818,0.13377,-0.542851,1.021162,-3.955085,-0.033623,0.995493,0.088676,0.216087,0.355093,-0.026588,17.103748,43.389847,-16.110512
7900,-2.299129,-1.421311,0.595439,-0.643173,1.12684,-3.68672,-0.111143,0.988848,0.099131,0.41107,0.353163,-0.008021,12.266223,45.396191,-14.949623
7920,-2.101627,-1.354931,0.770103,-0.665877,1.363241,-3.615312,-0.184717,0.976791,0.108435,0.719767,0.513626,0.101572,7.670782,46.774738,-13.713072
7940,-1.987874,-1.283821,0.858989,-0.628597,1.347041,-3.64402,-0.258788,0.959104,0.114662,0.542846,0.351839,0.035927,7.670782,46.774738,-13.713072
7960,-1.923034,-1.216177,0.901323,-0.653775,1.158774,-3.184865,-0.325915,0.937779,0.119795,0.636187,0.375973,-0.007033,3.048625,47.614597,-12.582588
7980,-1.880391,-1.158813,0.92371,-0.436761,1.117657,-2.673039,-0.38139,0.916329,0.121999,0.847195,0.385811,-0.071645,0.231339,47.879978,-11.925584
8000,-1.837106,-1.11252,0.942082,-0.212116,1.470326,-2.055615,-0.426807,0.896817,0.116428,1.024586,0.175815,-0.030476,-3.097317,47.910133,-11.392595
8020,-1.795599,-1.084859,0.951953,-0.091187,1.723356,-0.952514,-0.455285,0.884238,0.104109,1.245569,0.090448,-0.108504,-3.097317,47.910133,-11.392595
8040,-1.76434,-1.082059,0.949481,-0.075754,1.550473,0.410288,-0.460745,0.882926,0.090305,1.446082,0.018395,-0.206302,-4.522075,47.795055,-11.399535
8060,-1.750236,-1.105684,0.94058,0.083976,0.83407,1.582481,-0.441321,0.893771,0.080052,1.181098,0.404538,0.399807,-3.23473,47.87339,-11.508293
8080,-1.741031,-1.127041,0.935672,0.106824,0.680239,0.173847,-0.423128,0.903146,0.072735,-0.244459,0.517493,0.690067,-3.23473,47.87339,-11.508293
8100,-1.745444,-1.115212,0.952483,0.291661,-1.648241,0.282287,-0.433294,0.898004,0.076453,1.086462,0.56095,0.372522,-1.795084,47.90556,-11.687634
8120,-1.744963,-1.159281,0.948668,0.307282,0.773845,2.106034,-0.393947,0.916516,0.069315,1.383266,0.080707,0.156408,-0.886003,47.834888,-12.074938
8140,-1.729881,-1.177772,0.966527,0.539293,-1.015103,0.62065,-0.378148,0.923755,0.06067,1.043386,0.003796,-0.015611,-0.886003,47.834888,-12.074938
8160,-1.739358,-1.192635,0.998717,0.804022,-2.001667,0.597431,-0.363979,0.929345,0.061941,0.141597,0.236258,-0.046514,0.547894,47.560055,-13.134164
8180,-1.752145,-1.210956,1.009428,0.147849,-0.659163,0.998315,-0.346351,0.935953,0.063508,-0.107156,0.213415,0.26329,0.882328,47.411545,-13.643036
8200,-1.75388,-1.232707,1.012494,0.271603,0.035136,1.11591,-0.326142,0.94339,0.060387,-0.033233,0.147995,0.225272,0.882328,47.411545,-13.643036
8220,-1.740067,-1.25473,1.015678,0.210409,0.728333,1.07122,-0.306387,0.950466,0.052363,0.070944,-0.112285,-0.197291,2.294331,47.264484,-13.98464
8240,-1.728669,-1.277734,1.013775,0.1404,0.56303,1.142447,-0.285292,0.957364,0.045418,0.179488,-0.008145,-0.092735,4.133228,47.073547,-14.204333
8260,-1.720174,-1.298021,1.013393,0.155211,0.403633,0.921869,-0.266405,0.963027,0.040094,0.11812,0.070848,-0.044061,4.133228,47.073547,-14.204333
8280,-1.71073,-1.315586,1.015454,0.142391,0.344866,0.841917,-0.249981,0.96761,0.035211,0.018063,-0.032933,0.010001,5.749205,46.859776,-14.348291
8300,-1.702327,-1.332704,1.017672,0.150708,0.295968,0.850444,-0.233812,0.97179,0.030932,0.040727,-0.009769,0.078519,6.867383,46.673332,-14.4639
8320,-1.690594,-1.349704,1.02475,0.204735,0.188184,0.799367,-0.217724,0.975658,0.026208,0.097744,0.045307,0.004202,6.867383,46.673332,-14.4639
8340,-1.673988,-1.364188,1.039863,0.251403,0.047052,0.650239,-0.20405,0.978732,0.021131,0.154337,0.040051,-0.009046,8.152483,46.40863,-14.647242
8360,-1.653423,-1.375817,1.060391,0.253728,0.012413,0.506388,-0.193086,0.981052,0.01599,0.100541,-0.000751,-0.06935,9.109329,46.126385,-14.971373
8380,-1.632705,-1.385354,1.081379,0.214474,0.013338,0.441322,-0.184028,0.982855,0.011407,0.046409,0.014933,-0.046106,9.109329,46.126385,-14.971373
8400,-1.612039,-1.393594,1.101536,0.194559,0.055631,0.369906,-0.176127,0.984341,0.007268,0.094843,0.030109,-0.034459,9.778625,45.880817,-15.300148
8420,-1.591638,-1.399727,1.120968,0.170323,0.05844,0.260114,-0.170199,0.985403,0.003548,0.107104,0.024988,-0.011757,10.320377,45.67625,-15.554288
8440,-1.571739,-1.404124,1.140144,0.161888,0.046531,0.202558,-0.165901,0.986142,0.000156,0.051049,0.016055,0.014797,10.320377,45.67625,-15.554288
8460,-1.552289,-1.408625,1.158644,0.138462,0.077656,0.252604,-0.161434,0.986879,-0.002988,-0.10735,-0.023409,-0.054889,10.669203,45.523449,-15.765445
8480,-1.531681,-1.415045,1.176621,0.130081,0.189845,0.377285,-0.155004,0.987895,-0.006066,-0.115733,-0.033855,-0.060874,11.044665,45.37384,-15.937238
8500,-1.506475,-1.424322,1.196637,0.124855,0.304239,0.523281,-0.145649,0.989292,-0.009381,-0.109936,-0.030216,-0.05466,11.044665,45.37384,-15.937238
8520,-1.476442,-1.435853,1.220612,0.116176,0.317416,0.614905,-0.133936,0.990909,-0.012675,0.015391,0.011914,-0.042806,11.747304,45.16433,-16.029652
8540,-1.445051,-1.448086,1.245913,0.082047,0.313346,0.629762,-0.121436,0.992481,-0.015351,0.018912,0.011609,-0.027084,12.378371,44.983349,-16.063614
8560,-1.410127,-1.460573,1.274339,0.072584,0.354905,0.644673,-0.108583,0.993932,-0.017598,0.036058,0.002284,-0.031642,13.378855,44.697441,-16.059593
8580,-1.367893,-1.472809,1.309112,0.059979,0.389952,0.62548,-0.095823,0.995203,-0.019714,0.065092,-0.004908,-0.051804,13.378855,44.697441,-16.059593
8600,-1.321869,-1.484277,1.347472,0.033485,0.397292,0.579617,-0.083748,0.99626,-0.021289,0.05523,0.002199,-0.036618,14.742194,44.301186,-15.963644
8620,-1.270939,-1.494761,1.390297,0.021948,0.419482,0.538047,-0.072573,0.997111,-0.022438,0.029619,0.003454,-0.030144,14.742194,44.301186,-15.963644
8640,-1.210752,-1.50456,1.442142,0.013501,0.423656,0.51246,-0.061944,0.997807,-0.023319,0.050698,0.015865,-0.023083,15.68191,44.030506,-15.816386
8660,-1.141339,-1.51348,1.503138,-0.006592,0.433096,0.465543,-0.052083,0.998358,-0.023852,0.050847,0.021189,-0.023587,16.558624,43.77578,-15.628776
8680,-1.061484,-1.521629,1.573982,-0.02237,0.470252,0.439952,-0.04291,0.998792,-0.023963,0.032214,0.002917,-0.018807,16.558624,43.77578,-15.628776
8700,-0.957728,-1.529346,1.667979,-0.023322,0.502074,0.439952,-0.033892,0.999141,-0.023843,0.018511,0.004552,-0.013938,17.364296,43.549137,-15.38569
8720,-0.809247,-1.536348,1.806391,-0.017959,0.508407,0.433569,-0.024928,0.999407,-0.023766,0.01736,0.01074,-0.031379,17.897179,43.401768,-15.190228
8740,-0.600805,-1.542364,2.004321,-0.032689,0.553088,0.428227,-0.016071,0.999596,-0.02345,0.00072,0.0252,-0.026141,18.692724,43.172092,-14.883481
8760,-0.331179,-1.545756,2.261765,-0.037699,0.651019,0.452747,-0.008141,0.999686,-0.023677,-0.020683,0.025811,-0.005742,18.692724,43.172092,-14.883481
8780,0.066541,-1.546447,2.646044,-0.037674,0.682026,0.49431,0.001619,0.999704,-0.024293,0.007857,0.013297,-0.029037,19.46699,42.947884,-14.53551
8800,0.464645,-1.544031,3.030582,-0.053626,0.698101,0.511335,0.011992,0.999642,-0.023925,-0.009246,0.014518,-0.031449,19.46699,42.947884,-14.53551
8820,0.769439,-1.538881,-2.962298,-0.074836,0.750473,0.559257,0.022201,0.999491,-0.022921,-0.048431,0.047537,-0.028242,21.149302,42.406818,-13.752625
8840,1.024375,-1.530684,-2.723266,-0.093813,0.832619,0.610389,0.034262,0.999196,-0.020838,-0.060431,0.058071,-0.035314,21.149302,42.406818,-13.752625
8860,1.205266,-1.520357,-2.560083,-0.119032,0.940202,0.638075,0.047087,0.998728,-0.018022,-0.078429,0.072881,-0.059981,21.149302,42.406818,-13.752625
8880,1.342269,-1.508319,-2.442753,-0.150823,1.017104,0.695577,0.060813,0.998049,-0.014145,-0.041282,0.068189,0.011001,22.778028,41.87088,-12.7576
8900,1.444587,-1.494585,-2.360882,-0.159382,1.030055,0.733924,0.075532,0.997097,-0.009584,-0.017763,0.04636,0.038209,23.586044,41.594624,-12.179955
8920,1.518145,-1.479812,-2.306081,-0.136572,0.881247,0.760566,0.090733,0.995864,-0.004782,0.052227,0.011872,0.094168,24.854977,41.119354,-11.233633
8940,1.560667,-1.464592,-2.278222,-0.102317,0.649397,0.769094,0.105999,0.994366,-0.001074,0.086902,-0.003582,0.109869,25.858574,40.670742,-10.582541
8960,1.587687,-1.449304,-2.261358,-0.097747,0.442022,0.758396,0.121177,0.992629,0.002047,0.065911,-0.004332,0.082136,25.858574,40.670742,-10.582541
8980,1.605928,-1.434161,-2.250182,-0.091791,0.327185,0.759444,0.136126,0.99068,0.004784,0.031644,-0.012088,0.063194,27.11219,39.999496,-9.98674
9000,1.617739,-1.418497,-2.244273,-0.05259,0.298524,0.802127,0.151544,0.988425,0.007119,0.004355,-0.041037,0.024238,27.11219,39.999496,-9.98674
9020,1.620113,-1.401312,-2.248957,0.024196,0.384781,0.899246,0.168469,0.985672,0.008315,-0.079174,-0.039062,-0.043456,28.123856,39.382549,-9.634788
9040,1.615375,-1.381675,-2.264116,0.135437,0.601902,1.047603,0.187809,0.98217,0.008378,-0.145802,-0.021721,-0.069062,29.272999,38.612099,-9.325395
9060,1.60233,-1.358394,-2.292493,0.312499,0.797773,1.253609,0.210704,0.977527,0.006646,-0.220836,0.058316,-0.082574,29.272999,38.612099,-9.325395
9080,1.577216,-1.331206,-2.336522,0.563982,0.939024,1.4267,0.2373,0.971435,0.001523,-0.282511,0.288147,-0.069044,30.744907,37.545166,-8.937383
9100,1.545337,-1.301698,-2.391448,0.78518,1.167043,1.478289,0.265776,0.964011,-0.006768,-0.355696,0.367486,-0.065803,34.509422,31.863781,-13.438632
9120,1.516861,-1.271276,-2.453032,1.005831,1.798939,1.501205,0.294633,0.955478,-0.015907,-0.456163,0.425519,-0.118859,34.509422,31.863781,-13.438632
9140,1.500378,-1.239485,-2.518884,1.182349,2.588325,1.521952,0.324477,0.945616,-0.022887,-0.312209,0.279023,-0.118974,36.434216,29.944458,-12.754406
9160,1.495633,-1.207394,-2.585571,1.276859,3.059878,1.486004,0.354453,0.934693,-0.026692,-0.225257,0.21199,-0.098705,38.263092,28.177666,-11.346913
9180,1.501261,-1.177113,-2.649617,1.275999,3.350854,1.408289,0.382666,0.923502,-0.026652,0.107126,0.064504,-0.115087,40.395489,26.053844,-8.729206
9200,1.510978,-1.149129,-2.711161,1.339775,3.239512,1.278378,0.40855,0.912408,-0.024468,0.262913,0.042228,-0.179481,40.395489,26.053844,-8.729206
9220,1.51755,-1.125276,-2.773701,1.384517,3.072306,0.996049,0.430317,0.902387,-0.022935,0.425579,0.000094,-0.205184,42.098854,24.140194,-5.633397
9240,1.517069,-1.108299,-2.838283,1.52169,2.785285,0.614758,0.445541,0.894941,-0.023961,0.134614,-0.169477,-0.174373,43.148087,22.748386,-2.74795
9260,1.512451,-1.099225,-2.904146,1.476202,2.646748,0.249167,0.453514,0.890855,-0.026491,0.01194,-0.285143,-0.103026,43.148087,22.748386,-2.74795
9280,1.507243,-1.098402,-2.967593,1.40156,2.57451,-0.300797,0.454101,0.890481,-0.028899,-0.570343,-0.548806,0.138304,43.524055,22.189962,-0.243967
9300,1.507121,-1.110108,-3.02444,1.134956,2.482024,-0.770121,0.443664,0.895747,-0.028289,-0.79454,-0.571192,0.339949,43.197968,22.715809,2.173763
9320,1.518022,-1.128699,-3.073733,0.95444,2.961581,-1.151782,0.42724,0.903856,-0.022568,-0.811182,-0.511141,0.415558,43.197968,22.715809,2.173763
9340,1.543408,-1.154953,-3.114349,0.697318,3.21415,-1.472896,0.40381,0.914776,-0.011062,-0.758287,-0.537152,0.441894,42.20406,24.096003,4.999752
9360,1.583075,-1.189866,3.138728,0.500009,3.432991,-1.92604,0.371756,0.928319,0.004565,-0.649207,-0.447103,0.498319,40.385941,26.137833,8.519797
9380,1.635569,-1.234877,3.122846,0.303647,3.298594,-2.443201,0.328946,0.944108,0.021337,-0.673658,-0.286149,0.550959,40.385941,26.137833,8.519797
9400,1.683158,-1.286627,3.10931,0.690778,2.524803,-2.08043,0.278592,0.959895,0.031436,1.092334,-0.359385,-1.496386,37.486389,28.879051,12.147768
9420,1.667027,-1.271047,3.031583,1.265699,3.535856,0.14992,0.293915,0.95541,0.028371,2.14566,0.418384,0.991648,35.732487,29.963182,14.566906
9440,1.685194,-1.294617,3.018127,-0.199826,0.789909,-2.027005,0.2709,0.962104,0.031126,-1.667003,-1.600273,0.842317,34.685364,30.597343,15.732946
9460,1.725301,-1.328696,3.072902,-0.274479,-1.237766,-0.644568,0.236887,0.970837,0.036894,-1.005502,-0.487758,1.248567,34.685364,30.597343,15.732946
9480,1.716888,-1.331846,3.075523,-0.022619,-0.157843,-0.491492,0.234162,0.971587,0.034455,0.726791,0.304063,0.07492,33.471558,31.986336,15.598927
9500,1.721098,-1.354233,3.09519,-0.046951,-1.300746,-1.518988,0.212452,0.976642,0.032174,-0.19495,0.214765,-0.211038,33.098122,32.588188,15.143386
9520,1.719672,-1.384348,3.124787,-0.041998,-1.303275,-1.35915,0.18332,0.982669,0.027495,-0.639603,0.097425,-0.071288,33.098122,32.588188,15.143386
9540,1.721737,-1.401691,3.135446,0.077707,0.133828,-0.572226,0.166387,0.985736,0.025307,-0.133886,0.171903,0.0736,32.236084,34.005424,13.829808
9560,1.727264,-1.405763,3.127319,0.095221,0.859998,-0.04671,0.162278,0.986413,0.025601,0.084944,0.090461,0.0826,31.636675,34.521389,13.935284
9580,1.736076,-1.408062,3.119698,0.074747,0.721331,-0.171447,0.159809,0.986788,0.026656,0.174389,-0.037462,0.062501,31.636675,34.521389,13.935284
9600,1.739095,-1.413506,3.114222,0.094526,0.236969,-0.303657,0.154429,0.987655,0.026238,0.099889,-0.068084,0.043036,31.182198,34.662338,14.594184
9620,1.733203,-1.420098,3.107526,0.111567,-0.050167,-0.31009,0.148153,0.988666,0.024275,0.040522,-0.027912,0.012255,31.182198,34.662338,14.594184
9640,1.723626,-1.426321,3.099943,0.093181,-0.119167,-0.300549,0.142295,0.989582,0.021918,0.02694,-0.039096,-0.091727,30.680384,35.092033,14.630815
9660,1.719362,-1.432895,3.097673,0.046559,-0.075555,-0.333652,0.135951,0.990507,0.020348,-0.082728,-0.004453,-0.079475,30.501816,35.30431,14.49285
9680,1.723237,-1.439025,3.10121,0.011893,0.087477,-0.275069,0.129867,0.991331,0.019952,-0.082091,-0.008237,-0.023644,30.180706,35.61581,14.402658
9700,1.730024,-1.443307,3.104382,0.018549,0.212144,-0.185526,0.125536,0.991884,0.020159,0.021543,0.009001,0.060376,30.180706,35.61581,14.402658
9720,1.734847,-1.446915,3.106031,0.019241,0.108989,-0.191943,0.121905,0.992337,0.02018,0.083783,0.010151,0.056556,29.873085,35.818535,14.540597
9740,1.736943,-1.451483,3.107712,0.032702,-0.024169,-0.243098,0.117391,0.992891,0.019686,0.067087,-0.003068,0.059218,29.616581,36.007797,14.597743
9760,1.736972,-1.456596,3.108936,0.036822,-0.071029,-0.259085,0.112382,0.993486,0.018849,0.053939,-0.00641,0.047634,29.616581,36.007797,14.597743
9780,1.738372,-1.461889,3.111935,0.018726,-0.073124,-0.266576,0.107169,0.994075,0.018129,0.010033,0.043934,-0.003206,29.283451,36.328136,14.475617
9800,1.746598,-1.467338,3.120898,-0.011883,-0.010368,-0.284728,0.101682,0.994653,0.018062,0.037036,0.025031,0.007527,29.099821,36.489098,14.441039
9820,1.763757,-1.473395,3.137668,-0.037155,0.037359,-0.33271,0.095442,0.99526,0.018649,0.056749,0.004526,0.007215,29.099821,36.489098,14.441039
9840,1.790782,-1.480404,-3.119164,-0.054075,0.03612,-0.388148,0.088094,0.995917,0.019698,0.070171,-0.014503,0.007707,28.604153,36.848396,14.518803
9860,1.828236,-1.488083,-3.082267,-0.066775,0.036015,-0.423333,0.079896,0.996581,0.021035,0.065841,-0.022887,0.016639,28.604153,36.848396,14.518803
9880,1.876438,-1.496169,-3.03461,-0.065685,0.027397,-0.448906,0.071102,0.997217,0.022435,0.054126,-0.019601,0.016445,28.133127,37.169743,14.61967
9900,1.957731,-1.497592,-2.953227,-0.061575,-0.018364,-0.456352,0.067732,0.997322,0.027599,0.030474,-0.005378,0.015354,27.792051,37.399532,14.685858
9920,2.0286,-1.505541,-2.881654,-0.064746,-0.017326,-0.464882,0.058494,0.997872,0.028821,0.013268,0.021644,0.013995,27.496208,37.537109,14.890311
