timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas)
0,-0.691797,-1.534091,1.151038,-0.011728,0.001518,0.00384,-0.02341,0.999326,-0.02826,0.008121,0.004473,-0.005126,28.241926,37.194016,-0.207703
20,-0.694311,-1.534411,1.148758,-0.015023,-0.021837,0.009156,-0.023276,0.999338,-0.027955,0.007987,0.004461,-0.005431,28.241926,37.194016,-0.207703
40,-0.684277,-1.534443,1.159342,-0.011823,-0.026137,0.000637,-0.022974,0.999339,-0.028163,-0.001013,0.001042,-0.009343,28.264933,37.176552,-0.204677
60,-0.685734,-1.534423,1.158347,-0.016242,-0.019636,0.015376,-0.023028,0.999339,-0.028145,0.005236,-0.002039,-0.00518,28.269051,37.17326,-0.232762
80,-0.673076,-1.534807,1.171408,-0.017315,-0.030322,0.001521,-0.022431,0.999352,-0.028134,0.017807,0.000571,-0.012851,28.269051,37.17326,-0.232762
100,-0.659604,-1.535073,1.185874,-0.021682,-0.05794,0.003639,-0.021886,0.999362,-0.028223,0.004263,-0.008365,-0.004674,28.297512,37.15147,-0.252127
120,-0.649107,-1.535899,1.197726,-0.030278,-0.077037,0.005753,-0.02109,0.999391,-0.027794,0.020663,-0.01378,-0.004982,28.319475,37.134438,-0.292186
140,-0.652591,-1.536699,1.195779,-0.036633,-0.07815,-0.011305,-0.020702,0.999419,-0.027086,0.02296,-0.002135,-0.000884,28.319475,37.134438,-0.292186
160,-0.623145,-1.537522,1.227,-0.034538,-0.098429,-0.028348,-0.019415,0.999446,-0.027016,0.027441,-0.002758,-0.017677,28.364595,37.099701,-0.325906
180,-0.601254,-1.537519,1.251217,-0.026086,-0.131516,-0.051777,-0.018821,0.999446,-0.027437,0.036506,-0.016063,-0.023818,28.398581,37.073036,-0.394105
200,-0.605561,-1.537289,1.250072,-0.012352,-0.173108,-0.070939,-0.01907,0.999439,-0.027544,0.049862,-0.03104,-0.010877,28.42635,37.050808,-0.47398
220,-0.624566,-1.536447,1.234864,-0.006057,-0.207285,-0.1136,-0.020082,0.99941,-0.027859,-0.028701,0.017298,-0.015674,28.411371,37.059841,-0.637661
240,-0.692212,-1.534952,1.171673,-0.014604,-0.228618,-0.137062,-0.022872,0.999358,-0.027588,-0.044816,0.045015,-0.003586,28.411371,37.059841,-0.637661
260,-0.759636,-1.533654,1.107795,-0.04412,-0.139151,-0.12324,-0.025573,0.99931,-0.026925,-0.043183,0.039508,0.034662,28.265062,37.167885,-0.824174
280,-0.875931,-1.534048,0.993076,-0.096049,-0.062373,-0.111592,-0.028222,0.999325,-0.023524,-0.002647,0.025761,0.049922,28.265062,37.167885,-0.824174
300,-0.96381,-1.533942,0.907389,-0.141187,-0.157808,-0.090384,-0.030264,0.999321,-0.021017,0.012122,0.007118,0.002325,28.052401,37.329559,-0.781667
320,-1.065056,-1.534449,0.81077,-0.176798,-0.263871,-0.060637,-0.03179,0.99934,-0.017605,0.013648,0.0071,-0.001087,28.052401,37.329559,-0.781667
340,-1.159453,-1.535625,0.721581,-0.210939,-0.266846,-0.038319,-0.03223,0.999382,-0.01406,0.026478,-0.052024,-0.023507,27.959045,37.399582,-0.779443
360,-1.304296,-1.536958,0.582324,-0.267642,-0.302599,-0.007637,-0.032638,0.999428,-0.00891,0.055465,-0.058052,-0.047197,27.930378,37.420792,-0.789288
380,-1.48857,-1.538115,0.405908,-0.314015,-0.449102,0.003967,-0.032566,0.999466,-0.002684,-0.006802,-0.022247,-0.103777,27.930378,37.420792,-0.789288
400,-1.69925,-1.537696,0.203946,-0.342572,-0.406548,-0.013121,-0.032822,0.999452,0.004239,-0.156906,0.056197,-0.133588,27.922552,37.427006,-0.771334
420,-1.910384,-1.536562,-0.001923,-0.359951,-0.169094,0.060428,-0.032273,0.999414,0.011401,-0.139328,0.031195,-0.04021,27.905891,37.439472,-0.769226
440,-2.139411,-1.535276,-0.229983,-0.392632,-0.02935,0.144582,-0.029925,0.999369,0.019123,-0.141675,0.03124,-0.047931,27.905891,37.439472,-0.769226
460,-2.354211,-1.532577,-0.442939,-0.38669,-0.161291,0.12325,-0.027072,0.99927,0.026965,0.071506,-0.010271,0.017332,28.089157,37.309483,-0.215343
480,-2.521514,-1.528109,-0.605353,-0.373247,-0.280497,0.102999,-0.024798,0.999089,0.03473,0.014727,-0.030919,0.000121,28.089157,37.309483,-0.215343
500,-2.664067,-1.522928,-0.743097,-0.381526,-0.188843,0.148825,-0.021991,0.998855,0.042497,0.011264,-0.033461,0.009535,28.211103,37.217979,0.006909
520,-2.777347,-1.517505,-0.853893,-0.351474,-0.11873,0.142393,-0.018976,0.99858,0.049772,-0.057822,0.033784,0.019381,28.369747,37.096226,0.268255
540,-2.872347,-1.511645,-0.947006,-0.36739,-0.088806,0.165815,-0.015725,0.998251,0.056987,0.057031,0.015085,0.068943,28.369747,37.096226,0.268255
560,-2.962352,-1.505267,-1.034215,-0.363687,-0.211968,0.207347,-0.011674,0.997854,0.064433,0.117921,-0.007192,0.067372,28.581955,36.928543,0.631676
580,-3.039104,-1.499368,-1.103576,-0.299704,-0.490859,0.178621,-0.007302,0.99745,0.070993,0.107414,-0.016875,0.00463,28.772043,36.778366,0.752208
600,-3.105299,-1.494074,-1.155778,-0.262638,-0.833345,0.173275,-0.002781,0.997058,0.076596,0.102436,0.003781,0.001269,28.772043,36.778366,0.752208
620,3.11358,-1.488829,-1.199538,-0.272402,-1.158594,0.182768,0.002293,0.996643,0.081843,0.110073,0.041626,0.016546,28.97666,36.622375,0.446732
640,3.035308,-1.482657,-1.24946,-0.292444,-1.62597,0.262534,0.009338,0.996118,0.087528,0.260514,0.004172,0.06242,29.196194,36.449024,-0.308963
660,2.941964,-1.476728,-1.302446,-0.224575,-2.270475,0.262496,0.018627,0.995579,0.092064,0.289616,0.029476,0.059853,29.196194,36.449024,-0.308963
680,2.858888,-1.472555,-1.332987,-0.139173,-2.841023,0.167674,0.027361,0.995178,0.09419,0.096388,0.017776,0.094409,29.426888,36.218807,-1.816772
700,2.779316,-1.469814,-1.35296,-0.065226,-3.017859,0.123965,0.035728,0.994906,0.094267,-0.059638,0.052168,0.116731,29.410208,36.124207,-3.33552
720,2.699239,-1.46847,-1.374419,0.006804,-2.841652,0.118807,0.043726,0.994769,0.092315,-0.183146,0.007748,0.082764,29.410208,36.124207,-3.33552
740,2.629203,-1.468829,-1.394231,0.084688,-2.274461,0.058346,0.049904,0.994806,0.088718,-0.281761,-0.01069,0.05389,29.003193,35.983372,-6.712389
760,2.57468,-1.469895,-1.415538,0.112947,-1.258087,0.083151,0.054095,0.994914,0.084973,-0.463473,-0.010203,0.049106,28.586695,35.905876,-8.637903
780,2.529783,-1.471258,-1.448676,0.156973,-0.277779,0.13994,0.057075,0.99505,0.081348,-0.183403,0.006628,-0.022709,28.586695,35.905876,-8.637903
800,2.44666,-1.471277,-1.526239,0.295508,-0.408109,0.35752,0.06362,0.995052,0.076314,-0.189948,0.006626,-0.017675,28.538879,35.766254,-9.346227
820,2.354562,-1.472012,-1.606784,0.283034,-0.681801,0.238091,0.069851,0.995125,0.069623,0.028293,-0.022057,0.195727,28.70533,35.52483,-9.748589
840,2.258173,-1.471394,-1.688352,0.291034,-0.754647,0.337094,0.076703,0.995064,0.062968,-0.092923,0.046044,0.114903,28.773304,35.209652,-10.649986
860,2.148738,-1.468759,-1.786403,0.323897,-0.466329,0.412875,0.085317,0.994799,0.055646,-0.110387,0.053297,0.068133,28.773304,35.209652,-10.649986
880,2.045074,-1.464319,-1.885072,0.342976,-0.180219,0.457731,0.094546,0.994337,0.048536,0.026532,0.022631,0.048556,28.991083,34.764763,-11.487951
900,1.948867,-1.459665,-1.979058,0.383639,-0.150747,0.421581,0.103071,0.993831,0.040937,0.024142,0.045948,0.027819,29.38027,34.256409,-12.014263
920,1.85562,-1.454613,-2.068641,0.403584,-0.253055,0.380035,0.111252,0.993258,0.032573,0.027802,0.040723,0.005696,29.38027,34.256409,-12.014263
940,1.769967,-1.449861,-2.149455,0.4143,-0.274631,0.315051,0.118256,0.992696,0.02387,0.023681,0.01153,-0.011876,29.711439,33.754578,-12.605693
960,1.691511,-1.44579,-2.223209,0.404964,-0.239736,0.262832,0.123774,0.992197,0.015014,-0.018106,0.016729,0.012802,29.914719,33.320179,-13.263477
980,1.622898,-1.441528,-2.28875,0.39365,-0.153726,0.228736,0.128734,0.991656,0.006713,-0.001979,0.029248,0.022294,29.914719,33.320179,-13.263477
1000,1.562406,-1.437659,-2.34691,0.36186,-0.137858,0.183932,0.132739,0.99115,-0.001114,-0.075794,0.008911,-0.014084,30.058067,32.997826,-13.736837
1020,1.513053,-1.433907,-2.394722,0.296151,-0.051508,0.184903,0.136234,0.990645,-0.007875,0.058849,0.035539,0.000887,30.058067,32.997826,-13.736837
1040,1.479941,-1.430456,-2.429794,0.254441,0.152532,0.130538,0.139304,0.990168,-0.012691,-0.083121,0.026571,0.021389,30.268871,32.524994,-14.386261
1060,1.452032,-1.426381,-2.462805,0.265378,0.268657,0.196648,0.1429,0.98959,-0.017052,-0.11722,0.017841,0.032417,30.362282,32.405285,-14.459382
1080,1.422046,-1.421271,-2.497982,0.297112,0.227196,0.223332,0.147324,0.988842,-0.022078,0.104095,0.073536,0.048292,30.704411,32.061089,-14.504144
1100,1.391357,-1.416119,-2.533518,0.309793,0.204852,0.229742,0.151587,0.988061,-0.027496,-0.114066,0.01908,0.028259,30.704411,32.061089,-14.504144
1120,1.366745,-1.408991,-2.563039,0.283081,0.254361,0.350112,0.157758,0.986938,-0.032645,-0.080457,0.068696,0.009696,30.955252,31.786036,-14.576165
1140,1.35171,-1.399887,-2.583375,0.2498,0.235707,0.436358,0.166013,0.985431,-0.036964,-0.133939,0.035047,-0.069694,31.459764,31.263412,-14.626225
1160,1.344572,-1.388873,-2.594727,0.203578,0.205625,0.574789,0.176311,0.983498,-0.040581,-0.198391,0.078468,-0.038918,31.459764,31.263412,-14.626225
1180,1.345163,-1.374723,-2.598897,0.197903,0.2182,0.736615,0.189881,0.980839,-0.043586,-0.117616,0.092281,0.006965,32.035877,30.671642,-14.628657
1200,1.346238,-1.357685,-2.601363,0.227115,0.131448,0.861313,0.206192,0.977378,-0.047096,-0.012298,0.019998,0.058891,32.815575,29.846416,-14.607331
1220,1.342425,-1.338738,-2.605034,0.269756,-0.10125,0.927394,0.22401,0.973195,-0.052066,-0.007977,0.002574,0.052783,32.815575,29.846416,-14.607331
1240,1.330893,-1.319313,-2.611833,0.322202,-0.316194,0.926368,0.241715,0.968544,-0.059127,0.048981,0.050148,-0.13057,33.607449,28.830879,-14.844675
1260,1.312805,-1.300563,-2.621254,0.36094,-0.549552,0.833677,0.258122,0.963709,-0.068111,0.044857,0.008017,-0.200764,33.800922,31.721966,-11.617798
1280,1.290277,-1.28399,-2.631042,0.337274,-0.675364,0.729182,0.271833,0.959152,-0.07832,-0.018049,-0.029175,-0.219608,33.800922,31.721966,-11.617798
1300,1.272815,-1.268219,-2.637565,0.309309,-0.463691,0.731316,0.28485,0.954572,-0.087485,-0.053725,-0.03735,-0.101099,34.2906,30.81041,-12.594929
1320,1.262146,-1.252282,-2.641825,0.295069,-0.276463,0.746254,0.298358,0.949702,-0.095128,0.020932,0.007131,0.010091,34.788616,29.929972,-13.3307
1340,1.256511,-1.236237,-2.643665,0.255186,-0.107193,0.767536,0.312269,0.944555,-0.101506,-0.053679,0.083903,0.132436,34.788616,29.929972,-13.3307
1360,1.260356,-1.218463,-2.641242,0.225833,0.116871,0.932697,0.328594,0.93857,-0.105417,-0.13058,0.103834,0.202768,35.273624,29.176437,-13.720991
1380,1.266023,-1.197489,-2.635955,0.236663,-0.041029,1.061607,0.34789,0.931126,-0.109437,-0.020009,0.214244,0.262254,36.085258,28.111073,-13.834028
1400,1.267789,-1.174374,-2.630599,0.256042,-0.193661,1.186272,0.36853,0.922448,-0.115215,-0.091766,0.243796,0.24934,36.085258,28.111073,-13.834028
1420,1.271293,-1.148532,-2.623241,0.228342,-0.115385,1.320499,0.391583,0.912163,-0.120918,-0.188565,0.269493,0.147407,36.950375,26.796148,-14.156092
1440,1.280295,-1.120815,-2.613017,0.177662,0.064907,1.424877,0.416724,0.900455,-0.124584,-0.325294,0.350598,0.086971,37.914661,25.229328,-14.481646
1460,1.296297,-1.090662,-2.601324,0.170094,0.416464,1.587976,0.444606,0.886933,-0.125205,-0.426494,0.453186,0.0866,37.914661,25.229328,-14.481646
1480,1.319187,-1.056359,-2.589757,0.191129,0.764993,1.812925,0.476552,0.87057,-0.122501,-0.65006,0.587331,0.313938,39.084114,23.439035,-14.380609
1500,1.346189,-1.017644,-2.57967,0.209586,0.977331,2.010133,0.512176,0.850873,-0.117013,-0.828826,0.589374,0.561059,40.579632,21.229031,-13.652119
1520,1.374629,-0.975725,-2.57109,0.216161,1.114005,2.155091,0.549816,0.828109,-0.109261,-1.015713,0.598542,0.552865,41.669373,19.507347,-12.918421
1540,1.405683,-0.93001,-2.564401,0.226271,1.386003,2.374675,0.589695,0.801626,-0.098261,-1.489064,0.639185,0.515009,41.669373,19.507347,-12.918421
1560,1.434291,-0.876181,-2.561281,0.392251,1.111362,2.931107,0.634135,0.7683,-0.087104,-1.28065,0.741801,0.209205,43.886848,15.450748,-10.907694
1580,1.440576,-0.805398,-2.562564,0.529584,-0.063286,3.827175,0.686958,0.721106,-0.089965,-1.333473,0.788995,0.212066,43.886848,15.450748,-10.907694
1600,1.4309,-0.723716,-2.564581,0.73359,-0.623339,4.049026,0.742029,0.662174,-0.10449,-0.523584,1.742901,0.036512,45.907612,8.055689,-10.552515
1620,1.408716,-0.641843,-2.566095,0.686937,-1.358454,4.147861,0.790496,0.598673,-0.129257,-0.271865,2.011954,-0.109482,45.907612,8.055689,-10.552515
1640,1.379032,-0.555483,-2.572329,1.21213,-1.087416,4.065734,0.834071,0.527354,-0.161935,-0.014964,2.309911,-0.192191,46.174629,2.178904,-12.120836
1660,1.350496,-0.490707,-2.587204,1.237852,-1.050875,2.174466,0.860684,0.471249,-0.192737,-1.179562,1.290591,0.34174,46.174629,2.178904,-12.120836
1680,1.328789,-0.456919,-2.600955,0.898762,-0.529081,1.342883,0.871264,0.441185,-0.215067,-1.425708,1.093482,0.246775,45.54171,-4.053398,-13.902561
1700,1.331123,-0.43819,-2.61463,0.766213,1.024787,0.374459,0.879637,0.424302,-0.214957,-2.147673,1.096389,0.54122,45.113617,-6.287251,-14.456518
1720,1.365288,-0.431229,-2.622673,0.176137,2.334946,0.22244,0.889336,0.417988,-0.185384,-1.720513,0.398937,0.302937,45.113617,-6.287251,-14.456518
1740,1.421555,-0.437587,-2.618517,-0.446015,2.860514,-0.705536,0.895708,0.423755,-0.134678,-0.899569,0.325878,0.293324,45.658325,-6.970114,-12.267582
1760,1.477457,-0.4717,-2.610021,-0.599046,2.300597,-2.250965,0.886919,0.454402,-0.083026,-0.478823,0.370153,0.213488,46.63279,-6.029682,-8.531396
1780,1.513014,-0.535579,-2.601052,-0.656542,1.166788,-3.668502,0.858538,0.510339,-0.049663,-0.576052,0.206702,0.050335,47.289978,-2.849108,-6.268909
1800,1.535261,-0.625647,-2.58926,-0.691922,0.625726,-4.932419,0.810072,0.585622,-0.028799,-0.497603,0.24235,0.024068,47.289978,-2.849108,-6.268909
1820,1.551506,-0.738085,-2.577555,-0.544899,0.306181,-5.955153,0.739621,0.672872,-0.014269,-0.235181,0.205027,-0.162,47.376606,3.620275,-5.109726
1840,1.554757,-0.864857,-2.566944,-0.442375,-0.522616,-6.51458,0.648666,0.761002,-0.010405,-0.074706,0.101485,-0.248445,45.976158,12.128773,-4.779552
1860,1.541888,-0.999223,-2.557898,-0.398148,-1.389339,-6.789622,0.54073,0.841051,-0.015636,0.120509,-0.097475,-0.153691,45.976158,12.128773,-4.779552
1880,1.5096,-1.139401,-2.550006,-0.602435,-2.122669,-7.15244,0.417356,0.908383,-0.025573,0.272005,-0.199856,-0.020326,42.455029,21.118338,-5.945172
1900,1.485278,-1.287196,-2.533966,-0.965795,-1.75566,-7.40019,0.278791,0.960054,-0.0239,0.262667,-0.117098,-0.071406,36.517395,29.804829,-7.868328
1920,1.525452,-1.432801,-2.470556,-1.236449,-0.700492,-6.998701,0.137417,0.990494,-0.006235,0.581654,0.242844,-0.303869,36.517395,29.804829,-7.868328
1940,2.666654,-1.549051,-1.330644,-1.271802,0.71051,-5.976572,0.009943,0.999764,0.019337,1.332937,0.97242,-0.339497,29.019632,37.154995,-7.818306
1960,-1.964643,-1.471454,0.288443,-0.780828,2.230474,-4.39622,-0.091586,0.99507,0.038059,2.693255,0.820146,-0.559788,22.361908,41.842876,-5.733887
1980,-1.816475,-1.407056,0.386157,-0.262024,2.522412,-2.563588,-0.158115,0.986625,0.039646,3.42052,0.574823,-0.709828,22.361908,41.842876,-5.733887
2000,-1.76313,-1.379496,0.40093,-0.138661,1.636998,-0.662675,-0.186629,0.981758,0.036344,3.235122,0.175987,-0.520613,18.5196,43.900322,-3.68033
2020,-1.749481,-1.388937,0.390475,0.089701,0.842109,1.111644,-0.177979,0.983509,0.032145,3.068101,-0.103016,-0.318018,18.098709,44.146832,-2.693031
2040,-1.741021,-1.430823,0.395236,0.570709,-0.185521,2.865039,-0.1375,0.99022,0.023635,3.537296,-0.593003,-0.429427,18.098709,44.146832,-2.693031
2060,-1.63875,-1.506185,0.514017,1.643803,-1.053183,3.971665,-0.064418,0.997913,0.004384,3.470851,-0.09856,-0.435979,20.847866,42.889057,-3.10708
2080,0.913506,-1.535646,3.137108,0.841468,-4.477679,5.039221,0.027821,0.999382,-0.021472,-0.837788,0.380775,1.320529,25.723007,39.788116,-6.244308
2100,1.058736,-1.442135,-2.954609,2.3722,-2.242464,3.911916,0.11185,0.991735,-0.062867,-0.573428,-2.265477,-2.231383,28.196131,37.682056,-8.294547
2120,1.128979,-1.340759,-2.861165,1.624528,-0.321378,4.291471,0.206119,0.973658,-0.097495,2.107891,0.494772,0.57717,28.196131,37.682056,-8.294547
2140,1.132677,-1.265702,-2.83665,1.192554,-1.163407,3.178091,0.272012,0.953819,-0.127434,0.48992,-0.054603,-0.170341,34.181465,30.922157,-12.617697
2160,1.127201,-1.200436,-2.824902,1.26353,-0.724765,3.13357,0.32692,0.932197,-0.155346,-0.09317,0.026604,0.279446,34.181465,30.922157,-12.617697
2180,1.131912,-1.136992,-2.813022,1.06601,0.005456,2.681616,0.38049,0.907373,-0.178609,0.181293,0.17745,-0.174098,36.521309,27.151352,-14.586181
2200,1.143825,-1.082638,-2.802692,0.807624,0.304557,2.51597,0.426896,0.883198,-0.19422,0.182556,0.113064,-0.025598,38.579884,23.596844,-15.444748
2220,1.167678,-1.034545,-2.786925,0.493144,0.597727,2.194765,0.469963,0.85963,-0.200427,0.260567,0.186528,-0.278074,38.579884,23.596844,-15.444748
2240,1.194846,-0.999356,-2.763375,-0.360406,0.196915,1.738189,0.503071,0.841123,-0.198575,0.298199,0.643542,-0.076694,40.342728,20.556541,-15.285662
2260,1.216992,-0.974706,-2.735305,-0.40995,-0.206584,1.312856,0.526638,0.827537,-0.194512,0.360294,1.263116,0.049187,41.367687,18.606464,-15.042362
2280,1.238646,-0.953833,-2.700864,-0.634268,-0.400472,1.284712,0.546939,0.815639,-0.188655,0.02702,1.772648,0.24139,41.760902,17.665112,-15.090714
2300,1.254578,-0.937739,-2.669313,-0.597593,-0.507475,0.902224,0.562279,0.806222,-0.183977,-0.108132,1.969916,0.35132,41.760902,17.665112,-15.090714
2320,1.270205,-0.929269,-2.644935,-0.553181,0.268673,0.449639,0.571588,0.801183,-0.177183,-2.17019,2.086375,1.099119,42.088089,16.621248,-15.365074
2340,1.320233,-0.930425,-2.628606,-0.397486,2.646921,0.074358,0.578835,0.801874,-0.148149,-3.166253,1.789511,1.185853,42.572586,16.455494,-14.161587
2360,1.390851,-0.925197,-2.614246,-0.309245,2.930633,0.613742,0.591963,0.798739,-0.107686,-3.343458,0.785261,0.741124,42.572586,16.455494,-14.161587
2380,1.438218,-0.879031,-2.602055,0.161511,0.934665,3.405778,0.6323,0.770121,-0.084324,1.48414,0.398992,-0.103008,43.836147,16.010386,-10.286795
2400,1.432542,-0.811195,-2.590417,0.034597,-1.391002,2.916974,0.682062,0.72511,-0.094903,1.174826,0.743045,-0.383292,45.318741,11.766056,-9.567138
2420,1.386089,-0.765329,-2.589254,0.525395,-2.876771,1.939311,0.708888,0.692774,-0.132446,-1.219767,0.850118,0.155533,45.318741,11.766056,-9.567138
2440,1.315476,-0.724648,-2.587177,0.208287,-3.975471,2.819684,0.724461,0.662872,-0.189097,-2.068867,0.648804,0.817362,45.219624,8.577482,-12.859669
2460,1.256811,-0.640535,-2.575418,1.210704,-2.098944,4.418067,0.762578,0.597624,-0.24763,-3.05016,1.444292,1.451045,44.265717,5.269144,-17.220371
2480,1.263214,-0.558732,-2.580099,1.386121,1.871095,3.619127,0.808133,0.530111,-0.256714,-2.579419,0.988535,0.839036,44.265717,5.269144,-17.220371
2500,1.318366,-0.483259,-2.581009,0.809393,2.884362,3.664182,0.857423,0.464667,-0.221157,-2.182572,0.650185,0.537807,44.2453,-0.794407,-18.041088
2520,1.369873,-0.412742,-2.569564,0.043854,1.93444,3.406881,0.897596,0.401123,-0.182815,-1.380445,1.335907,0.422195,45.185432,-6.098269,-14.312456
2540,1.400321,-0.355377,-2.560972,0.18343,1.067522,2.412771,0.923926,0.347943,-0.15905,-0.735953,2.183978,0.211067,45.185432,-6.098269,-14.312456
2560,1.415785,-0.331976,-2.554903,-0.332069,0.42619,0.42236,0.934065,0.325912,-0.145961,-0.828291,0.833069,-0.270726,45.011738,-10.774302,-11.900287
2580,1.423908,-0.351418,-2.545537,-0.668098,0.169841,-1.641165,0.928775,0.344229,-0.137416,-0.830005,0.348123,-0.243687,45.035641,-11.151661,-11.453829
2600,1.428175,-0.405212,-2.539107,-0.685214,0.083721,-3.160667,0.909688,0.394214,-0.130627,-0.753743,0.339017,-0.23656,45.035641,-11.151661,-11.453829
2620,1.434169,-0.489154,-2.533947,-0.941966,0.272687,-4.691177,0.874505,0.469879,-0.12023,-0.544503,-0.015762,-0.379571,45.712723,-7.905554,-11.472049
2640,1.447806,-0.600396,-2.522317,-1.364797,0.419159,-5.850117,0.818879,0.564969,-0.101225,-0.643739,-0.217389,-0.421007,46.420971,-1.401018,-11.264507
2660,1.469858,-0.731653,-2.502256,-1.576294,0.543541,-6.778537,0.740284,0.6681,-0.074978,-0.649204,-0.12324,-0.431782,46.420971,-1.401018,-11.264507
2680,1.509155,-0.881416,-2.474648,-1.531977,1.280387,-7.724474,0.634851,0.77164,-0.039183,-0.48562,0.305371,-0.475298,45.984322,7.691046,-10.490412
2700,1.572659,-1.042629,-2.434248,-1.305368,1.551186,-8.109735,0.50395,0.863732,0.000938,-0.080885,0.451591,-0.407311,43.335426,18.319246,-8.378845
2720,1.664699,-1.205621,-2.362878,-1.042287,1.180698,-8.263866,0.35554,0.934061,0.033485,0.30895,0.562979,-0.349525,43.335426,18.319246,-8.378845
2740,1.8342,-1.366166,-2.197037,-0.748229,0.060052,-8.292395,0.196196,0.979136,0.052908,1.181092,0.886449,-0.034033,37.860661,28.58345,-5.771954
2760,2.664673,-1.498414,-1.355343,-0.527664,-0.387669,-8.141876,0.033198,0.997382,0.06425,1.553762,1.148279,0.052984,29.684795,37.154602,-4.701807
2780,-2.141915,-1.431402,0.129111,-0.617451,0.202135,-7.019883,-0.116892,0.9903,0.075109,1.702128,1.190074,-0.008108,29.684795,37.154602,-4.701807
2800,-1.926723,-1.322435,0.325495,-0.765371,1.557916,-4.822681,-0.230409,0.969316,0.085657,2.547609,1.357481,-0.317987,20.271986,43.070282,-4.213769
2820,-1.853776,-1.252438,0.368884,-0.307584,1.330039,-2.775044,-0.300559,0.949751,0.087397,3.84191,0.957552,-0.88972,15.323462,45.15414,-3.170737
2840,-1.80532,-1.222801,0.401815,0.420895,0.798805,-0.838888,-0.331679,0.940058,0.079245,3.389113,0.139089,-0.566992,11.271173,46.391724,-2.12777
2860,-1.740259,-1.235244,0.437819,0.781614,2.011218,1.314417,-0.324574,0.944229,0.055536,2.901158,-0.464294,-0.063013,11.271173,46.391724,-2.12777
2880,-1.675002,-1.287999,0.4646,0.64181,1.579968,3.54636,-0.277529,0.960279,0.029025,3.510897,-0.683423,0.190305,11.310195,46.362808,-2.515546
2900,-1.60221,-1.375397,0.529362,1.378786,0.118193,4.418901,-0.194062,0.98097,0.006098,3.490189,3.118486,0.66892,15.689527,45.041462,-2.977293
2920,-1.425501,-1.514571,0.809684,1.011699,-5.488964,8.599112,-0.055604,0.99842,-0.008136,1.10991,1.947747,1.296817,15.689527,45.041462,-2.977293
2940,0.819192,-1.49532,3.104733,2.818521,-2.451656,3.050519,0.05509,0.997153,-0.051487,-0.031531,-2.10958,-1.700924,23.135809,41.262939,-6.772226
2960,1.048629,-1.391407,-2.918416,1.95804,-0.521226,5.289235,0.154651,0.983953,-0.088993,1.473233,0.857295,0.939381,28.684982,36.614014,-10.970159
2980,1.097378,-1.301411,-2.858346,1.491592,-0.38968,4.084397,0.236868,0.963935,-0.121341,0.422037,0.025628,0.096073,28.684982,36.614014,-10.970159
3000,1.109756,-1.222116,-2.828482,1.351897,-0.722904,3.609909,0.305986,0.939824,-0.151997,0.447463,0.048152,-0.330974,33.327496,31.613445,-13.176749
3020,1.12516,-1.15571,-2.810532,1.087878,-0.169298,3.071487,0.363884,0.915082,-0.173822,-0.013191,0.327945,-0.136572,36.259109,27.32008,-14.921426
3040,1.160418,-1.093513,-2.785012,0.621068,1.003899,2.814162,0.421227,0.888246,-0.183268,0.366295,0.454589,-0.263372,36.259109,27.32008,-14.921426
3060,1.201478,-1.046618,-2.754809,-0.03957,0.552884,2.210868,0.466755,0.865735,-0.180671,0.733761,1.056262,0.095664,39.47868,22.413357,-14.927622
3080,1.233652,-1.015573,-2.716289,-0.557782,-0.261191,1.601342,0.497457,0.849783,-0.174372,0.230051,1.903315,0.446757,40.499619,20.753416,-14.588877
3100,1.262558,-0.991999,-2.671983,-0.850929,-0.421323,1.453746,0.521236,0.837121,-0.165954,-0.597576,2.349387,0.777313,40.499619,20.753416,-14.588877
3120,1.299287,-0.975363,-2.628716,-0.93356,0.484467,0.881631,0.540321,0.827906,-0.150417,-1.985969,2.366095,0.9416,41.490379,18.733816,-14.53792
3140,1.364233,-0.970588,-2.59227,-0.877742,2.562701,0.375041,0.552807,0.825218,-0.115842,-3.637051,1.539299,0.93707,41.986835,18.353352,-13.565352
3160,1.444127,-0.965243,-2.561178,-0.766514,2.245312,0.582938,0.564656,0.822187,-0.071909,-2.506627,0.481691,0.095011,41.986835,18.353352,-13.565352
3180,1.470796,-0.915194,-2.537507,-0.285375,-0.837484,4.035266,0.606591,0.792681,-0.060862,3.323493,1.05171,-0.598958,43.498989,17.525288,-9.190249
3200,1.451735,-0.847549,-2.513871,-0.362602,-2.483154,2.486508,0.657137,0.749661,-0.078612,1.654051,1.243534,-0.899553,44.532837,14.205065,-9.939874
3220,1.388288,-0.807417,-2.51588,0.734767,-3.447385,1.64962,0.679885,0.722504,-0.125481,-1.326659,0.789688,-0.209816,44.532837,14.205065,-9.939874
3240,1.308983,-0.747844,-2.516459,0.810039,-4.353998,4.528603,0.708172,0.68006,-0.189765,-2.826825,0.985803,1.077414,44.389908,11.158878,-13.73952
