timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas)
3240,1.548307,-0.879645,-2.518303,0.564827,0.583478,3.469903,0.637263,0.770513,-0.014334,-0.039867,0.521632,-0.200586,45.172417,18.534172,-7.276545
3260,1.549629,-0.813767,-2.530188,0.338766,0.342828,3.193475,0.686611,0.726879,-0.014536,0.037952,0.556141,-0.258017,45.172417,18.534172,-7.276545
3280,1.546905,-0.754133,-2.534319,0.188908,-0.139165,2.727457,0.728658,0.684657,-0.017412,0.037242,0.441823,-0.20175,46.875984,13.884169,-6.84713
3300,1.538057,-0.71093,-2.536798,0.109825,-0.479788,1.811942,0.757349,0.652539,-0.024804,-0.305887,0.246402,-0.157264,47.772648,10.162188,-7.177408
3320,1.522762,-0.687673,-2.539875,0.18762,-0.803366,0.783759,0.771834,0.634741,-0.037103,-0.833495,-0.330496,-0.054679,47.772648,10.162188,-7.177408
3340,1.500057,-0.677766,-2.541498,0.071998,-1.254724,0.299694,0.777027,0.627054,-0.055058,-1.157246,-0.136896,0.100896,47.95575,8.591137,-7.965537
3360,1.472223,-0.686579,-2.545693,0.123786,-1.235555,-0.903198,0.769664,0.633895,-0.076115,-1.240856,-0.248321,0.070469,47.722988,8.160885,-9.639896
3380,1.44463,-0.712676,-2.549646,-0.09111,-1.245816,-1.494949,0.750601,0.653861,-0.095206,-1.128989,-0.332511,0.054938,47.722988,8.160885,-9.639896
3400,1.422561,-0.748854,-2.549382,-0.355319,-0.99927,-1.988693,0.724437,0.680799,-0.108181,-0.76588,-0.297651,0.06689,47.024315,9.754602,-11.426838
3420,1.408544,-0.798939,-2.546142,-0.591119,-0.725271,-2.754093,0.688307,0.716617,-0.11267,-0.704878,-0.276477,0.093337,45.996643,12.587219,-12.76251
3440,1.40137,-0.86522,-2.540181,-0.853629,-0.466008,-3.506756,0.639188,0.761238,-0.109343,-0.68475,-0.254402,0.12593,45.996643,12.587219,-12.76251
3460,1.408166,-0.945307,-2.527846,-1.142061,0.090741,-4.076121,0.577768,0.810677,-0.0948,-0.7456,-0.187157,0.201337,44.397049,16.982483,-13.323233
3480,1.436378,-1.031892,-2.505496,-1.312869,0.735988,-4.237158,0.508566,0.858272,-0.068776,-0.75968,-0.02653,0.1292,42.036507,22.572561,-12.665811
3500,1.490966,-1.123306,-2.470961,-1.266015,1.427893,-4.496902,0.431327,0.901536,-0.034506,-0.531562,0.254638,-0.040125,42.036507,22.572561,-12.665811
3520,1.57066,-1.217525,-2.419365,-1.156939,1.673059,-4.756641,0.345969,0.938246,-0.000047,-0.184638,0.413027,-0.109328,39.037552,28.356491,-10.439831
3540,1.694687,-1.313951,-2.327463,-1.016064,1.909834,-4.96305,0.252084,0.967196,0.031391,0.015785,0.576444,0.064205,35.058838,33.934052,-7.507958
3560,1.922015,-1.409192,-2.137013,-0.662435,2.104569,-5.129673,0.151079,0.98697,0.055357,0.095396,0.610884,0.087206,35.058838,33.934052,-7.507958
3580,2.556152,-1.488484,-1.542105,-0.343723,2.142546,-5.186644,0.045431,0.996614,0.068527,0.198145,0.646879,0.114151,29.902124,39.008282,-4.607374
3600,-2.450786,-1.476884,-0.302905,-0.115734,1.942319,-5.081872,-0.059749,0.995593,0.072275,0.733257,0.648083,0.122107,23.723848,43.224445,-2.416072
3620,-1.971154,-1.395178,0.148131,0.110653,1.346823,-4.926053,-0.1609,0.984619,0.068095,0.965832,0.581665,0.090886,20.420624,44.912354,-1.699904
3640,-1.808352,-1.304209,0.297259,0.127593,0.578876,-4.74507,-0.256042,0.964676,0.061995,0.993591,0.702271,0.208666,13.665089,47.422199,-1.188054
3660,-1.73979,-1.215659,0.36444,0.115171,0.045715,-4.377612,-0.342765,0.937599,0.058483,1.144462,0.728234,0.195606,13.665089,47.422199,-1.188054
3680,-1.710988,-1.137254,0.402946,0.154852,-0.617157,-3.718139,-0.415966,0.907484,0.0587,1.457791,0.606783,0.112458,7.129609,48.831917,-1.274196
3700,-1.707282,-1.074703,0.433096,0.309384,-1.481535,-2.847538,-0.471567,0.879449,0.064765,1.615793,0.380958,0.126611,1.787155,49.307152,-1.619191
3720,-1.720405,-1.03369,0.460326,0.383591,-1.970984,-1.627491,-0.505936,0.859193,0.076262,1.738038,0.277541,0.170549,1.787155,49.307152,-1.619191
3740,-1.743919,-1.023449,0.476879,0.35585,-1.785962,0.112522,-0.512645,0.853908,0.089648,1.856013,0.21291,0.086332,1.787155,49.307152,-1.619191
3760,-1.769592,-1.045969,0.485684,0.479063,-1.590112,1.522487,-0.491195,0.865411,0.098954,1.389999,0.397269,-0.352433,-1.743776,49.279037,-2.355148
3780,-1.782907,-1.081462,0.499099,0.768465,-1.018591,1.655259,-0.459504,0.882646,0.098954,0.511857,0.471175,-0.047166,-0.778496,49.28405,-2.736306
3800,-1.779301,-1.094313,0.523668,0.437695,-1.209523,-0.270786,-0.448723,0.888613,0.094941,-2.260566,-0.077212,0.410995,1.299044,49.200771,-3.822034
3820,-1.801467,-1.111597,0.52603,0.224865,-0.482373,1.799351,-0.431491,0.896408,0.101336,0.178531,0.698304,0.231748,1.299044,49.200771,-3.822034
3840,-1.796848,-1.148335,0.520444,0.470803,0.355786,1.345003,-0.399576,0.912082,0.091895,0.77099,0.448818,0.443932,1.938976,49.133026,-4.381488
3860,-1.790251,-1.175862,0.544906,0.919177,-1.091886,1.293224,-0.37552,0.923022,0.083759,0.482621,0.449231,0.47514,4.323544,48.921757,-4.998003
3880,-1.766995,-1.203071,0.588786,1.188649,-0.914716,1.142191,-0.352596,0.933148,0.07008,0.11636,0.217335,-0.31886,4.323544,48.921757,-4.998003
3900,-1.745459,-1.231491,0.633723,0.854661,-1.054733,1.191652,-0.327768,0.942986,0.057838,0.002374,-0.156686,-0.18203,6.462877,48.402664,-7.240477
3920,-1.729082,-1.254165,0.6691,0.668625,-0.490205,1.036962,-0.307475,0.95029,0.049079,-0.135946,-0.159396,-0.159706,7.396548,48.113388,-8.20998
3940,-1.712061,-1.279881,0.678345,0.132167,0.935642,1.384799,-0.283972,0.957982,0.040384,-0.180704,0.014873,-0.048975,7.396548,48.113388,-8.20998
3960,-1.694593,-1.307998,0.671796,0.150036,1.136374,1.351848,-0.257796,0.965667,0.032078,0.42433,0.138795,0.1748,9.097487,47.707756,-8.844025
3980,-1.667163,-1.329318,0.683746,0.323556,0.523346,0.839481,-0.238029,0.970986,0.023009,0.539954,0.098595,0.127046,11.285857,47.264263,-8.702306
4000,-1.641301,-1.342346,0.708365,0.322961,-0.092376,0.55057,-0.225906,0.974018,0.015954,0.281509,0.036647,0.012092,11.285857,47.264263,-8.702306
4020,-1.625265,-1.354871,0.726556,0.184529,-0.003058,0.689934,-0.213933,0.976779,0.011664,-0.229823,-0.024386,-0.097556,12.373031,46.921524,-9.071376
4040,-1.617611,-1.372315,0.730586,0.03479,0.280393,0.971042,-0.196965,0.980367,0.009228,-0.289196,-0.09464,-0.14236,13.314754,46.606358,-9.3582
4060,-1.613945,-1.393848,0.727249,0.022921,0.333189,1.126602,-0.175863,0.984385,0.007593,-0.129298,-0.071742,-0.101846,14.561914,46.247032,-9.282995
4080,-1.60922,-1.417491,0.728203,0.077241,0.094093,1.198029,-0.152593,0.988272,0.005866,-0.034724,-0.026495,-0.054328,14.561914,46.247032,-9.282995
4100,-1.600009,-1.441287,0.739082,0.131642,-0.178344,1.178879,-0.129093,0.991625,0.003772,0.041095,0.019865,0.017987,16.233429,45.688324,-9.277063
4120,-1.584799,-1.464714,0.759748,0.151519,-0.285878,1.158642,-0.105873,0.994379,0.001483,-0.027108,0.021536,0.016157,17.78359,45.049435,-9.555281
4140,-1.556678,-1.48789,0.793017,0.15817,-0.215729,1.159736,-0.082804,0.996565,-0.001169,-0.061316,0.027376,-0.012457,17.78359,45.049435,-9.555281
4160,-1.499792,-1.511227,0.852995,0.163825,-0.115727,1.180016,-0.059384,0.998226,-0.004224,-0.051395,0.003361,-0.046664,19.268164,44.358738,-9.902093
4180,-1.359488,-1.534513,0.995714,0.176514,-0.122024,1.209871,-0.035469,0.999342,-0.007608,-0.034081,-0.020552,-0.008917,20.795082,43.595539,-10.198281
4200,-0.775451,-1.5549,1.582889,0.205102,-0.164636,1.213107,-0.011127,0.999874,-0.011351,-0.053097,0.004551,0.025816,20.795082,43.595539,-10.198281
4220,0.69737,-1.550785,3.058568,0.197985,-0.084948,1.196066,0.01285,0.9998,-0.015338,-0.030886,0.051805,0.036411,22.32345,42.749954,-10.541148
4240,1.096013,-1.529028,-2.826363,0.172938,0.083339,1.248274,0.037137,0.999128,-0.019088,0.020999,0.030764,0.03041,23.829498,41.855915,-10.828135
4260,1.22427,-1.50503,-2.701116,0.169087,0.176801,1.222717,0.061813,0.997838,-0.02232,-0.040481,0.037028,0.008282,23.829498,41.855915,-10.828135
4280,1.287688,-1.479867,-2.640874,0.164677,0.179241,1.293035,0.08719,0.995869,-0.025366,-0.077668,0.05534,0.025976,25.412582,40.887024,-10.929903
4300,1.324234,-1.452812,-2.608313,0.206177,0.232695,1.397543,0.114151,0.993048,-0.02873,-0.183884,0.10618,-0.03818,27.053881,39.801792,-10.996183
4320,1.352455,-1.42212,-2.585643,0.197479,0.311221,1.606392,0.144612,0.988968,-0.032086,-0.199269,0.18277,0.162503,28.274906,38.939243,-11.012547
4340,1.375182,-1.386732,-2.568487,0.253195,0.254583,1.8345,0.179536,0.983108,-0.035575,-0.170961,0.228394,0.2228,28.274906,38.939243,-11.012547
4360,1.384372,-1.347288,-2.559612,0.298154,-0.140283,2.01882,0.217812,0.975126,-0.041082,-0.063484,0.205142,0.314535,31.101503,36.68618,-11.127972
4380,1.385668,-1.30436,-2.550902,0.292333,-0.441393,2.208401,0.258796,0.964715,-0.048465,-0.363838,0.378989,0.0788,32.536041,35.29467,-11.519697
4400,1.387352,-1.256167,-2.542635,0.352339,-0.164987,2.505857,0.304272,0.950911,-0.056452,-0.528179,0.484239,0.034876,32.536041,35.29467,-11.519697
4420,1.394632,-1.201457,-2.537033,0.41596,0.228389,2.811873,0.355412,0.932566,-0.063267,-0.59351,0.518148,0.139561,34.87841,32.756721,-12.145146
4440,1.405614,-1.14242,-2.531766,0.393689,0.352488,2.975956,0.40974,0.909642,-0.068304,-0.705425,0.79417,0.285879,37.603043,29.53231,-12.282704
4460,1.420489,-1.081306,-2.52916,0.459304,0.860809,3.062503,0.464875,0.882573,-0.070405,-0.999436,0.890758,0.335405,37.603043,29.53231,-12.282704
4480,1.445372,-1.018751,-2.532858,0.572285,1.750376,3.088491,0.520311,0.851453,-0.065604,-2.148454,1.077929,0.441001,40.356583,25.835423,-11.869638
4500,1.47809,-0.954837,-2.545243,0.741116,2.246727,3.195461,0.575261,0.81622,-0.053484,-2.014119,0.886005,0.31946,43.172653,21.745647,-10.012981
4520,1.505372,-0.883743,-2.556213,0.432971,1.449225,3.9097,0.632905,0.773118,-0.041467,-0.558152,-0.060045,-0.073722,43.172653,21.745647,-10.012981
4540,1.534891,-0.782845,-2.556717,0.172199,1.466581,5.279524,0.708453,0.705299,-0.025448,1.213788,0.75132,-0.200794,45.754284,16.740938,-7.955964
4560,1.548476,-0.704785,-2.549386,-0.286246,-0.404703,2.860569,0.761561,0.64787,-0.017001,0.925313,1.636295,-0.114118,47.903957,10.053019,-6.415484
4580,1.525603,-0.665191,-2.541065,-0.202162,-1.701761,1.672329,0.785995,0.61721,-0.035546,0.168701,1.249138,-0.185157,47.903957,10.053019,-6.415484
4600,1.495246,-0.645511,-2.537766,0.049237,-1.580296,0.438911,0.796514,0.601607,-0.060291,-0.985204,-0.715132,-0.293865,48.150288,7.14761,-8.214173
4620,1.45705,-0.6445,-2.536343,-0.218345,-2.142166,0.093072,0.794234,0.600799,-0.090733,-0.606185,-0.895492,-0.203548,47.745708,6.525585,-10.713322
4640,1.410888,-0.655287,-2.530297,-0.346391,-2.636845,-1.090015,0.782757,0.609387,-0.126248,-0.8858,-0.245068,0.106961,47.745708,6.525585,-10.713322
4660,1.363529,-0.69416,-2.527315,-0.580877,-2.250766,-2.249633,0.752141,0.63974,-0.158166,-1.413854,-0.607681,0.085626,46.711681,7.437632,-14.131927
4680,1.33479,-0.746906,-2.520972,-0.994975,-1.276955,-2.599616,0.713453,0.679372,-0.171577,-1.424437,-0.680302,0.056175,45.120102,10.846447,-16.838707
4700,1.333378,-0.804609,-2.503066,-1.454597,-0.376438,-2.721672,0.673942,0.72056,-0.163082,-1.269966,-0.730219,0.041942,45.120102,10.846447,-16.838707
4720,1.350408,-0.873123,-2.479066,-1.594947,0.071566,-3.491124,0.626897,0.766339,-0.140442,-0.584051,-0.417737,0.017364,43.21212,16.708477,-17.045547
4740,1.371506,-0.959797,-2.453766,-1.693205,0.021308,-4.39275,0.562332,0.819075,-0.113575,-0.549285,-0.256697,0.054996,41.797554,20.530979,-16.384575
4760,1.401454,-1.059211,-2.420556,-1.861934,0.200763,-4.834132,0.482557,0.87197,-0.082508,-0.733534,-0.263815,0.026401,41.797554,20.530979,-16.384575
4780,1.467575,-1.162524,-2.362714,-1.991877,1.062471,-4.809651,0.394911,0.917808,-0.040909,-0.970656,-0.066993,0.083221,38.504715,27.031281,-14.956873
4800,1.585917,-1.262519,-2.269348,-1.733102,1.765438,-5.043443,0.303383,0.952858,0.004588,-0.161613,0.604424,0.016012,34.502903,33.223343,-11.948646
4820,1.780455,-1.367906,-2.105325,-1.315562,1.672988,-5.690579,0.197089,0.979488,0.041938,0.17492,0.736347,-0.141562,34.502903,33.223343,-11.948646
4840,2.276212,-1.466974,-1.629899,-0.965813,1.040056,-5.987405,0.078902,0.994615,0.067192,0.075074,0.775236,-0.107384,29.132978,38.893036,-8.695529
4860,-2.660614,-1.4777,-0.300287,-0.627828,1.113103,-6.031548,-0.043008,0.99567,0.082414,0.258524,0.913266,-0.077516,21.945152,43.710327,-6.695436
4880,-2.071691,-1.384091,0.269982,-0.377372,1.230976,-5.884248,-0.16282,0.982621,0.089138,0.694009,1.044128,-0.107967,21.945152,43.710327,-6.695436
4900,-1.880149,-1.277405,0.435729,-0.245424,1.734078,-5.469402,-0.275472,0.957269,0.088045,0.694952,1.065955,0.014845,14.051138,47.012486,-5.422422
4920,-1.781162,-1.180022,0.50044,-0.193625,1.840488,-4.652021,-0.372508,0.924614,0.079539,0.86085,1.134681,0.031728,6.611611,48.709225,-4.550729
4940,-1.734418,-1.099667,0.525929,-0.237395,0.705118,-3.668887,-0.447831,0.891056,0.073936,1.92476,0.958034,-0.028236,6.611611,48.709225,-4.550729
4960,-1.715923,-1.042844,0.539149,0.034594,0.270164,-2.220456,-0.49847,0.863841,0.072853,2.189784,0.604147,-0.127785,0.823051,49.190121,-4.082371
4980,-1.690854,-1.02905,0.556559,0.450158,0.641437,0.184207,-0.511922,0.856809,0.061757,2.169941,0.1131,-0.107152,-1.784187,49.158676,-4.153612
5000,-1.671358,-1.058456,0.567254,0.403407,0.382695,2.05727,-0.487742,0.8716,0.049214,2.088984,0.047269,-0.011647,-1.784187,49.158676,-4.153612
5020,-1.658788,-1.113152,0.576128,0.554202,0.203916,2.893934,-0.440127,0.897096,0.038828,1.826525,0.329665,-0.063013,-0.364611,49.129768,-4.810815
5040,-1.634618,-1.154255,0.596798,0.500747,0.167549,1.043,-0.403776,0.914494,0.025805,-0.403399,0.420727,0.767088,3.587788,48.920383,-5.561929
5060,-1.65398,-1.162722,0.607545,0.239426,-2.190696,1.535309,-0.39547,0.917887,0.032973,-3.134804,0.511129,0.534883,3.587788,48.920383,-5.561929
5080,-1.653109,-1.231124,0.615604,0.884421,0.53253,2.940411,-0.33205,0.942864,0.027394,2.766941,1.400322,0.390102,4.537731,48.765556,-6.191968
5100,-1.630232,-1.278162,0.673593,0.821248,-2.573987,2.636931,-0.287966,0.957487,0.017136,1.700487,0.416933,0.551361,8.756799,48.033379,-7.28863
5120,-1.622461,-1.319852,0.726772,0.960881,-1.855606,1.426904,-0.247987,0.968678,0.012824,0.528474,0.565578,0.875604,8.756799,48.033379,-7.28863
5140,-1.575039,-1.352939,0.789154,0.534257,0.197281,1.814512,-0.216136,0.976363,0.000917,-0.255819,-0.107497,-0.164018,11.313066,47.163273,-9.200625
5160,-1.522504,-1.389661,0.827485,0.360853,0.780245,1.755746,-0.179937,0.98364,-0.008696,0.54218,0.081698,0.068511,13.662851,46.339558,-10.148061
5180,-1.457681,-1.416109,0.884585,0.337703,0.169376,1.088532,-0.153087,0.98806,-0.017391,0.686153,-0.02137,-0.030705,13.662851,46.339558,-10.148061
5200,-1.402594,-1.432431,0.941731,0.295655,-0.147501,0.788966,-0.135978,0.990443,-0.02309,0.033973,0.097463,0.02193,15.907145,45.560867,-10.401028
5220,-1.346755,-1.445463,0.999858,0.213305,-0.029723,0.666314,-0.121881,0.992156,-0.027773,0.091379,0.095582,0.009569,16.999992,45.060982,-10.840632
5240,-1.294707,-1.456545,1.052014,0.134933,0.046813,0.599067,-0.109686,0.99348,-0.031077,0.045629,0.064808,0.024866,16.999992,45.060982,-10.840632
5260,-1.238832,-1.467775,1.104776,0.100452,0.254464,0.650203,-0.097225,0.994698,-0.033515,-0.179173,0.05384,-0.054345,17.854599,44.667454,-11.092462
5280,-1.159743,-1.480487,1.175988,0.077697,0.495245,0.751448,-0.082674,0.995925,-0.036036,-0.099089,-0.047683,-0.117467,18.791655,44.279133,-11.101492
5300,-1.054177,-1.494311,1.271112,0.029784,0.538219,0.817437,-0.066439,0.997076,-0.037743,-0.071287,-0.075583,-0.108696,18.791655,44.279133,-11.101492
5320,-0.906289,-1.507819,1.410025,0.031425,0.413865,0.827,-0.049544,0.998018,-0.038811,0.038909,0.01393,0.024193,19.988472,43.808098,-10.877623
5340,-0.691256,-1.518786,1.619188,0.059633,0.260619,0.814225,-0.033142,0.998648,-0.040053,0.08548,0.000589,0.046325,21.204897,43.287609,-10.655802
5360,-0.388628,-1.526198,1.918928,0.054251,0.240402,0.805686,-0.016893,0.999006,-0.041259,-0.05319,-0.05879,0.074462,21.204897,43.287609,-10.655802
5380,0.010752,-1.527805,2.314299,0.068409,0.058685,0.836567,0.000462,0.999076,-0.042976,0.048931,-0.017295,-0.060891,22.306164,42.744576,-10.59941
5400,0.345105,-1.523291,2.650085,0.095724,-0.061691,0.802489,0.016065,0.998872,-0.044688,-0.198835,0.005095,-0.078603,23.40871,42.147102,-10.614387
5420,0.62739,-1.512836,2.932301,0.117252,0.078061,0.933621,0.034005,0.998321,-0.046896,-0.120767,-0.011535,-0.060999,23.40871,42.147102,-10.614387
5440,0.837951,-1.498219,3.140681,0.080092,0.152924,1.007096,0.053897,0.997367,-0.048511,-0.035892,0.037377,0.048083,24.485893,41.495411,-10.750946
5460,0.978038,-1.481202,-3.005651,0.095092,0.195528,1.038033,0.07421,0.995989,-0.049985,-0.067573,0.085462,0.080487,25.755672,40.720764,-10.745965
5480,1.079981,-1.46112,-2.907993,0.104669,0.264033,1.155275,0.096535,0.993992,-0.051592,-0.09211,0.090603,0.167803,25.755672,40.720764,-10.745965
5500,1.159483,-1.437473,-2.832965,0.114769,0.221136,1.326833,0.121842,0.991126,-0.053147,-0.115738,0.149545,0.187821,27.134674,39.8311,-10.686618
5520,1.215916,-1.409711,-2.778498,0.166994,0.051577,1.498435,0.150396,0.987054,-0.055732,-0.135457,0.133811,0.118446,28.744818,38.699638,-10.634117
5540,1.253609,-1.378098,-2.738401,0.199879,-0.153998,1.68491,0.181955,0.981491,-0.05973,-0.204339,0.190887,0.089973,28.744818,38.699638,-10.634117
5560,1.280988,-1.341738,-2.706468,0.233215,-0.208386,1.923635,0.217592,0.973881,-0.064887,-0.233278,0.210613,0.143637,30.517727,37.250019,-10.868095
5580,1.30267,-1.300538,-2.680003,0.26681,-0.194743,2.160246,0.257441,0.963702,-0.07073,-0.268381,0.239881,0.131872,32.515751,35.38303,-11.303909
5600,1.32026,-1.254568,-2.657403,0.280137,-0.192741,2.392556,0.301275,0.950415,-0.0771,-0.380057,0.331766,0.084638,32.515751,35.38303,-11.303909
5620,1.336923,-1.20328,-2.638459,0.31872,0.042214,2.675047,0.349517,0.933222,-0.083267,-0.566391,0.598714,0.213226,35.962353,31.625849,-11.980224
5640,1.357839,-1.146925,-2.620659,0.266109,0.338843,2.884938,0.402002,0.911503,-0.086927,-0.747842,0.8204,0.292219,35.962353,31.625849,-11.980224
5660,1.383672,-1.087758,-2.606841,0.331887,0.911097,3.005598,0.456364,0.885588,-0.086408,-1.070927,0.895983,0.333234,35.962353,31.625849,-11.980224
5680,1.413501,-1.024314,-2.602103,0.510436,1.517442,3.236213,0.51327,0.854358,-0.081407,-1.929758,1.161527,0.463579,41.33905,24.600098,-11.087343
5700,1.444292,-0.957111,-2.607807,0.673131,1.796923,3.340989,0.571283,0.817531,-0.072658,-1.654107,0.853795,0.295925,41.33905,24.600098,-11.087343
5720,1.464568,-0.884744,-2.614873,0.541101,0.960595,3.820044,0.629917,0.773753,-0.067168,-1.085743,0.450491,0.065596,44.086151,20.170492,-9.304499
5740,1.481923,-0.791233,-2.612558,0.311885,0.810488,5.086524,0.700195,0.711221,-0.062393,1.131776,0.949302,-0.346191,44.086151,20.170492,-9.304499
5760,1.493042,-0.707481,-2.608443,0.06379,0.006246,3.258503,0.757705,0.649921,-0.059034,0.794526,1.679287,-0.224276,46.850296,13.292301,-8.08552
5780,1.476869,-0.663396,-2.604001,0.056528,-1.377678,1.817551,0.784433,0.615796,-0.073897,0.046408,1.14104,-0.230653,48.029907,8.098623,-8.034382
5800,1.449344,-0.6414,-2.605553,0.278565,-1.176673,0.513775,0.795356,0.598318,-0.097076,-1.214897,-0.150488,-0.039902,48.029907,8.098623,-8.034382
5820,1.425792,-0.643677,-2.611125,0.05526,-0.921452,-0.156774,0.7915,0.60014,-0.115582,-0.920071,-0.318738,0.034451,47.793549,6.151552,-10.721292
5840,1.404687,-0.652069,-2.612108,-0.036296,-1.060251,-0.873007,0.78389,0.606832,-0.131422,-1.146515,-0.246435,0.115568,47.793549,6.151552,-10.721292
5860,1.382942,-0.68548,-2.615766,-0.279145,-0.903697,-2.01245,0.760496,0.633045,-0.144567,-1.33798,-0.531818,0.101705,47.10022,7.715738,-12.611422
5880,1.371672,-0.731655,-2.613655,-0.663283,-0.44659,-2.341196,0.729367,0.668102,-0.147185,-1.215039,-0.534298,0.120589,47.10022,7.715738,-12.611422
5900,1.374716,-0.784609,-2.604113,-0.952641,-0.017442,-2.688082,0.694104,0.706549,-0.137871,-0.690015,-0.503302,0.077447,46.226303,11.049116,-13.3438
5920,1.384791,-0.850433,-2.592079,-1.063664,0.008335,-3.470372,0.648279,0.751566,-0.121994,-0.427195,-0.337519,0.034271,45.108173,15.278858,-12.993086
5940,1.386046,-0.933341,-2.580734,-1.152494,-0.61474,-4.312451,0.585025,0.803613,-0.10933,-0.46036,-0.328286,0.045686,45.108173,15.278858,-12.993086
5960,1.383905,-1.028931,-2.564798,-1.437637,-0.795208,-4.736012,0.506754,0.856748,-0.095826,-0.658534,-0.305646,0.109773,42.788525,20.988562,-12.869873
5980,1.396095,-1.128647,-2.535449,-1.625224,-0.590711,-4.803419,0.42137,0.903834,-0.074372,-0.5092,0.096196,0.091752,39.071808,27.354845,-12.73253
6000,1.427453,-1.232202,-2.493029,-1.606345,-0.296596,-5.127236,0.328755,0.943222,-0.04745,-0.12058,0.265991,-0.055974,36.069748,31.445541,-12.131041
6020,1.490514,-1.343765,-2.421818,-1.624441,-0.288921,-5.588642,0.224361,0.974339,-0.018051,-0.087108,0.335903,-0.120224,36.069748,31.445541,-12.131041
6040,1.696402,-1.458809,-2.207987,-1.699157,-0.198277,-5.835955,0.110873,0.993736,0.014,-0.129367,0.674416,-0.046883,30.361887,37.413921,-10.740834
6060,-2.983392,-1.522137,-0.602937,-1.701414,0.239074,-5.994617,-0.007663,0.998816,0.048032,0.057681,0.835717,-0.089735,30.361887,37.413921,-10.740834
6080,-2.13033,-1.418328,0.242036,-1.660124,0.709687,-6.045576,-0.128718,0.988399,0.080616,0.307291,0.983387,-0.145878,20.690067,44.099842,-8.008508
6100,-1.981166,-1.299073,0.374596,-1.435557,1.109747,-5.785094,-0.246108,0.96331,0.107074,0.840377,1.392357,-0.226291,12.57158,47.43187,-5.402225
6120,-1.902608,-1.189031,0.428845,-1.032634,1.561637,-5.188645,-0.352237,0.928008,0.121363,1.037357,1.395051,-0.260646,12.57158,47.43187,-5.402225
6140,-1.839737,-1.100179,0.459031,-0.494494,1.797653,-3.992116,-0.437137,0.891289,0.120483,1.454517,1.261498,-0.208205,4.908012,49.007782,-3.340614
6160,-1.783255,-1.040319,0.482762,-0.011729,1.775551,-2.286422,-0.494569,0.862566,0.106686,2.175508,0.57913,-0.485393,-0.52533,49.295094,-2.59401
6180,-1.741186,-1.027793,0.496727,0.371208,1.21097,0.274589,-0.509227,0.856161,0.087617,2.57188,0.182063,-0.295075,-0.52533,49.295094,-2.59401
6200,-1.722235,-1.05778,0.508688,0.621383,-0.060611,1.972112,-0.48519,0.871268,0.074043,2.08808,0.433938,-0.163887,-1.441648,49.254677,-2.984893
6220,-1.721508,-1.110983,0.521916,0.609863,-0.830353,2.959654,-0.43875,0.896135,0.06663,1.418563,0.360701,0.566747,1.570663,49.182491,-3.953048
6240,-1.733403,-1.145223,0.53309,0.4022,-1.805842,0.394312,-0.407397,0.910802,0.066835,-1.75662,0.74792,0.009016,1.570663,49.182491,-3.953048
6260,-1.78216,-1.182078,0.541562,0.670605,-2.2715,3.373901,-0.370568,0.925395,0.079512,-1.793448,0.733326,-0.003661,3.825932,48.980537,-4.824962
6280,-1.765895,-1.248494,0.569008,1.385304,-0.653158,2.265262,-0.310742,0.948509,0.061407,1.488202,0.392479,0.05958,6.206545,48.64727,-5.650923
6300,-1.75114,-1.301431,0.617632,1.15803,-1.76024,2.49688,-0.261804,0.96394,0.047733,-0.120795,0.044101,0.137264,9.87505,47.757027,-7.665577
6320,-1.708872,-1.339393,0.693065,1.113408,-1.133406,1.608299,-0.227161,0.973346,0.031566,-0.286984,-0.440783,-0.302654,9.87505,47.757027,-7.665577
6340,-1.666856,-1.378739,0.73687,0.419768,0.399234,1.938839,-0.189999,0.981614,0.018308,0.279172,-0.037384,0.02518,12.150438,46.835159,-9.790095
6360,-1.645749,-1.415091,0.746217,0.250742,0.618867,1.695655,-0.154642,0.987902,0.011613,0.44964,0.286756,0.228896,12.150438,46.835159,-9.790095
6380,-1.591096,-1.44226,0.795429,0.474518,0.03098,1.136498,-0.128156,0.991751,0.002602,0.334989,0.162363,0.095344,15.698124,45.665504,-10.258744
6400,-1.521172,-1.460518,0.869551,0.386809,-0.276355,0.793168,-0.109919,0.993926,-0.005459,0.193324,0.020967,0.016903,16.826267,45.178143,-10.621838
6420,-1.447389,-1.473087,0.950851,0.349715,-0.341877,0.604487,-0.096812,0.99523,-0.012008,0.065623,0.053186,0.050476,17.781059,44.64455,-11.300847
6440,-1.37188,-1.483117,1.030635,0.242199,-0.082355,0.542561,-0.085841,0.996159,-0.017304,-0.012426,0.047146,-0.007797,17.781059,44.64455,-11.300847
6460,-1.290384,-1.49403,1.109777,0.169707,0.255432,0.663988,-0.073695,0.997055,-0.021224,-0.221761,0.016358,-0.10225,18.466928,44.240494,-11.779747
6480,-1.171,-1.506413,1.221114,0.152326,0.485395,0.725814,-0.059265,0.997928,-0.025043,-0.053803,-0.026584,-0.0957,18.466928,44.240494,-11.779747
